,Name,Price,Price per,Unit,Packet Size,Supermarket
2155,"Knorr Salat Krönung Joghurt-Dressing Bunte Kräuter, light","0,99 €","0,66 €",Preis pro 100 ml,(Becher 150 ML),edeka
2156,Kraft Salat Dressing Joghurt Kräuter,"1,69 €","0,34 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),edeka
2157,Feldmann Feine Senfmühle Senf mittelscharf,"0,59 €","0,30 €",Preis pro 100 ml,(Tube 200 ML),edeka
2158,Kühne Salatfix Joghurt,"1,79 €","0,36 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),edeka
2159,Knorr Schlemmersauce Tzatziki Sauce,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
2160,Knorr Schlemmersauce Zigeuner Sauce,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
2161,Knorr Schlemmersauce Steak Sauce,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
2162,Knorr Schlemmersauce Knoblauch Sauce,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
2163,"Miracel Whip so leicht 4,9% Fett","1,89 €","3,78 €",Preis pro 1 Liter,(Glas 500 ML),edeka
2164,Kraft Gewürzketchup Tomate,"2,19 €","2,92 €",Preis pro 1 Liter,(Flasche (Kunststoff) 750 ML),edeka
2165,Kraft Gewürzketchup Schaschlik,"2,19 €","2,92 €",Preis pro 1 Liter,(Flasche (Kunststoff) 750 ML),edeka
2166,Kraft Feinkostsauce Curry Tomate,"0,89 €","0,36 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
2167,Leimer Vollkornbrösel,"1,19 €","2,98 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
2168,Leimer Panat Panat fix & fertig Paniermischung,"0,99 €","4,95 €",Preis pro 1 KG,(Packung 200 Gramm),edeka
2169,Mondamin Fix Soßenbinder für Gemüse,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2170,Mondamin Teig-Mix American Pancake,"1,59 €","0,74 €",Preis pro 100 Gramm,(Flasche (Kunststoff) 215 Gramm),edeka
2171,Goldpuder Weizenmehl Type 405,"2,19 €","0,88 €",Preis pro 1 KG,(Packung 2.5 KG),edeka
2172,Dr. Oetker Gustin Feine Speisestärke,"1,29 €","3,23 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
2173,Dr. Oetker Original Pudding 3-er Erdbeer Geschmack,"0,79 €","0,75 €",Preis pro 100 Gramm,(Packung 105  Gramm),edeka
2174,Dr. Oetker Bourbon-Vanille 3-er,"1,29 €","1,08 €",Preis pro 100 Gramm,(Packung 120 Gramm),edeka
2175,Dr. Oetker Gala Mandella Schoko - Mandel,"1,29 €","2,39 €",Preis pro 100 Gramm,(Beutel 54 Gramm),edeka
2176,"Dr. Oetker Süßer Moment Vanille Geschmack, 1 Portion","0,49 €","1,26 €",Preis pro 100 Gramm,(Packung 39 Gramm),edeka
2177,Dr. Oetker Süße Mahlzeit Kaiserschmarrn nach klassicher Art,"0,95 €","0,58 €",Preis pro 100 Gramm,(Beutel 165 Gramm),edeka
2178,Dr. Oetker Süße Mahlzeit Grießbrei mit Schoko-Crunch,"1,49 €","1,03 €",Preis pro 100 Gramm,(Packung 144 Gramm),edeka
2179,Dr. Oetker Tortina Nuss Sand Kuchen,"3,19 €","5,41 €",Preis pro 1 KG,(Packung 590 Gramm),edeka
2180,Dr. Oetker Kirsch Quark mit Backform,"2,79 €","11,16 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2181,"Dr. Oetker Kleine Törtchen Chocolat Chili, 8 Stück","2,29 €","0,59 €",Preis pro 100 Gramm,(Packung 390 Gramm),edeka
2182,Dr. Oetker Ananas Frischkäse,"2,99 €","0,89 €",Preis pro 100 Gramm,(Packung 335 Gramm),edeka
2183,Rinatura Fixbinder,"2,99 €","2,39 €",Preis pro 100 Gramm,(Dose 125 Gramm),edeka
2184,Mondamin Fix Soßenbinder hell,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2185,Pickerd Glasur Haselnuss,"0,99 €","0,99 €",Preis pro 100 Gramm,(Becher 100 Gramm),edeka
2186,Pickerd Glasur Vollmilch,"1,29 €","0,86 €",Preis pro 100 Gramm,(Becher 150 Gramm),edeka
2187,Dr. Oetker Fruttina Zitronen-Geschmack ohne Kochen,"0,89 €","2,97 €",Preis pro 100 Gramm,(Beutel 30 Gramm),edeka
2188,Dr. Oetker Aroma Rum,"1,39 €","4,63 €",Preis pro 100 ml,(Flasche (Glas) 30 ML),edeka
2189,Dr. Oettker Original Backin Backpulver Dose,"1,19 €","1,19 €",Preis pro 100 Gramm,(Dose 100 Gramm),edeka
2190,Schwartau Hochfeine Marzipan Decke,"3,49 €","1,16 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
2191,Schwartau Raspel Schokolade Zartbitter,"1,59 €","1,59 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
2192,Schwartau 4 x Gebäck Schmuck,"2,19 €","2,19 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
2193,Schwartau 4 Back & Speisefarben,"2,29 €","5,73 €",Preis pro 100 Gramm,(Packung 40 Gramm),edeka
2194,Schwartau Orangeat gewürfelt,"0,99 €","0,99 €",Preis pro 100 Gramm,(Kunststoffschale 100 Gramm),edeka
2195,"Schwartau Back Backaromen Vanille, 2 x 5 g","0,49 €","4,90 €",Preis pro 100 Gramm,(Beutel 10 Gramm),edeka
2196,"Schwartau Back Backaromen Orange, 2 x 5 g","0,49 €","4,90 €",Preis pro 100 Gramm,(Beutel 10 Gramm),edeka
2197,Dr. Oetker Vitalis Knusper Kissen Schoko-Geschmack,"2,79 €","6,56 €",Preis pro 1 KG,(Packung 425 Gramm),edeka
2198,Kölln Bio Multikorn Flocken kernige,"2,19 €","4,38 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2199,Kölln Multikorn Bio Müsli Schoko-Vollkorn,"2,89 €","6,80 €",Preis pro 1 KG,(Packung 425 Gramm),edeka
2200,Kölln Müsli Caffe Macchiato,"2,69 €","4,48 €",Preis pro 1 KG,(Packung 600 Gramm),edeka
2201,Kölln Müsli Schoko,"2,69 €","4,48 €",Preis pro 1 KG,(Packung 600 Gramm),edeka
2202,Kölln Haferkleie Fleks mit Kleie,"1,99 €","7,96 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2203,Holstenmühle Haferflocken kernig,"0,49 €","0,98 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2204,Pfanni Stampf Kartoffeln für 2-3 Portionen,"0,89 €","10,47 €",Preis pro 1 KG,(Packung 85 Gramm),edeka
2205,Pfanni Rohe Klöße 6-er 6 Stück in Kochbeuteln,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
2206,"Pfanni Kartoffel Püree das Lockere, 3 Portionen","0,89 €","0,88 €",Preis pro 100 Gramm,(Packung 101 Gramm),edeka
2207,Pfanni Kartoffel Knödel-Teig halb & halb,"1,49 €","0,12 €",Preis pro Stück,(Packung 12 Stück),edeka
2208,Pfanni Kartoffel Snack Mexican Chili,"0,99 €","1,98 €",Preis pro 100 Gramm,(Becher 50 Gramm),edeka
2209,"Bernbacher Die Guten Eiernudeln Buchstaben, 2 x 125 g","1,19 €","0,48 €",Preis pro 100 Gramm,(Beutel 250 Gramm),edeka
2210,Bernbacher Die Guten Eiernudeln Schneckerl,"1,39 €","2,78 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
2211,Birkel No.1 Bauernhof Eier-Spätzle,"1,29 €","2,58 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
2212,Maggi Reiskugel Curry,"1,79 €","1,43 €",Preis pro 100 Gramm,(Packung 125 Gramm),edeka
2213,Oryza Reisspezialitäten Natur - und Wildreis lose,"2,59 €","5,18 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2214,Lien Ying Basmati Reis,"1,89 €","7,56 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2215,"Pfanni Kartoffel Püree das Komplette, 3 Portionen","0,89 €","0,94 €",Preis pro 100 Gramm,(Packung 95 Gramm),edeka
2216,Uncle Bens Spitzen-Langkorn-Reis 20 Minuten im Kochbeutel,"3,49 €","3,49 €",Preis pro 1 KG,"(Packung 1000 Gramm, 8 x 125 g)",edeka
2217,Uncle Bens 7 Corn Equilinia Reis lose,"2,39 €","4,78 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2218,Barilla Pasta Maccheroni,"1,49 €","2,98 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2219,Barilla Pasta Farfalle No.65,"1,49 €","2,98 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2220,Bad Reichenhaller Marken Jodsalz mit Fluorid und Folsäure,"0,75 €","6,00 €",Preis pro 1 KG,(Dose 125 Gramm),edeka
2221,Maggi Würzmischung 6 Pasta und Pizza,"1,59 €","2,65 €",Preis pro 100 Gramm,(Glas 60 Gramm),edeka
2222,Maggi Würzmischung 5 Hackfleisch,"1,19 €","1,59 €",Preis pro 100 Gramm,(Glas 75 Gramm),edeka
2223,"Hengstenberg Original Aceto Balsamico di Modena, 6 % Säure","2,19 €","4,38 €",Preis pro 1 Liter,(Flasche (Glas) 0.5 L),edeka
2224,Leverno Balsamico Creme Zitrone,"4,79 €","1,92 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),edeka
2225,Maggi Brühwürfel,"0,89 €","0,09 €",Preis pro Stück,(Packung 10 Stück),edeka
2226,Knorr Fix Zigeuner-Pfanne,"0,55 €","1,02 €",Preis pro 100 Gramm,(Beutel 54 Gramm),edeka
2227,Knorr Fix Burgunder Hähnchen,"0,55 €","0,96 €",Preis pro 100 Gramm,(Beutel 57 Gramm),edeka
2228,Knorr Fix Schmorbraten,"0,55 €","1,20 €",Preis pro 100 Gramm,(Beutel 46 Gramm),edeka
2229,Knorr Fix Broccoli Gratin,"0,55 €","0,90 €",Preis pro 100 Gramm,(Beutel 61 Gramm),edeka
2230,Knorr Fix Paprika-Gulasch Zigeuner Art,"0,55 €","1,06 €",Preis pro 100 Gramm,(Beutel 52 Gramm),edeka
2231,Knorr Fix Rahm-Champignons,"0,55 €","1,38 €",Preis pro 100 Gramm,(Beutel 40 Gramm),edeka
2232,Knorr Iss farbenfroh Gelbe Suppe Kürbis & Mais,"1,29 €","2,35 €",Preis pro 100 Gramm,(Beutel 55 Gramm),edeka
2233,Knorr Iss farbenfroh Grüne Suppe Spinat & Bohnen,"1,29 €","2,87 €",Preis pro 100 Gramm,(Beutel 45 Gramm),edeka
2234,Knorr Suppen Iss farbenfroh Rote Suppe Tomate & Paprika,"1,29 €","2,87 €",Preis pro 100 Gramm,(Beutel 45 Gramm),edeka
2235,Knorr Fix Kartoffel Hack Gratin Rustica,"0,55 €","0,85 €",Preis pro 100 Gramm,(Beutel 65 Gramm),edeka
2236,Sonnen Bassermann herzhafte Gulaschsuppe Ungarischer Art,"1,39 €","3,48 €",Preis pro 1 Liter,(Dose 400 ML),edeka
2237,Sonnen-Bassermann Mein Frühlingstopf mit Fleischklößchen,"1,89 €","2,36 €",Preis pro 1 KG,(Dose 800 Gramm),edeka
2238,Maggi fix & frisch Zwiebel-Rahm Schnitzel,"0,65 €","1,38 €",Preis pro 100 Gramm,(Beutel 47 Gramm),edeka
2239,Maggi fix & frisch Bauern-Topf mit Hackfleisch,"0,65 €","1,51 €",Preis pro 100 Gramm,(Beutel 43 Gramm),edeka
2240,Maggi Gekörnte Brühe,"1,59 €","10,60 €",Preis pro 1 KG,(Becher 150 Gramm),edeka
2241,Maggi Klare Brühe für 7 Liter,"1,69 €","1,34 €",Preis pro 100 Gramm,(Glas 126 Gramm),edeka
2242,Maggi Fette Brühe in Würfel,"0,95 €","0,10 €",Preis pro Stück,(Packung 10 Stück),edeka
2243,"Maggi Klare Fleischsuppe 4 Würfel, für 4 Liter","1,25 €","1,49 €",Preis pro 100 Gramm,(Packung 84 Gramm),edeka
2244,Maggi Delikatess Zwiebelsoße 2 x 28g,"0,99 €","1,77 €",Preis pro 100 Gramm,(Packung 56 Gramm),edeka
2245,Maggi Delikatess Soße zu Sauerbraten 2 x 26g,"0,99 €","1,90 €",Preis pro 100 Gramm,(Packung 52 Gramm),edeka
2246,Maggi fix & frisch Paprika-Sahne Hähnchen,"0,65 €","1,86 €",Preis pro 100 Gramm,(Beutel 35 Gramm),edeka
2247,Maggi Delikatess Kräutersoße 2 x 29g,"0,99 €","1,71 €",Preis pro 100 Gramm,(Packung 58 Gramm),edeka
2248,Maggi Fondor Vorratspackung,"2,29 €","1,15 €",Preis pro 100 Gramm,(Vorratspackung 200 Gramm),edeka
2249,Maggi Guten Appetit Grießklößchen Suppe 4 Teller,"0,65 €","1,14 €",Preis pro 100 Gramm,(Beutel 57 Gramm),edeka
2250,Maggi fix & frisch Broccoli-Gratin,"0,65 €","1,63 €",Preis pro 100 Gramm,(Beutel 40 Gramm),edeka
2251,Maggi Meisterklasse Pfifferling Cremesuppe,"0,79 €","1,49 €",Preis pro 100 Gramm,(Beutel 53 Gramm),edeka
2252,Maggi Meisterklasse Grießklößchensuppe,"0,79 €","1,25 €",Preis pro 100 Gramm,(Beutel 63 Gramm),edeka
2253,Maggi Delikatess Feine helle Soße Holländische Art 2 x 40g,"0,99 €","1,24 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
2254,Lacroix Gulasch Suppe Gulyas,"2,89 €","7,23 €",Preis pro 1 Liter,(Dose 400 ML),edeka
2255,"Erasco Kartoffel Cremesuppe mit frischen Kartoffeln, Sahne & Rauchspeck","1,39 €","3,56 €",Preis pro 1 Liter,(Dose 390 ML),edeka
2256,Knorr Tomato al Gusto Basilikum,"1,09 €","0,29 €",Preis pro 100 Gramm,(Packung 370 Gramm),edeka
2257,Knorr Tomato al Gusto Bolognese,"1,09 €","2,95 €",Preis pro 1 KG,(Packung 370 Gramm),edeka
2258,Knorr Carbonara al Gusto Extra cremig,"1,09 €","2,95 €",Preis pro 1 KG,(Packung 370 Gramm),edeka
2259,Knorr Tomato al Gusto Pizza,"1,09 €","0,29 €",Preis pro 100 Gramm,(Getränkekarton 370 Gramm),edeka
2260,Knorr Fix Hackfleisch Käse Suppe,"0,55 €","0,65 €",Preis pro 100 Gramm,(Beutel 85 Gramm),edeka
2261,Mondamin Bratenfond für Kurzgebratenes,"1,99 €","1,99 €",Preis pro 100 Gramm,(Glas 100 Gramm),edeka
2262,Edeka Soßenbinder dunkel,"0,69 €","0,28 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2263,Maggi fix & frisch Hack-Reis Topf,"0,75 €","1,74 €",Preis pro 100 Gramm,(Packung 43 Gramm),edeka
2264,Maggi Delikatess Soße zu Rouladen 2 x 22g,"0,99 €","2,25 €",Preis pro 100 Gramm,(Packung 44 Gramm),edeka
2265,Maggi fix & frisch Ofen-Spirelli alla mamma,"0,75 €","1,67 €",Preis pro 100 Gramm,(Beutel 45 Gramm),edeka
2266,Barilla Sauce Arrabbiata,"1,99 €","4,98 €",Preis pro 1 Liter,(Glas 400 ML),edeka
2267,Knorr Tomaten Suppe mit Fleischklößchen,"1,99 €","3,49 €",Preis pro 1 Liter,(Beutel 570 ML),edeka
2268,Dr. Oetker Gelfix 3-er Classic 1:1,"1,79 €","2,98 €",Preis pro 100 Gramm,(Packung 60 Gramm),edeka
2269,"Südzucker Fein Zucker feinkörnig, rasch löslich","1,09 €","1,09 €",Preis pro 1 KG,(Packung 1000 Gramm),edeka
2270,Südzucker Gelier Zucker 2 plus 1,"0,95 €","1,90 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
2271,Kölln Instant Flocken,"1,29 €","5,16 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2272,Kölln Bio Schmelzflocken,"1,45 €","5,80 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2273,Hipp Blumenkohl mit Kartoffeln,"0,95 €","0,50 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2274,Hipp Milde Früchte Milder Apfel,"0,85 €","0,68 €",Preis pro 100 Gramm,(Glas 125 Gramm),edeka
2275,Hipp Milde Früchte Vorteilsglas Heidelbeeren in Apfel,"1,35 €","0,54 €",Preis pro 100 Gramm,(Glas 250 Gramm),edeka
2276,Hipp Gemüse-Allerlei,"0,95 €","0,50 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2277,"Hipp Frucht-Pause Banane in Apfel, 4 x 100 g","1,75 €","0,44 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
2278,Hipp Früh-Karotten mit Kartoffeln,"0,95 €","0,50 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2279,Hipp Gemüse-Risotto,"0,95 €","0,50 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2280,Hipp Brokkoli-Kartoffeln,"0,95 €","0,50 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2281,Hipp Milde Früchte Williams-Christ-Birne in Apfel,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2282,Hipp Milde Früchte Vorteilsglas Williams-Christ-Birnen,"1,35 €","0,54 €",Preis pro 100 Gramm,(Glas 250 Gramm),edeka
2283,Hipp Milde Früchte Banane und Pfirsich in Apfel,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2284,Hipp Milde Früchte Pfirsiche,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2285,Hipp Milde Früchte Äpfel mit Bananen,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2286,Hipp Milde Früchte Früchte-Dessert,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2287,Hipp Milde Früchte Williams-Christ-Birnen,"1,15 €","0,61 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2288,"Hipp Milchbrei Vanille, nach dem 4. Monat","1,25 €","0,66 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2289,Hipp Soo groß! Reis in Tomatensauce mit püriertem Putenbrustfilet,"1,45 €","0,63 €",Preis pro 100 Gramm,(Kunststoffschale 230 Gramm),edeka
2290,Hipp Soo groß! Bandnudeln mit Gemüse und Kalbfleisch,"1,45 €","0,63 €",Preis pro 100 Gramm,(Kunststoffschale 230 Gramm),edeka
2291,Hipp Soo groß! Bunter Gemüsereis mit Hühnerfleischbällchen ab 15. Monat,"1,55 €","0,62 €",Preis pro 100 Gramm,(Kunststoffschale 250 Gramm),edeka
2292,Hipp Soo groß! Spätzle mit Karotten und Rinderrahm-Geschnetzeltem ab 15. Monat,"1,55 €","0,62 €",Preis pro 100 Gramm,(Kunststoffschale 250 Gramm),edeka
2293,Hipp Bio Saft 100% Banane-Apfel,"1,25 €","2,50 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),edeka
2294,Hipp Guten-Morgen-Müesli Früchte-Joghurt,"1,15 €","7,19 €",Preis pro 1 KG,(Glas 160 Gramm),edeka
2295,Hipp Bio-Getreide-Brei Schmelzende Reisflocken,"2,35 €","0,94 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2296,Hipp Bio-Rindfleisch püriert,"1,45 €","1,16 €",Preis pro 100 Gramm,(Glas 125 Gramm),edeka
2297,Hipp Fenchel-Tee nach dem 4. Monat,"2,95 €","0,74 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
2298,Hipp Baby Fenchel-Tee ab 1. Woche,"1,95 €","1,95 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
2299,Hipp PRE Anfangsmilch probiotisch,"9,49 €","15,82 €",Preis pro 1 KG,(Packung 600 Gramm),edeka
2300,Hipp Gute Nacht Karotten mit Mais,"1,25 €","0,66 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
2301,Hipp Chrispy Knusperflakes Choco,"1,95 €","7,80 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
2302,Hipp Milchbrei Grießbrei probiotisch,"2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2303,Hipp Bio-Milchbrei Kindergrieß,"2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2304,"Hipp Milchbrei Erdbeere, probiotisch","2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2305,Hipp Milchbrei Waldfrüchte,"2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2306,"Hipp Bio-Milchbrei Gute Nacht ! Hafer Apfel, ab 8. Monat","2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2307,Hipp Bio-Milchbrei Feine Früchte,"3,95 €","0,79 €",Preis pro 100 Gramm,(Packung 500 Gramm),edeka
2308,"Hipp Bio-Milchbrei Gute Nacht ! Hafer Apfel, ab 8. Monat","3,95 €","0,79 €",Preis pro 100 Gramm,(Packung 500 Gramm),edeka
2309,Hipp Bio-Milchbrei Schoko Banane,"2,25 €","0,90 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
2310,Hipp Kinder Bio Pasta Muschelnudeln mit Tomaten und Zucchini,"1,55 €","0,60 €",Preis pro 100 Gramm,(Packung 260 Gramm),edeka
2311,Hipp Frucht & Joghurt Banane und Pfirsich in Apfel,"1,15 €","0,72 €",Preis pro 100 Gramm,(Glas 160 Gramm),edeka
2312,"Hipp Früchte-Freund Banane-Pfirsich in Apfel,  6 x 50 g","1,85 €","0,62 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
2313,Hipp Kleine Mehlspeise Milchreis Apfel,"1,15 €","5,75 €",Preis pro 1 KG,(Glas 200 Gramm),edeka
2314,Hipp Tee & Frucht Hagebutten-Tee mit rotem Früchtesaft,"1,05 €","2,10 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),edeka
2315,Saupiquet Thunfisch Salat Snack Western,"1,69 €","1,06 €",Preis pro 100 Gramm,(Dose 160  Gramm),edeka
2316,"Saupiquet Thunfisch für Pasta Oliven,Kapern & Tomaten","1,99 €","1,24 €",Preis pro 100 Gramm,(Dose 160  Gramm),edeka
2317,La Perla Tunfischstücke in Öl,"0,75 €","0,41 €",Preis pro 100 Gramm,(Dose 185 Gramm),edeka
2318,Hawesta zart geräucherte Makrelenfilets,"1,99 €","1,05 €",Preis pro 100 Gramm,(Dose 190 Gramm),edeka
2319,Hawesta extra zarte Heringsfilets in Balkan-Sauce,"1,29 €","0,65 €",Preis pro 100 Gramm,(Dose 200 Gramm),edeka
2320,Hawesta Heringsröllchen curry-exotisch,"1,39 €","0,70 €",Preis pro 100 Gramm,(Dose 200 Gramm),edeka
2321,Hawesta Heringsröllchen fruchtig-tomatig,"1,39 €","0,70 €",Preis pro 100 Gramm,(Dose 200 Gramm),edeka
2322,La Comtess Wild Lachs Stücke Alaska Lachs,"3,49 €","1,64 €",Preis pro 100 Gramm,(Packung 213 Gramm),edeka
2323,La Comtess Dorschleber geräuchert,"2,39 €","1,99 €",Preis pro 100 Gramm,(Packung 120 Gramm),edeka
2324,Rügen Fisch Bücklingsfilets in feinem Pflanzenöl und eigenem Saft,"1,19 €","0,63 €",Preis pro 100 Gramm,(Dose 190 Gramm),edeka
2325,Rügen Fisch Schillerlocken gerauchert,"2,59 €","2,35 €",Preis pro 100 Gramm,(Dose 110 Gramm),edeka
2326,Rügen Fisch Garnelen in Knoblauchöl mit Krautern,"1,99 €","1,99 €",Preis pro 100 Gramm,(Dose 100 Gramm),edeka
2327,Appel Bratheringsfilets,"1,99 €","6,12 €",Preis pro 1 KG,(Dose 325 Gramm),edeka
2328,Appel Hering zarte Filets in Dill-Kräuter-Creme,"1,19 €","0,60 €",Preis pro 100 Gramm,(Dose 200 Gramm),edeka
2329,Appel Fisch Minis Heringsfilet-Stücke in tomatiger Ketchup-Sauce,"0,89 €","0,89 €",Preis pro 100 Gramm,(Dose 100 Gramm),edeka
2330,Appel Feuer-Röllchen,"1,29 €","0,65 €",Preis pro 100 Gramm,(Dose 200 Gramm),edeka
2331,Jensens Pate Gänse,"1,19 €","1,49 €",Preis pro 100 Gramm,(Schale 80 Gramm),edeka
2332,Larsen Kieler Sprotten in Öl,"1,29 €","1,17 €",Preis pro 100 Gramm,(Dose 110 Gramm),edeka
2333,Du darfst Pute raffiniert 3% Fett,"2,59 €","0,74 €",Preis pro 100 Gramm,(Packung 350 Gramm),edeka
2334,Du Darfst Rindergulasch 2% Fett,"2,59 €","6,48 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
2335,Du Darfst Fertiggericht Huhn Toscana 2% Fett,"2,59 €","0,74 €",Preis pro 100 Gramm,(Packung 350 Gramm),edeka
2336,Du Darfst Hühnerfrikassee 2% Fett,"2,59 €","7,40 €",Preis pro 1 KG,(Schale 350 Gramm),edeka
2337,"Knorr activ Bunte Spiralnudeln in Kräuter-Sauce, 2 Portionen","1,39 €","0,91 €",Preis pro 100 Gramm,(Beutel 153 Gramm),edeka
2338,"Knorr activ Farfalle mit Frühlingsgemüse in Kräuter Sauce, 2 Portionen","1,39 €","0,89 €",Preis pro 100 Gramm,(Beutel 157 Gramm),edeka
2339,"Knorr Spaghetteria Quattro Formaggi Pasta in 4-Käse-Sauce, 2 Portionen","1,29 €","0,81 €",Preis pro 100 Gramm,(Beutel 160 Gramm),edeka
2340,"Knorr activ Penne in Rucola-Käsesauce mit Mozzarella, 2 Portionen","1,39 €","0,87 €",Preis pro 100 Gramm,(Beutel 159 Gramm),edeka
2341,"Knorr Spaghetteria Panna e Prosciutto Pasta in Schinken Rahm Sauce, 2 Portionen","1,19 €","0,72 €",Preis pro 100 Gramm,(Beutel 166 Gramm),edeka
2342,Knorr Snack Bar Nudeln in Gulasch - Sauce,"0,95 €","1,53 €",Preis pro 100 Gramm,(Becher 62 Gramm),edeka
2343,Sonnen Bassermann Meine Rinderroulade,"2,79 €","5,81 €",Preis pro 1 KG,(Packung 480 Gramm),edeka
2344,Buss Cevapcici,"1,29 €","0,43 €",Preis pro 100 Gramm,(Schale 300 Gramm),edeka
2345,Maggi Magic Asia Chop Suey,"1,39 €","1,26 €",Preis pro 100 Gramm,(Beutel 110 Gramm),edeka
2346,Maggi 5 Minuten Terrine Kartoffelbrei mit Blattspinat,"0,99 €","1,94 €",Preis pro 100 Gramm,(Becher 51 Gramm),edeka
2347,Maggi La Pasta di Maggi Pasta mit Blattspinat in Frischkäse-Sauce,"1,39 €","0,98 €",Preis pro 100 Gramm,(Beutel 142 Gramm),edeka
2348,Maggi Ein Teller Linsentopf mit Speck,"1,09 €","3,30 €",Preis pro 1 KG,(Dose 330 Gramm),edeka
2349,Maggi Wirtshaus Nudelpfanne Försterin,"1,29 €","0,78 €",Preis pro 100 Gramm,(Beutel 166 Gramm),edeka
2350,Maggi 5 Minuten Terrine Spaghetti in cremiger Schinkensauce,"0,99 €","1,55 €",Preis pro 100 Gramm,(Becher 64 Gramm),edeka
2351,Maggi Ein Teller Reistopf mit Huhn,"1,09 €","3,35 €",Preis pro 1 KG,(Dose 325 Gramm),edeka
2352,Ibero Gebackene Bohnen in Tomatensauce. Tafelfertig,"1,19 €","2,80 €",Preis pro 1 KG,(Dose 425 Gramm),edeka
2353,Erasco Kalbsgeschnetzeltes,"2,59 €","5,63 €",Preis pro 1 KG,(Packung 460 Gramm),edeka
2354,Gewiko Kassler Schulterbraten mit Kartoffelpüree,"1,99 €","4,15 €",Preis pro 1 KG,(Packung 480 Gramm),edeka
