,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
60,2440,Deutscher Spargel weiss frisch,2.99,100 Gramm,Packung 500 Gramm,lidl,0.5980000000000001,1623,1.89,100 Gramm,Packung 500 Gramm,aldi-sued,0.37799999999999995
61,2448,Lavazza Caffe Crema Classico,9.99,100 Gramm,Beutel 1000 Gramm,lidl,0.9990000000000001,580,12.99,100 Gramm,Beutel 1000 Gramm,aldi-sued,1.2990000000000002
62,2460,Südzucker Würfelzucker,1.09,100 Gramm,Vorratspackung 1000 Gramm,lidl,0.109,1757,1.15,100 Gramm,,aldi-sued,0.0
63,2470,Osborne Veterano,8.99,100 ml,Flasche Glas 0.7 L,lidl,1.284,573,11.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.713
64,2686,Schwartau Extra Samt Himbeere,1.79,100 Gramm,Glas 270 Gramm,lidl,0.66,1639,1.39,100 Gramm,Glas 270 Gramm,aldi-sued,0.51
65,2706,Zuckermais,0.99,Preis pro Stück,Packung 2 Stück,lidl,0.5,1528,0.65,Preis pro Stück,Packung 2 Stück,aldi-sued,0.33
66,2707,Wirsing Deutschland,0.99,100 Gramm, 1 KG,lidl,0.099,268,0.99,100 Gramm, 1 KG,aldi-sued,0.099
67,2708,Knoblauch,1.29,100 Gramm,Netz 200 Gramm,lidl,0.65,1532,0.65,100 Gramm,Netz 200 Gramm,aldi-sued,0.33
68,2850,Wagner Big Pizza Supreme,1.88,100 Gramm,Packung 410 Gramm,lidl,0.459,1634,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
69,2926,Kiwi,0.08,Preis pro Stück, 1 Stück,lidl,0.08,1216,0.09,Preis pro Stück, 1 Stück,aldi-sued,0.09
70,2948,Nektarinen gelbfleischig,0.89,100 Gramm, 1 KG,lidl,0.08900000000000001,1624,0.69,100 Gramm, 1 KG,aldi-sued,0.06899999999999999
71,2950,Lauch / Poree,1.79,100 Gramm, 1 KG,lidl,0.179,1618,0.69,100 Gramm, 1 KG,aldi-sued,0.06899999999999999
72,2953,Radieschen Bund,0.39,Preis pro Stück, 1 Stück,lidl,0.39,1533,0.19,Preis pro Stück, 1 Stück,aldi-sued,0.19
73,2960,Mango frisch,1.79,100 ml,Dose 800 ML,lidl,0.22400000000000006,1118,1.49,100 Gramm,Packung 400 Gramm,aldi-sued,0.373
74,2961,Zuckermais frisch,5.99,100 Gramm,Glas 200 Gramm,lidl,3.0,1622,0.99,Preis pro Stück,Folie 2 Stück,aldi-sued,0.5
75,2979,Speisezwiebeln,1.19,100 Gramm,Beutel 1.0 KG,lidl,0.11900000000000001,1534,1.19,100 Gramm,Beutel 1.0 KG,aldi-sued,0.11900000000000001
76,3018,Moskovskaya Russischer Wodka,5.79,100 ml,Flasche Glas 0.5 L,lidl,1.158,575,8.49,100 ml,Flasche Glas 0.5 L,aldi-sued,1.6980000000000002
77,3158,Bertolli Extra Vergine Gentile,4.49,100 ml,Flasche Glas 500  ML,lidl,0.898,1750,5.69,100 ml,Flasche Glas 500  ML,aldi-sued,1.138
78,3170,Pril Spülmittel Kraftgel,1.35,100 ml,Flasche 500ml,lidl,0.27,2088,1.35,100 ml,Flasche 500ml,aldi-sued,0.27
