,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
589,Moser Roth Praline 5 feine Tafeln,1.29,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.65
590,Kinder Pingui Schoko,1.89,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",aldi-sued,Süßwaren & Knabberartikel,0.79
591,Snickers Schokoriegel mit Erdnüsse und Karamel,2.29,100 Gramm,"Packung 309 Gramm, 9er",aldi-sued,Süßwaren & Knabberartikel,0.74
592,Sweet Valley Kalifonische Walnusskerne,2.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.5
593,Sun Snacks Stängli Käse,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
594,Sun Snacks Stängli Salz,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
595,"Choceur Schoko Knusper Riegel Zartbitter, 10 Riegel",1.19,100 Gramm,Packung 180 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
596,Be Light  Chips Cracker Tomate Pikant,1.79,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.6
597,bio Aldi Süd Cranberries & Mandel,1.39,100 Gramm,Packung 350 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.4
598,Choceur Schoko und Keks Black & White,2.95,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.48
599,Mühlengold Zwieback,0.79,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.4
600,bio Aldi Süd Bio Haselnusskerne,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.7
601,Choco Bistro Granada,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.7
602,"Choceur Mini-Tafeln Zart Herb, 5 x 40 g",1.39,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.7
603,Choceur Schoko Milch CeReal,1.59,100 Gramm,Beutel 230 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.69
604,Moser Roth Pralines Edle Kirschwasser,1.99,100 Gramm,Packung 160 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.24
605,Moser Roth Pralines Edle Cognac,1.99,100 Gramm,Packung 160 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.24
606,Storck Nimm 2 Soft,1.99,100 Gramm,Beutel 345 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.58
607,Haribo Maoam Joy-Mixx,1.79,100 Gramm,Beutel 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.45
608,Brandt Mini Vollkorn Zwieback Schoko Zartbitter,1.39,100 Gramm,Packung 125  Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
609,bella Neapolitaner Waffeln 3 x 65 g,0.65,100 Gramm,Packung 195 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.33
610,Haribo Big Kiddies Box,4.59,100 Gramm,Dose 1.3 KG,aldi-sued,Süßwaren & Knabberartikel,0.0
611,Choceur Gute Geister in Nuss,3.99,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.0
612,Aldente Baklava,1.49,100 Gramm,Packung 338 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.44
613,Wrigley Orbit Peppermint 5-er Pack 5 x 5 Streifen,0.99,100 Gramm,"Packung 225 Gramm, 3 x 75g",aldi-sued,Süßwaren & Knabberartikel,0.44
614,Haribo Party-Spass,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
615,Twix,1.79,100 Gramm,"Packung 320 Gramm, 8 x 2 Stück",aldi-sued,Süßwaren & Knabberartikel,0.56
616,Funny Frisch Chipsfrisch gesalzen,0.99,100 Gramm,Beutel 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.57
617,Ritter Sport Mini Bunter Mix 9 Minis,1.79,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.9
618,Choco Bistro Spritz Vanille,0.99,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.33
619,Fresh & Free Zahnpflegekaugummi White Mint,0.85,100 Gramm,Packung 36 Gramm,aldi-sued,Süßwaren & Knabberartikel,2.36
620,Choco Bistro Schoko Waffeln gefüllt Zartbitter,1.29,100 Gramm,Packung 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.74
621,Choceur Borken Trüffel mit Weißer Schokolade,1.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.33
622,Choceur Super Knicks,1.69,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.56
623,Choceur Crispy Bits Mini,1.79,100 Gramm,Beutel 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.44800000000000006
624,Choceur Nussknacker Schokolade,0.75,100 Gramm,Tafel 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.75
625,Ferrero Küsschen weiß,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-sued,Süßwaren & Knabberartikel,1.68
626,Moser-Roth Premium-Schokolade Edel-Bitter 85% Kakao,0.95,100 Gramm,Tafel 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
627,"Fresh & Free Pepper Mint Zahnpflegekaugummi ohne Zucker, 2 x 36 g",0.69,100 Gramm,Doppelpackung 72 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.96
628,Dreemy / Aldi Süd Schokoriegel Mini,1.59,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.398
629,Choco Bistro Choco-Splitter Selection,2.29,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.15
630,Choceur Schokolierte Früchte in Vollmilchschokolade,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
631,Choceur Schokolierte Früchte in Zartbitterschokolade,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
632,Farmer Nuss Mix + olive,1.49,100 Gramm,Dose 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.19
633,Farmer Nuss Mix + paprika,1.49,100 Gramm,Dose 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.19
634,Moser-Roth Hochfeine Pralines Noisette,1.79,100 Gramm,Packung 129 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.39
635,"Choceur Mini-Tafeln Edel Marzipan, 5 x 40 g",1.15,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.58
636,Choceur Borken Trüffel mit Vollmilchschokolade,1.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.33
637,Choco Bistro Black and White,1.29,100 Gramm,Packung 225 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.57
638,Moser-Roth Hochfeine Pralines Limette,1.79,100 Gramm,Packung 129 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.39
639,Choceur Schoko Crispy CeReal Snacks,1.59,100 Gramm,Beutel 230 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.69
640,Moser Roth Feine Auswahl Mit feiner Vollmilch Schokolade,3.99,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.33
641,Sun Snacks Sesamstangen,0.35,100 Gramm,Beutel 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.2
642,Sweet Valley Soft Feigen getrocknet,1.79,100 Gramm,Beutel 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.716
643,Sweet Valley Soft Aprikosen getrocknet und entsteint,1.79,100 Gramm,Beutel 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.72
644,Sweet Valley Soft Datteln getrocknet und entsteint,1.79,100 Gramm,Beutel 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.72
645,Choceur Milch Jumbo Nuss Nugat 7 Riegel,1.59,100 Gramm,Tafel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.06
646,Sun Snacks Chips im Kessel geröstet Sweet Chili,0.89,100 Gramm,Beutel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.59
647,Herzhafte Alpenküche Confiserie Swiss Schweizer Schokoladen Gebäckmischung,0.89,100 Gramm,Packung 88 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.01
648,Plant for the Planet Die Gute Schokolade Schweizer Schokolade,0.59,Preis pro 100 Stück,Packung 46 Stück,aldi-sued,Süßwaren & Knabberartikel,1.28
649,"Be Light Sahne Bonbons Latte Macchiato, 2 x44g",0.49,100 Gramm,Packung 53 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.92
650,Back Family Eckige Back Oblaten 14 Stück 100 x 145mm,0.99,100 Gramm,Beutel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
651,Back Family Back-Oblaten 75 Stück 70mm,1.29,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.86
652,Be Light  Kartoffel Chips crossig & würzig,1.29,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.86
653,Knusperone Reiswaffeln mit Joghurt,1.29,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.43
654,Knusperone Reiswaffeln mit Milchschokolade,1.09,Preis pro Stück,Packung 32 Stück,aldi-sued,Süßwaren & Knabberartikel,0.03
655,"Gourmandor 4 Muffins mit Schokoladenstücken 2 x Schoko, 2 x Vanillegeschmack",1.79,100 Gramm,Tafel 187.5 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.95
656,Choceur Aldi Süd Mini Schoko Küsse 32 leckere Schaumküsse im Frischepack,3.99,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.33
657,"Moser Roth Mousse au Chocolat Orange, 5 feine Tafeln",0.99,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.248
658,Choceur Mozart Mini Pralines,1.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.33
659,Choco Bistro Schoko-Waffelröllchen mit Zartbitterschokolade,0.85,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
660,Sun Snacks Chips im Kessel geröstet Salt & Vinegar,0.89,100 Gramm,Beutel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.59
661,Brandt Genuss Zwieback Kokos,1.39,100 Gramm,Packung 225 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.62
662,Storck Knoppers Milch-Haselnuss-Schnitte,1.89,100 Gramm,"Packung 250 Gramm, 10 x 25g",aldi-sued,Süßwaren & Knabberartikel,0.76
663,Haribo Sour Snup Apple,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
664,Haribo Sour Snup Cola,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
665,Haribo Sour Snup Strawberry,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
666,Storck Nimm 2 Lolly 8 Stück,1.89,100 Gramm,"Packung 820 Gramm, 20 x 41 g ",aldi-sued,Süßwaren & Knabberartikel,0.23
667,Balisto Joghurt-Beeren-Mix,1.89,100 Gramm,"Packung 820 Gramm, 20 x 41 g",aldi-sued,Süßwaren & Knabberartikel,0.23
668,Balisto Müsli Mix,1.89,100 Gramm,"Packung 820 Gramm, 20 x 41 g ",aldi-sued,Süßwaren & Knabberartikel,0.23
669,Balisto Korn Mix,5.49,100 Gramm,Packung 500 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.1
670,Genuss der Saison Feinste Belgische Pralinen,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
671,Funny Frisch Chipsfrisch Oriental,0.89,100 Gramm,Beutel 75 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.19
672,Choco Bistro Milch Creme Waffeln 3 x 65 g,0.65,100 Gramm,Packung 195 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.33
673,Be Light  Kartoffel Chips Paprika Würzung crossig & pikant,0.99,100 Gramm,Beutel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
674,Sun Snacks Kartoffel Sticks Paprika,0.99,100 Gramm,Becher 120 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.83
675,Choco Bistro Knusper Selection,2.29,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.145
676,Gourmandor 4 Muffins mit Schokoladenstücken 4 x Vanillegeschmack,1.39,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.46
677,Choceur Choklets Dragees,1.19,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.3
678,"Moser Roth Mousse au Chocolat Classic, 5 feine Tafeln",1.49,100 Gramm,Tafel 187.5 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.79
679,Sweet Valley Pecankerne,1.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.0
680,Sun Snacks Vollkorn Chips Cracker Tomate Pikant,0.85,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
681,Sun Snacks Vollkorn Chips Cracker Sour Cream & Onion,0.85,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
682,Choco Bistro Crunchy Sticks Kaffee,1.19,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.95
683,Choco Bistro Crunchy Sticks Karamell,1.19,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.95
684,Choco Bistro Cookies Nougatelli,1.19,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.6
685,Choco Bistro Cookies White Chocolate & Cranberry,1.19,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.6
686,Choco Bistro Cookies Triple Chocolate,1.19,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.6
687,Aldi Süd bio Gebäck Müsli-Gebäck,0.99,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.79
688,Aldi Süd bio Gebäck Dinkel-Plätzchen,0.99,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.79
689,Be Light  Chips Cracker Soucream & Onion,0.85,100 Gramm,Beutel 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.68
690,Aldi Süd 6 Torteletts feine Biskuit,1.49,100 Gramm,Packung 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.6
691,"Choco Schokolierte Waffelröllchen Haselnuss, 8 x 25 g",1.49,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.99
692,Aldi Süd BIO Reiswaffeln mit Meersalz,0.95,100 Gramm,Tafel 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
693,Aldi Süd BIO Reiswaffeln mit Joghurt,0.95,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
694,Moser-Roth Premium-Schokolade Chili,1.29,100 Gramm,Packung 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.29
695,Gourmet Chips Thai Curry Style,1.29,100 Gramm,Packung 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.29
696,Sun Snacks Reis Chips Tomate Basilikum,1.49,100 Gramm,Tafel 187.5 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.79
697,Sun Snacks Reis Chips Sourcream Onion,0.99,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
698,Moser Roth Mousse au Lait Noisette 5 feine Tafeln,0.99,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
699,Choco Bistro Crunchy Choco Biscuits Schoko,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.03
700,Choco Bistro Crunchy Choco Biscuits Nuss,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.03
701,Sweet Valley Cashewkerne,1.99,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.0
702,Sun Snacks Snack Selection,1.49,100 Gramm,Packung 275 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.54
703,Monarc Kleinerlei Himbeer Streusel Taler,0.99,100 Gramm,Folie 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.57
704,Monarc Kleinerlei Feine Mandelaugen,0.99,100 Gramm,Folie 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
705,Monarc Kleinerlei Leckere Gebäckzungen,0.99,100 Gramm,Folie 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
706,Moser Roth Haselnuss & Crocant 5 feine Tafeln,0.99,100 Gramm,Tafel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.5
707,Choceur Kokos Schokolade,1.29,100 Gramm,Tafel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.65
708,La Cour Schweizer Schokolade Vollmilch Kakao,1.29,100 Gramm,Tafel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.65
709,La Cour Schweizer Schokolade Weisse Mandel,2.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.3
710,Choco Bistro Haselnuss Schnitte,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
711,Confiserie Premium Trüffelpralinen,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
712,Choceur Feine Schokoladen Blättchen Zartbitter,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
713,Choceur Feine Schokoladen Blättchen Vollmilch,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
714,Choco Bistro Kaffeegebäck Spezialitäten mit Schokostückchen,1.29,100 Gramm,Packung 170 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
715,Choco Bistro Kaffeegebäck Spezialitäten mit Kokos,1.29,100 Gramm,Packung 170 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
716,Choco Bistro Kaffeegebäck Spezialitäten mit Karamel,1.29,100 Gramm,Packung 180 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.72
717,Choceur Cho Kiss Vollmilch Luftschokolade,1.59,100 Gramm,Beutel 230 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.69
718,Choceur  Winter Mandel 11 Riegel,1.19,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.3
719,Choceur  Winter Kipferl 11 Riegel,1.99,100 Gramm,Tafel 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
720,Choceur Choco Dragees,1.79,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.9
721,Herzhafte Alpenküche Schweizer Milchschokolade 30% Kakao,1.79,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.9
722,"bio Müsli Riegel Apfel, 8 Riegel einzeln verpackt",1.99,100 Gramm,Packung 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.49800000000000005
723,Choceur Pur Tafelschokolade Zarte Noisette,0.69,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.55
724,bella Milkinello Waffeln 10 x 65 g,0.59,Preis pro Stück,Packung 10 Stück,aldi-sued,Süßwaren & Knabberartikel,0.06
725,Storck Merci Petits Chocolate Collection,1.69,100 Gramm,Beutel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.85
726,Ferrero Giotto Haselnuss Gebäckspezialität,1.85,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-sued,Süßwaren & Knabberartikel,1.2
727,Ferrero Kinder Überraschungs Ei 3-er 3 x 20 g,1.47,100 Gramm,Packung 60 Gramm,aldi-sued,Süßwaren & Knabberartikel,2.45
728,Haribo Happy Hariween 50 Mini Beutel a 12 g,0.99,100 Gramm,Beutel 175  Gramm,aldi-sued,Süßwaren & Knabberartikel,0.57
729,Funny Frisch Chipsfrisch Sour Cream & Wild Onion,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
730,Choco Bistro Quark Schnitten Kirsche,1.49,100 Gramm,Packung 270 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.55
731,Gourmandor Brownies mit Schoko-Stückchen - 9 Stück einzeln verpack,1.49,100 Gramm,Packung 270 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.55
732,Gourmandor Brownies mit Haselnuss-Stücken - 9 Stück einzeln verpack,0.99,100 Gramm,Packung 44 Gramm,aldi-sued,Süßwaren & Knabberartikel,2.25
733,Be Light Sahne Bonbons Sahnige Karamellen,1.19,100 Gramm,,aldi-sued,Süßwaren & Knabberartikel,0.68
734,Sun Snacks Stapelchips BBQ Chili,1.09,100 Gramm,Tafel 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.73
735,Choceur Milch Jumbo & Cacao 7 Riegel,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
736,Sun Snacks  Stängli Schnittlauch Zwiebel,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
737,Cucina Colombine mit Mandeln,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
738,Cucina Limonaie mit Zitronencreme,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
739,Noname Aldi Süd Feine Belgische Mini-Pralinen 18 Stück,1.29,100 Gramm,Packung 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.29
740,"Noname Aldi Süd bella Milinello Waffeln 10 Stück, 3 x 65 g",0.59,100 Gramm,Packung 195 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.3
741,Choceur Edel-Vollmilchschokolade Trauben Nuss,1.09,100 Gramm,Tafel 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.55
742,One World Schweizer Bio Vollmilchschokolade,1.29,100 Gramm,Tafel 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.29
743,Schätze des Orients Schoko Datteln,0.99,100 Gramm,Beutel 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.79
744,Sun Snacks Gitter Chips Paprika Geschmack,0.99,100 Gramm,,aldi-sued,Süßwaren & Knabberartikel,0.66
745,Sun Snacks Gitter Chips Sour Cream & Onion Geschmack,1.29,100 Gramm,Beutel 400 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.32
746,Sweet Valley Jumbo Erdnüsse,0.95,100 Gramm,Tafel 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
747,Moser-Roth Premium-Schokolade Minze,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
748,Cucina Margherita Marzipangebäck mit Erdbeerfüllung,1.29,100 Gramm,Packung 450 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.29
749,Feines aus Spanien / Aldi Süd Magdalenas 15 Stück,0.69,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.55
750,Choco Bistro Schoko-Butterkeks Zartbitter,0.99,100 Gramm,Packung 140 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.71
751,"Fresh & Free Zahnpflegekaugummi Active - Air,  6 x14 g",0.85,100 Gramm,Multipackung 84 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.01
752,"Fresh & Free Zahnpflegekaugummi Active - Professional, 6 x 14 g",0.85,100 Gramm,Multipackung 84 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.01
753,Toblerone Minis Milch limited edition,1.99,100 Gramm,Beutel 275 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.72
754,Fresh & Free Zahnpflegekaugummi Cassis - 6 x14 g,0.85,100 Gramm,Multipackung 84 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.01
755,"Monarc Muffins 2 x Schoko, 2 x Vanillegeschmack",1.49,100 Gramm,Packung 360 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.41
756,Monarc Muffins Vanillegeschmack,1.49,100 Gramm,Packung 360 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.41
757,Aldi Süd BIO Reiswaffeln mit Milchschokolade,0.95,100 Gramm,Tafel 100 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.95
758,Moser-Roth Edel-Vollmilch-Macadamia,0.35,100 Gramm,Packung 175 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.2
759,Studio Salzstangen,1.69,100 Gramm,Packung 300 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.56
760,Choceur Orange Orangen-Pfefferminz-Cremefüllung,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
761,Studio Gebäckstangen Salz Stängli,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.66
762,Studio Gebäckstangen Schnittlauch-Zwiebel Stängli,0.79,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.63
763,Choco Bistro Schoko-Waffelröllchen Cappuccino,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
764,Choco Bistro Quark Schnitten Classic,1.39,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.11
765,Choco Bistro Butter-Gebäck Lemon,1.59,100 Gramm,Packung 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.64
766,Noname Aldi Süd Edle Frühlings Trüffel Eierlikör-Kirsch,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.03
767,Noname Aldi Süd Edle Frühlings Trüffel Vanille,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.03
768,Noname Aldi Süd Edle Frühlings Trüffel Kir-Royal,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.03
769,Cucina Arancia mit Orangencreme,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
770,Cucina Limonaie mit Erdbeerfruchtfüllung,1.59,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.8
771,Choco Bistro Florentiner Selection,2.29,100 Gramm,Packung 200 Gramm,aldi-sued,Süßwaren & Knabberartikel,1.15
772,Choceur Erfrischungsstäbchen Orange-Zitrone Mix,0.65,100 Gramm,Packung 150 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.43
773,Gourmet Premium Fruchtgummi Beerentraum Pannacotta,0.99,100 Gramm,Beutel 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.4
774,Gourmet Premium Fruchtgummi Sizilianische Zitrone,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.4
775,Gourmet Premium Fruchtgummi Burgunder Johannisbeere,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.4
776,Gourmet Chips Balsamico,0.95,100 Gramm,Packung 125 Gramm,aldi-sued,Süßwaren & Knabberartikel,0.76
