,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
650,Gut & Günstig Kartoffelpüree 3 Beutel a 4 Portionen,0.65,100 Gramm,Packung 345 Gramm,edeka,Nahrungsmittel,0.19
651,Gut & Günstig Spaghetti,0.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.098
652,Edeka Bancetto Tortiglioni,0.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.198
653,Edeka Bancetto Farfalle,0.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.198
654,Gut & Günstig Penne Rigate,0.49,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.098
655,Gut & Günstig Tagliatelle Rucola-Champignon,1.79,100 Gramm,Packung 750 Gramm,edeka,Nahrungsmittel,0.23900000000000002
656,EDEKA Backofen Kroketten,0.99,100 Gramm,Beutel 450 Gramm,edeka,Nahrungsmittel,0.22
657,EDEKA Blaumohn,1.39,100 Gramm,Beutel 250 Gramm,edeka,Nahrungsmittel,0.56
658,EDEKA Vollmilch Baumkuchen,2.59,100 Gramm,Packung 300 Gramm,edeka,Nahrungsmittel,0.86
659,Edeka Olivenöl aus Kreta nativ extra,3.59,100 ml,Flasche Glas 500 ML,edeka,Nahrungsmittel,0.718
660,EDEKA Schoko Tröpfchen Zartbitter,0.79,100 Gramm,Packung 100 Gramm,edeka,Nahrungsmittel,0.79
661,Edeka Bio Reis Drink Natur,1.49,100 ml,Packung 1 L,edeka,Nahrungsmittel,0.149
662,gut & günstig Süße Zwerge,1.59,100 Gramm,Beutel 210 Gramm,edeka,Nahrungsmittel,0.76
663,EDEKA Italia Aceto Balsamico,4.99,100 ml,Flasche Glas 250 ML,edeka,Nahrungsmittel,1.996
664,Alnatura Berg Linsen,1.79,100 Gramm,,edeka,Nahrungsmittel,0.358
665,Alnatura Rote Linsen,1.79,100 Gramm,,edeka,Nahrungsmittel,0.358
666,Alnatura Bulgur,1.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.398
667,Müllers Mühle Teller  Linsen,1.69,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.33799999999999997
668,Uncle Bens Express Basmati Reis 2 Minuten,1.99,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.8
669,Tress Original Hausmacher Feine Suppennudeln,2.49,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.49800000000000005
670,EDEKA Milch Schokoladen Streusel,0.99,100 Gramm,Beutel 200 Gramm,edeka,Nahrungsmittel,0.5
671,Gut & Günstig Fusilli,0.49,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.098
672,"Gut & Günstig Spaghetti mit Tomatensauce,  für 2-3 Personen",0.75,100 Gramm,Packung 397 Gramm,edeka,Nahrungsmittel,0.19
673,Edeka Bancetto Maccaroni,0.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.198
674,EDEKA Bio Spaghetti Hartweizen,0.89,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.178
675,EDEKA Marmor Kuchen,1.48,100 Gramm,Packung 490 Gramm,edeka,Nahrungsmittel,0.302
676,EDEKA Schoko Flocken Kuchen mit Glasur,1.48,100 Gramm,Packung 510 Gramm,edeka,Nahrungsmittel,0.29
677,EDEKA Zitronen Kuchen mit Glasur,1.48,100 Gramm,Packung 493 Gramm,edeka,Nahrungsmittel,0.3
678,Edeka Italia Tortellini Tricolore,0.84,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.34
679,EDEKA Baumkuchen Spitzen Zartbitter,1.59,100 Gramm,Packung 130 Gramm,edeka,Nahrungsmittel,1.22
680,EDEKA Wraps,0.99,100 Gramm,Packung 380 Gramm,edeka,Nahrungsmittel,0.26
681,EDEKA Mocca Bohnen Zartbitter Schokolade,0.99,100 Gramm,Packung 75 Gramm,edeka,Nahrungsmittel,1.32
682,Unsere Heimat Landnudeln Bandnudeln gedreht,1.69,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.33799999999999997
683,Unsere Heimat Landnudeln Spätzle,1.69,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.33799999999999997
684,Unsere Heimat Landnudeln Spiralen,1.69,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.33799999999999997
685,Edeka Risotto Reis,1.79,100 Gramm,Folie 500 Gramm,edeka,Nahrungsmittel,0.36
686,Gut & Günstig Hühner Frikasee,1.69,100 Gramm,Packung 400 Gramm,edeka,Nahrungsmittel,0.42300000000000004
687,"EDEKA Basmati Reis 4 Kochbeutel, 10 Minuten Kochzeit",2.39,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.47800000000000004
688,EDEKA Couverture Zartbitter,0.69,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.35
689,EDEKA Couverture Vollmilch,0.69,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.35
690,Gaggli Frischeier Nudeln Faden Nestchen,1.29,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.516
691,Dr. Oetker Gugelhupf,2.49,100 Gramm,Packung 480 Gramm,edeka,Nahrungsmittel,0.519
692,Dr. Oetker Sahnesteif,0.59,100 Gramm,"Beutel 40 Gramm, 5 Stück",edeka,Nahrungsmittel,1.48
693,Unsere Heimat Landnudeln Bandnudeln 8 mm,1.69,100 Gramm,Packung 400 Gramm,edeka,Nahrungsmittel,0.42
694,Unsere Heimat Landnudeln Suppennudeln,0.89,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.178
695,Gut & Günstig Nudel Auflauf Napoli,0.89,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.178
696,"EDEKA Parboiled Reis Langkorn Spitzenreis, 10 Minuten",0.39,100 ml,Flasche Kunststoff 1 L,edeka,Nahrungsmittel,0.039
697,EDEKA Patna Reis Langkorn Spitzenreis,0.79,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.158
698,Gut & Günstig Wein Branntwein Essig 5% Säure,0.79,100 Gramm,Packung 1 KG,edeka,Nahrungsmittel,0.079
699,EDEKA Milchreis Rundkorn Spitzenreis,2.29,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,1.15
700,EDEKA Weizenmehl Type 405,0.75,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.38
701,EDEKA Lübecker Marzipan Rohmasse,0.69,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.35
702,gut & günstig Block Schokolade mind. 40% Kakaoanteil,2.99,100 Gramm,Dose 400 Gramm,edeka,Nahrungsmittel,0.75
703,EDEKA Couverture Weiß,2.29,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.458
704,Efefirat gefüllte Weinblätter mit Reis,0.79,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.079
705,Uncle Bens Natur-Reis 10 Minuten 4 x 125 g - im  Kochbeutel,0.99,100 ml,Flasche Kunststoff 1 L,edeka,Nahrungsmittel,0.099
706,Dr. Oetker Karamel 3-er,1.29,100 Gramm,Packung 120 Gramm,edeka,Nahrungsmittel,1.08
707,Dr. Oetker Paradies Creme Sahne-Karamell-Geschmack,0.59,100 Gramm,Packung 76 Gramm,edeka,Nahrungsmittel,0.78
708,Dr. Oetker Creme Pudding aus Raspeln Vollmilch Schokolade,1.59,100 Gramm,Packung 127 Gramm,edeka,Nahrungsmittel,1.25
709,Dr. Oetker Süße Mahlzeit Apfel-Püfferchen Teigvarianten,0.95,100 Gramm,Packung 152 Gramm,edeka,Nahrungsmittel,0.63
710,Dr. Oetker Russischer Zupfkuchen Großmutters Back-Ideen,3.19,100 Gramm,Packung 670  Gramm,edeka,Nahrungsmittel,0.476
711,Dr. Oetker Tortenguss 3-er rot ungezuckert,0.79,100 Gramm,Beutel 40 Gramm,edeka,Nahrungsmittel,1.98
712,Uncle Bens Express Chinesisch,1.59,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.64
713,Uncle Bens Spitzen-Langkorn-Reis 10 min.,2.29,100 Gramm,"Packung 500 Gramm, 4 x 125 g - im Kochbeutel ",edeka,Nahrungsmittel,0.458
714,Maggi Wirtshaus Schwäbische Käse-Spätzle,1.29,100 Gramm,Beutel 125 Gramm,edeka,Nahrungsmittel,1.03
715,Baktat gefüllte Weinblätter,2.29,100 Gramm,Dose 425 Gramm,edeka,Nahrungsmittel,0.54
716,Dr. Quendt Echter Dresdner Christstollen,7.99,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.799
717,Hengstenberg 13 Kräuter Essig 5 % Säure,1.39,100 ml,Pet-Flasche 0.75 L,edeka,Nahrungsmittel,0.185
718,Gut & Günstig Distelöl,1.99,100 ml,Flasche Kunststoff 0.75 L,edeka,Nahrungsmittel,0.265
719,Edeka Mini Kartoffeltaschen 12 Stück,1.69,100 Gramm,Packung 360 Gramm,edeka,Nahrungsmittel,0.46900000000000003
720,EDEKA Haselnuss Krokant,0.89,100 Gramm,Beutel 100 Gramm,edeka,Nahrungsmittel,0.89
721,EDEKA Bio Apfelessig naturtrüb,1.19,100 ml,Flasche Kunststoff 750 Gramm,edeka,Nahrungsmittel,0.0
722,gut & günstig Aceto Balsamico die Modena IGP,0.89,100 ml,Flasche Glas 500 ML,edeka,Nahrungsmittel,0.178
723,Wicklein Meistersinger Dose,8.79,100 Gramm,Dose 400 Gramm,edeka,Nahrungsmittel,2.2
724,Erasco Cevapcici,3.29,100 Gramm,Packung 375 Gramm,edeka,Nahrungsmittel,0.877
725,Wingert Zigeuner-Hacksteak,2.19,100 Gramm,Packung 480 Gramm,edeka,Nahrungsmittel,0.46
726,Mazola Keimöl,1.39,100 ml,Flasche Glas 250 ML,edeka,Nahrungsmittel,0.5559999999999999
727,Aoste Stickado Snack Classic,1.99,100 Gramm,Packung 70 Gramm,edeka,Nahrungsmittel,2.84
728,"Dr. Oetker Blatt Gelatine weiss, 6 Blatt",0.89,100 Gramm,Packung 10  Gramm,edeka,Nahrungsmittel,8.9
729,EDEKA Bio + Vegan Buchweizenmehl,2.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.49800000000000005
730,Edeka Schlemmerküche Patna Reis leicht und locker,0.89,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.178
731,Gut & Günstig Kartoffel Knödel halb und halb 6 Stück in Kochbeuteln,0.69,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.35
732,Gut & Günstig Bami Goreng,2.99,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.29900000000000004
733,EDEKA Salatkerne Mix,1.29,100 Gramm,Beutel 75 Gramm,edeka,Nahrungsmittel,1.72
734,EDEKA Edelmarzipan Stollen,2.79,100 Gramm,Folie 1000 Gramm,edeka,Nahrungsmittel,0.279
735,Alb Gold Hausmacher Eiernudeln Walznudeln 8 mm,2.79,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.558
736,Alb Gold Hausmacher Eiernudeln Königsspätzle geschabt,2.79,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.558
737,Alb Gold Hausmacher Eiernudeln Kaiserspätzle,2.79,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.558
738,3 Glocken Korkzieher,0.66,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.132
739,Maggi 5 Minuten Terrine Spaghetti Bolognese,0.99,100 Gramm,Becher 61 Gramm,edeka,Nahrungsmittel,1.62
740,Edeka Parboiled Reis Langkorn Spitzenreis,0.99,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.099
741,Dr. Oetker Marzipan Kuchen,2.49,100 Gramm,Packung 495  Gramm,edeka,Nahrungsmittel,0.503
742,"Miracoli Maccaroni mit Tomatensauce, 2 - 3  Portionen",1.29,100 Gramm,Packung 377 Gramm,edeka,Nahrungsmittel,0.34
743,3 Glocken Genuss Pur Spiralen,1.11,100 Gramm,Beutel 1000 Gramm,edeka,Nahrungsmittel,0.11100000000000002
744,Oryza Ideal Reis lose,1.35,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.27
745,Dr. Oetker  Aroma 4-er Bitter-Mandel,0.79,100 Gramm,Packung 22 Gramm,edeka,Nahrungsmittel,3.59
746,Dr. Oetker Finesse Natürliches Aroma 2-er Bourbon-Vanille,0.59,100 ml,Packung 9.6 ML,edeka,Nahrungsmittel,6.15
747,"Mondamin Grießbrei Klassische Art, für 2 - 3 Portionen",0.99,100 Gramm,Beutel 89 Gramm,edeka,Nahrungsmittel,1.11
748,Agrarfrost Kartoffelpuffer,0.99,100 Gramm,"Packung 600 Gramm, 10 Stück",edeka,Nahrungsmittel,0.16499999999999998
749,Iglo 4 Plätzli Käse Schinken,1.69,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.68
750,Dr. Oetker Brownies,2.49,100 Gramm,Packung 456 Gramm,edeka,Nahrungsmittel,0.55
751,Dr. Oetker Frische Hefe,0.29,100 Gramm,Packung 42 Gramm,edeka,Nahrungsmittel,0.69
752,Dr. Oetker Finesse Geriebene Zitronenschale 2-er,0.59,100 ml,Packung 12 ML,edeka,Nahrungsmittel,4.92
753,3 Glocken Spätzle,0.88,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.176
754,Buitoni Spaghettini,1.29,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.258
755,Zentis Marzipankartoffeln,0.69,100 Gramm,Beutel 125 Gramm,edeka,Nahrungsmittel,0.55
756,Bernbacher Die Guten Eiernudeln Hörnchen,0.85,100 Gramm,Beutel 250 Gramm,edeka,Nahrungsmittel,0.33999999999999997
757,Gut & Günstig Schwäbische Spätzle,0.85,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.16999999999999998
758,EDEKA Italia Spaghetti N. 5,0.79,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.158
759,EDEKA Kalifornische Mandeln blanchiert gestifttelt,0.99,100 Gramm,Beutel 100 Gramm,edeka,Nahrungsmittel,0.99
760,Ruf Backpulver,0.19,Preis pro Stück,Packung 6 Stück,edeka,Nahrungsmittel,0.03
761,Maggi feel good Terrine Kartoffelbrei mit Frühlingsgemüse,0.99,100 Gramm,Becher 44 Gramm,edeka,Nahrungsmittel,2.25
762,Maggi 5 Minuten Terrine Gulaschtopf,0.99,100 Gramm,Becher 51 Gramm,edeka,Nahrungsmittel,1.94
763,"Maggi La Pasta di Maggi Spirelli in Käse-Schinken-Sauce, 2 Portionen",1.39,100 Gramm,Packung 145 Gramm,edeka,Nahrungsmittel,0.96
764,Maggi 5 Minuten Terrine Kartoffelbrei mit Erbsen & Möhren,0.99,100 Gramm,Becher 48 Gramm,edeka,Nahrungsmittel,2.06
765,Bahlsen Lebkuchenmänner,1.69,100 Gramm,Beutel 250 Gramm,edeka,Nahrungsmittel,0.68
766,Bahlsen Lebkuchen Jupiter Vollmich,1.19,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.6
767,Müllers Mühle Perl Sago,0.89,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.0
768,Alnatura Hirse,1.89,100 Gramm,,edeka,Nahrungsmittel,0.0
769,Barilla Pasta Fusilli,0.69,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.13799999999999998
770,Barilla Pasta Capellini No.1,1.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.298
771,Sonnen Bassermann Hacksteaks in pikanter Bratensoße,1.99,100 Gramm,Packung 480 Gramm,edeka,Nahrungsmittel,0.41500000000000004
772,Weiss Hexenhaus,7.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,1.498
773,3 Glocken Genuss Pur Röhrchen,0.66,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.132
774,Dr. Oetker Gala 3-er Sahne-Pudding,1.39,100 Gramm,Packung 133 Gramm,edeka,Nahrungsmittel,1.05
775,Dr. Oetker Aroma 4-er Butter-Vanille,0.79,100 Gramm,Packung 24 Gramm,edeka,Nahrungsmittel,3.29
776,"Dr. Oetker Haselnuss Krokant goldgelb, geröstet",1.79,100 Gramm,Beutel 100 Gramm,edeka,Nahrungsmittel,1.79
777,Bahlsen Stollen Walnuss,3.19,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.638
778,Disney Mickey Mouse Lebkuchenhaus zum Selberbasteln,9.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,1.998
779,Hechelheimer Echte Thüringer Kartoffelpuffer 10 x 60 g,2.19,100 Gramm,"Packung 360 Gramm, 6 Stück",edeka,Nahrungsmittel,0.608
780,Familjen Dafgard Köttbullar Rind + Schwein,2.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.5
781,Hengstenberg Altmeister Weinwürziger Essig 5 % Säure,0.59,100 ml,Pet-Flasche 750 ML,edeka,Nahrungsmittel,0.079
782,Kühne Unser Liebling des Jahres Mirabelle,1.49,100 ml,Flasche Glas 250 ML,edeka,Nahrungsmittel,0.6
783,Kühne Tafel-Essig 5 % Säure,0.99,100 ml,Flasche Glas 750 ML,edeka,Nahrungsmittel,0.132
784,Kühne Balsamissimo mit Basilikum,3.99,100 ml,Flasche Kunststoff 215 ML,edeka,Nahrungsmittel,1.86
785,Kühne Gurken-Aufguss 3 fach konzentriert 6% Säure,1.39,100 ml,Flasche Glas 750 ML,edeka,Nahrungsmittel,0.185
786,Alnatura Weizen Mehl Type 550,0.95,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.095
787,Alnatura Roggen Vollkorn Mehl,1.35,100 Gramm,Packung 1000 Gramm,edeka,Nahrungsmittel,0.135
788,Alb Gold Hausmacher Eiernudeln Bauernspätzle,2.69,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.538
789,Alb Gold Hausmacher Eiernudeln Spiralen,2.69,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.538
790,Bernbacher Die Guten Eiernudeln 110 Jahre Band,0.55,100 Gramm,Beutel 250 Gramm,edeka,Nahrungsmittel,0.22000000000000003
791,"Mondamin Milchnudeln Vanille-Geschmack, für 2 - 3 Portionen",3.69,100 ml,Flasche Glas 500  ML,edeka,Nahrungsmittel,0.738
792,Pfanni Kartoffel Snack mit Broccoli & Creme Fraiche,1.19,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.238
793,"Pfanni Kartoffel Püree Familienpackung das Lockere, 18 Portionen + Dosierlöffel",0.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.198
794,"Mondamin Grießbrei Vanille-Geschmack, für 2 - 3 Portionen",0.99,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.5
795,"Mondamin Pudding Stracciatella,  für 2 - 3 Portionen",1.11,100 Gramm,Becher 150 Gramm,edeka,Nahrungsmittel,0.74
796,Livio Natives Olivenöl Extra,2.49,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.49800000000000005
797,Bamboo Garden Japan Reisessig,2.99,100 ml,Flasche Glas 250 ML,edeka,Nahrungsmittel,1.2
798,Bamboo Garden  Soja Öl China,2.69,100 ml,Flasche Glas 500 ML,edeka,Nahrungsmittel,0.538
799,Barilla Pasta Tagliatelle gelb,1.99,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.398
800,Milka Weihnachts Bonbons,2.19,100 Gramm,Beutel 105 Gramm,edeka,Nahrungsmittel,2.09
801,Dr. Oetker Original Backin Backpulver,0.99,100 Gramm,Nachfüllbeutel 100 Gramm,edeka,Nahrungsmittel,0.99
802,Kölln Drink Smelk Haferdrink Classic,2.19,100 ml,Getränkekarton 1 L,edeka,Nahrungsmittel,0.219
803,Kölln Drink Smelk Haferdrink Schokoladengeschmack,2.19,100 ml,Getränkekarton 1 L,edeka,Nahrungsmittel,0.219
804,Kölln Drink Smelk Haferdrink Vanillegeschmack,2.19,100 ml,Getränkekarton 1 L,edeka,Nahrungsmittel,0.219
805,Aoste Stickado Snack Pikant,1.99,100 Gramm,Packung 70 Gramm,edeka,Nahrungsmittel,2.84
806,"Mondamin Pizza-Teig Grundteigmischung, 2 x  230 g",1.79,100 Gramm,Packung 460 Gramm,edeka,Nahrungsmittel,0.39
807,Maggi Magic Asia Terrine Vietnamese Duck,0.99,100 Gramm,Becher 47 Gramm,edeka,Nahrungsmittel,2.11
808,Bifi Roll XXL,1.39,100 Gramm,Packung 75 Gramm,edeka,Nahrungsmittel,1.85
809,Bifi Roll Korn,0.99,100 Gramm,Packung 50 Gramm,edeka,Nahrungsmittel,1.98
810,Dr. Oetker Kirsch Grütze mit Vanillecreme,0.89,100 Gramm,Becher 160 Gramm,edeka,Nahrungsmittel,0.5559999999999999
811,Dr. Oetker Rote Grütze Diät mit Bourbon-Vanillesoße,0.89,100 Gramm,Becher 160 Gramm,edeka,Nahrungsmittel,0.5559999999999999
812,Dr. Oetker Kirsch Grütze,0.85,100 Gramm,Becher 160 Gramm,edeka,Nahrungsmittel,0.5309999999999999
813,Mazola Sesamöl,0.99,100 ml,Flasche Glas 100 ML,edeka,Nahrungsmittel,0.99
814,Leimer Vollkornbrösel,1.19,100 Gramm,Packung 400 Gramm,edeka,Nahrungsmittel,0.298
815,Leimer Panat Panat fix & fertig Paniermischung,0.99,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.495
816,Mondamin Teig-Mix American Pancake,1.59,100 Gramm,Flasche Kunststoff 215 Gramm,edeka,Nahrungsmittel,0.74
817,Goldpuder Weizenmehl Type 405,2.19,100 Gramm,Packung 2.5 KG,edeka,Nahrungsmittel,0.088
818,Dr. Oetker Gustin Feine Speisestärke,1.29,100 Gramm,Packung 400 Gramm,edeka,Nahrungsmittel,0.323
819,Dr. Oetker Original Pudding 3-er Erdbeer Geschmack,0.79,100 Gramm,Packung 105  Gramm,edeka,Nahrungsmittel,0.75
820,Dr. Oetker Bourbon-Vanille 3-er,1.29,100 Gramm,Packung 120 Gramm,edeka,Nahrungsmittel,1.08
821,Dr. Oetker Gala Mandella Schoko - Mandel,1.29,100 Gramm,Beutel 54 Gramm,edeka,Nahrungsmittel,2.39
822,"Dr. Oetker Süßer Moment Vanille Geschmack, 1 Portion",0.49,100 Gramm,Packung 39 Gramm,edeka,Nahrungsmittel,1.26
823,Dr. Oetker Süße Mahlzeit Kaiserschmarrn nach klassicher Art,0.95,100 Gramm,Beutel 165 Gramm,edeka,Nahrungsmittel,0.58
824,Dr. Oetker Süße Mahlzeit Grießbrei mit Schoko-Crunch,1.49,100 Gramm,Packung 144 Gramm,edeka,Nahrungsmittel,1.03
825,Dr. Oetker Tortina Nuss Sand Kuchen,3.19,100 Gramm,Packung 590 Gramm,edeka,Nahrungsmittel,0.541
826,Dr. Oetker Kirsch Quark mit Backform,2.79,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,1.116
827,"Dr. Oetker Kleine Törtchen Chocolat Chili, 8 Stück",2.29,100 Gramm,Packung 390 Gramm,edeka,Nahrungsmittel,0.59
828,Dr. Oetker Ananas Frischkäse,2.99,100 Gramm,Packung 335 Gramm,edeka,Nahrungsmittel,0.89
829,Pickerd Glasur Haselnuss,0.99,100 Gramm,Becher 100 Gramm,edeka,Nahrungsmittel,0.99
830,Pickerd Glasur Vollmilch,1.29,100 Gramm,Becher 150 Gramm,edeka,Nahrungsmittel,0.86
831,Dr. Oetker Fruttina Zitronen-Geschmack ohne Kochen,0.89,100 Gramm,Beutel 30 Gramm,edeka,Nahrungsmittel,2.97
832,Dr. Oetker Aroma Rum,1.39,100 ml,Flasche Glas 30 ML,edeka,Nahrungsmittel,4.63
833,Dr. Oettker Original Backin Backpulver Dose,1.19,100 Gramm,Dose 100 Gramm,edeka,Nahrungsmittel,1.19
834,Schwartau Raspel Schokolade Zartbitter,1.59,100 Gramm,Packung 100 Gramm,edeka,Nahrungsmittel,1.59
835,Schwartau 4 x Gebäck Schmuck,2.19,100 Gramm,Packung 100 Gramm,edeka,Nahrungsmittel,2.19
836,Schwartau 4 Back & Speisefarben,2.29,100 Gramm,Packung 40 Gramm,edeka,Nahrungsmittel,5.73
837,Schwartau Orangeat gewürfelt,0.99,100 Gramm,Kunststoffschale 100 Gramm,edeka,Nahrungsmittel,0.99
838,"Schwartau Back Backaromen Vanille, 2 x 5 g",0.49,100 Gramm,Beutel 10 Gramm,edeka,Nahrungsmittel,4.9
839,"Schwartau Back Backaromen Orange, 2 x 5 g",0.49,100 Gramm,Beutel 10 Gramm,edeka,Nahrungsmittel,4.9
840,Pfanni Stampf Kartoffeln für 2-3 Portionen,0.89,100 Gramm,Packung 85 Gramm,edeka,Nahrungsmittel,1.0470000000000002
841,Pfanni Rohe Klöße 6-er 6 Stück in Kochbeuteln,1.39,100 Gramm,Packung 200 Gramm,edeka,Nahrungsmittel,0.7
842,"Pfanni Kartoffel Püree das Lockere, 3 Portionen",0.89,100 Gramm,Packung 101 Gramm,edeka,Nahrungsmittel,0.88
843,Pfanni Kartoffel Knödel-Teig halb & halb,1.49,Preis pro Stück,Packung 12 Stück,edeka,Nahrungsmittel,0.12
844,Pfanni Kartoffel Snack Mexican Chili,0.99,100 Gramm,Becher 50 Gramm,edeka,Nahrungsmittel,1.98
845,"Bernbacher Die Guten Eiernudeln Buchstaben, 2 x 125 g",1.19,100 Gramm,Beutel 250 Gramm,edeka,Nahrungsmittel,0.48
846,Bernbacher Die Guten Eiernudeln Schneckerl,1.39,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.27799999999999997
847,Birkel No.1 Bauernhof Eier-Spätzle,1.29,100 Gramm,Beutel 500 Gramm,edeka,Nahrungsmittel,0.258
848,Maggi Reiskugel Curry,1.79,100 Gramm,Packung 125 Gramm,edeka,Nahrungsmittel,1.43
849,Oryza Reisspezialitäten Natur - und Wildreis lose,2.59,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.518
850,Lien Ying Basmati Reis,1.89,100 Gramm,Packung 250 Gramm,edeka,Nahrungsmittel,0.756
851,"Pfanni Kartoffel Püree das Komplette, 3 Portionen",0.89,100 Gramm,Packung 95 Gramm,edeka,Nahrungsmittel,0.94
852,Uncle Bens Spitzen-Langkorn-Reis 20 Minuten im Kochbeutel,3.49,100 Gramm,"Packung 1000 Gramm, 8 x 125 g",edeka,Nahrungsmittel,0.34900000000000003
853,Uncle Bens 7 Corn Equilinia Reis lose,2.39,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.47800000000000004
854,Barilla Pasta Maccheroni,1.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.298
855,Barilla Pasta Farfalle No.65,1.49,100 Gramm,Packung 500 Gramm,edeka,Nahrungsmittel,0.298
856,"Hengstenberg Original Aceto Balsamico di Modena, 6 % Säure",2.19,100 ml,Flasche Glas 0.5 L,edeka,Nahrungsmittel,0.438
857,Leverno Balsamico Creme Zitrone,4.79,100 ml,Flasche Kunststoff 250 ML,edeka,Nahrungsmittel,1.92
858,Du darfst Pute raffiniert 3% Fett,2.59,100 Gramm,Packung 350 Gramm,edeka,Nahrungsmittel,0.74
859,Du Darfst Rindergulasch 2% Fett,2.59,100 Gramm,Packung 400 Gramm,edeka,Nahrungsmittel,0.648
860,Du Darfst Fertiggericht Huhn Toscana 2% Fett,2.59,100 Gramm,Packung 350 Gramm,edeka,Nahrungsmittel,0.74
861,Du Darfst Hühnerfrikassee 2% Fett,2.59,100 Gramm,Schale 350 Gramm,edeka,Nahrungsmittel,0.74
