,Name,Price,Price per,Unit,Packet Size,Supermarket
3694,Schwartau Spezialitäten Wild Preiselbeeren,"1,99 €","0,74 €",Preis pro 100 Gramm,(Glas 270 Gramm),edeka
3695,Schwartau Extra Samt Mango,"2,29 €","0,69 €",Preis pro 100 Gramm,(Dose (Weißblech) 330 Gramm),edeka
3696,Schwartau Extra Samt Kiwi,"1,89 €","0,70 €",Preis pro 100 Gramm,(Glas 270 Gramm),edeka
3697,Schwartau Spezialitäten Heeren Konfitüre,"1,89 €","0,70 €",Preis pro 100 Gramm,(Glas 270 Gramm),edeka
3698,Schwartau Gelee nach Hausfrauenart Rote Johannisbeere,"2,49 €","0,55 €",Preis pro 100 Gramm,(Dose (Weißblech) 450 Gramm),edeka
3699,Schwartau Gelee nach Hausfrauenart Schwarze Johannisbeere,"1,79 €","0,80 €",Preis pro 100 Gramm,(Glas 225 Gramm),edeka
3700,Schwartau Gelee nach Hausfrauenart Pflaume mit Schlehensaft,"1,79 €","0,80 €",Preis pro 100 Gramm,(Glas 225 Gramm),edeka
3701,Schwartau Diät Aprikose,"1,79 €","0,80 €",Preis pro 100 Gramm,(Glas 225 Gramm),edeka
3702,Schwartau Diät Kirsche,"1,59 €","0,64 €",Preis pro 100 Gramm,(Glas 250 Gramm),edeka
3703,Schwartau Diät Waldbeeren Gelee,"1,59 €","0,64 €",Preis pro 100 Gramm,(Glas 250 Gramm),edeka
3704,Schwartau Extra Wellness Erdbeere,"1,59 €","0,64 €",Preis pro 100 Gramm,(Glas 250 Gramm),edeka
3705,Schwartau Extra Fruttissima Kirsche,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3706,"Langnese Flotte Biene Wald mit Blütenhonig, kalt geschleudert","1,89 €","0,76 €",Preis pro 100 Gramm,(Becher 250 Gramm),edeka
3707,Trumpf Schogetten Stracciatella,"3,33 €","6,66 €",Preis pro 1 KG,(Spenderflasche 500 Gramm),edeka
3708,Sarotti Bio Zartbitter Schokolade 70% Kakao,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3709,Milka Schoko & Keks Schokolade,"1,49 €","1,49 €",Preis pro 100 Gramm,(Tafel 100  Gramm),edeka
3710,Trumpf Schogetten Marzipan,"2,19 €","0,73 €",Preis pro 100 Gramm,(Tafel 300 Gramm),edeka
3711,Trumpf Schogetten Alpenvollmilch,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3712,Trumpf Schogetten Amarena,"0,49 €","0,42 €",Preis pro 100 Gramm,"(Tafel 116.6 Gramm, + 16% mehr Inhalt)",edeka
3713,Schogetten Weisse Schokolade,"0,69 €","0,69 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3714,Trumpf Schogetten Tiramisu,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3715,Trumpf Schogetten Alpenmilch,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3716,Trumpf Cherry Dreams 70% Cocoa,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),edeka
3717,Trumpf Wappen Klasse,"2,29 €","1,91 €",Preis pro 100 Gramm,(Packung 120 Gramm),edeka
3718,Trumpf Edle Tropfen in Nuss Klassische Brände,"2,99 €","0,75 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
3719,Trumpf Zapfen Nugat,"3,29 €","1,32 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
3720,Trumpf Zapfen Melba,"1,99 €","1,11 €",Preis pro 100 Gramm,(Packung 180 Gramm),edeka
3721,Trumpf  Eier Knickebein,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3722,Trumpf  Eier Nugat,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3723,Trumpf  Eier Milchcreme,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3724,Trumpf Eier Nugat,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3725,Trumpf Zapfen Nugat,"0,99 €","0,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
3726,Zentis Marzipanbrot mit Schokoladenüberzug,"0,99 €","0,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
3727,Zentis Marzipankartoffeln,"0,59 €","0,30 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3728,Zentis Baumstamm Edel-Marzipan mit Nougat,"3,49 €","0,70 €",Preis pro 100 Gramm,(Dose 500 Gramm),edeka
3729,"Schwartau Fruity Apfel, 6 x 24 g","0,79 €","0,53 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
3730,"Schwartau Fruity Multifrucht Plus ACE, 6 x 24 g","1,39 €","0,97 €",Preis pro 100 Gramm,(Packung 144 Gramm),edeka
3731,Halloren Von Herzen Sahne-Cacao,"1,39 €","0,97 €",Preis pro 100 Gramm,(Packung 144 Gramm),edeka
3732,Halloren Confiserie Marzipan Phantasien,"1,09 €","0,87 €",Preis pro 100 Gramm,(Packung 125 Gramm),edeka
3733,Balisto Korn Mix,"2,79 €","2,27 €",Preis pro 100 Gramm,(Packung 123 Gramm),edeka
3734,Balisto Joghurt-Beeren-Mix,"1,99 €","1,11 €",Preis pro 100 Gramm,(Packung 180 Gramm),edeka
3735,Nestle Kit Kat Mini Chunky,"0,79 €","0,79 €",Preis pro 100 Gramm,(Beutel 100 Gramm),edeka
3736,Ferrero Rondnoir,"1,89 €","7,78 €",Preis pro 1 KG,(Beutel 243 Gramm),edeka
3737,Haribo Lakritz Konfekt,"2,99 €","2,49 €",Preis pro 100 Gramm,(Packung 120 Gramm),edeka
3738,Haribo Sali-Kritz,"1,69 €","0,42 €",Preis pro 100 Gramm,(Beutel 400 Gramm),edeka
3739,Haribo Happy Cherries,"0,79 €","0,40 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3740,Haribo Kinder Schnuller,"0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3741,Haribo Happy Cola,"0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3742,Haribo Riesen Erdbeeren,"5,79 €","3,86 €",Preis pro 100 Stück,(Dose 150 Stück),edeka
3743,Haribo Rotella Fruchtschnecken,"5,79 €","3,86 €",Preis pro 100 Stück,(Dose 150 Stück),edeka
3744,Haribo Tropifrutti,"5,79 €","3,86 €",Preis pro 100 Stück,(Dose 150 Stück),edeka
3745,Haribo Tutti Frutti,"0,79 €","0,40 €",Preis pro 100 Gramm,(Beutel 200  Gramm),edeka
3746,Haribo Saftbären,"0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200  Gramm),edeka
3747,Haribo Primavera Erdbeeren,"0,85 €","0,49 €",Preis pro 100 Gramm,(Beutel 175 Gramm),edeka
3748,Haribo Süße Mäuse,"0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3749,Zentis Marzipan Eier,"0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3750,Zentis Marzipan Eier Eierlikör,"3,29 €","8,23 €",Preis pro 1 KG,(Dose 400 Gramm),edeka
3751,tic tac Dragee cherry mint - 100 Stück,"3,29 €","0,66 €",Preis pro 100 Gramm,(Dose 500 Gramm),edeka
3752,Storck Euka Menthol zuckerfrei,"0,99 €","0,99 €",Preis pro 100 Stück,(Dose 100 Stück),edeka
3753,"Fit for Fun Bonbons Orange fresh, ohne Zucker","0,99 €","0,99 €",Preis pro 100 Gramm,(Beutel 100 Gramm),edeka
3754,Haribo Balla Balla,"1,29 €","1,36 €",Preis pro 100 Gramm,(Beutel 95 Gramm),edeka
3755,"Haribo Balla Balla Cola, 150 Stück","0,85 €","0,43 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
3756,Funny Frisch Chipsfrisch Cheese,"5,79 €","0,45 €",Preis pro 100 Gramm,(Dose 1275 Gramm),edeka
3757,Funny Frisch Erdnuss Flippies Classic,"1,89 €","1,08 €",Preis pro 100 Gramm,(Beutel 175  Gramm),edeka
3758,Ültje Jumbo Erdnüsse geröstet & gesalzen,"1,89 €","0,76 €",Preis pro 100 Gramm,(Beutel 250  Gramm),edeka
3759,Leibniz Butterkeks Vollkorn,"1,19 €","0,60 €",Preis pro 100 Gramm,(Beutel 200  Gramm),edeka
3760,Leibniz Choco Sticks Vollmilch,"1,59 €","0,80 €",Preis pro 100 Gramm,(Packung 200  Gramm),edeka
3761,Bahlsen Coffee Collection,"1,49 €","1,13 €",Preis pro 100 Gramm,(Packung 132 Gramm),edeka
3762,Gille Haferflockengebäck,"7,79 €","7,79 €",Preis pro 1 KG,(Dose 1000  Gramm),edeka
3763,Nescafe Gold entkoffeiniert,"2,99 €","4,98 €",Preis pro 1 KG,(Packung 600 Gramm),edeka
3764,Krüger Cappuccino Fein & Cremig,"4,79 €","4,79 €",Preis pro 100 Gramm,(Glas 100 Gramm),edeka
3765,Nescafe Cappucino Cremig Zart 10 x 14g,"1,99 €","0,66 €",Preis pro 100 ml,(Packung 300 ML),edeka
3766,"Nescafe Latte Macchiato Original, 8 x 18 g","2,89 €","20,64 €",Preis pro 1 KG,(Packung 140 Gramm),edeka
3767,Teekanne FixButte,"2,89 €","2,01 €",Preis pro 100 Gramm,(Packung 144 Gramm),edeka
3768,"Teekanne Rotbuschtee 20 x 1,75 g","3,29 €","1,88 €",Preis pro 100 Gramm,(Packung 175 Gramm),edeka
3769,Teekanne Sweet Kiss mit Kirsch-Erdbeer-Aroma,"2,19 €","6,26 €",Preis pro 100 Gramm,(Packung 35 Gramm),edeka
3770,Teekanne FixFrutta,"2,19 €","3,65 €",Preis pro 100 Gramm,"(Packung 60 Gramm, 20 x 3 g)",edeka
3771,Teekanne Pina de Coco 20 x 3 g,"1,79 €","2,98 €",Preis pro 100 Gramm,(Packung 60 Gramm),edeka
3772,"Teekanne Harmonie für Körper und Seele Freu Dich, 20 x 2 g","2,19 €","3,65 €",Preis pro 100 Gramm,(Packung 60 Gramm),edeka
3773,"Teekanne Harmonie für Körper und Seele Innere Ruhe, 20 x 2 g","2,79 €","6,98 €",Preis pro 100 Gramm,(Packung 40 Gramm),edeka
3774,"Teekanne Harmonie für Körper und Seele Magenfein, 20 x 2 g","2,79 €","6,98 €",Preis pro 100 Gramm,(Packung 40 Gramm),edeka
3775,"Volvic mit Auszügen von Tee Südafr. Rooibos-Tee & Grapefruit, 6 x 1,5 L","2,79 €","6,98 €",Preis pro 100 Gramm,(Packung 40 Gramm),edeka
3776,Nescafe Xpress Iced Latte,"1,29 €","0,14 €",Preis pro 1 Liter,(Kasten 9 L),edeka
3777,"Capri Sonne Jungle Drink 10-er Pack 10 x 0,2 L","1,39 €","0,56 €",Preis pro 100 ml,(Dose (Weißblech) 250 ML),edeka
3778,"Capri Sonne Power Team 10-er Pack 10 x 0,2 L","2,19 €","1,10 €",Preis pro 1 Liter,(Pack 2 L),edeka
3779,"Knorr Vie 3-er Pfirsich Karotte Birne, 3 x 100 ml","2,19 €","1,10 €",Preis pro 1 Liter,(Pack 2 L),edeka
3780,Schneekoppe Bio Rote Bete Saft,"0,75 €","1,50 €",Preis pro 100 Gramm,(Dose 50 Gramm),edeka
3781,"Beckers Bester klare Extraqualität Apfelsaft goldener Verschluss, 6 x 1 L","0,99 €","3,00 €",Preis pro 1 Liter,(Flasche (Glas) 330 ML),edeka
3782,Granini Trinkgenuss Pfirsich Fruchtgehalt: 50%,"1,20 €","0,20 €",Preis pro 1 Liter,(Kasten 6 L),edeka
3783,Granini Trinkgenuss Apfel-Kirsch Fruchtgehalt: 60%,"1,49 €","1,49 €",Preis pro 1 Liter,(Pet-Flasche 1 L),edeka
3784,Jacoby Bio Apfel-Birnensaft mild,"1,49 €","1,49 €",Preis pro 1 Liter,(Pet-Flasche 1 L),edeka
3785,Oettinger Marke Original Hefeweißbier Naturtrüb,"1,69 €","1,69 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
3786,Becks Chilled Orange,"0,40 €","0,80 €",Preis pro 1 Liter,(Flasche (Glas) 0.5 L),edeka
3787,Faber Rotlese Sekt,"3,79 €","0,48 €",Preis pro 1 Liter,"(Kasten 7.92 L, 4 x 6-er Träge, 24 x 0.33 L)",edeka
3788,Deinhard Cabinet Trocken,"2,89 €","3,85 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),edeka
3789,Felix Leckerbissen in Soße mit Rind & Wild,"3,99 €","5,32 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),edeka
3790,Persil Color-Megaperls,"0,45 €","0,45 €",Preis pro 100 Gramm,(Schale 100 Gramm),edeka
3791,"Vileda Sanft Schönend Dermo Plus, Größe  L","5,45 €","0,00 €",Preis pro Waschladung,"(Packung 23 WL, 20 + 3 WL 1,552 kg, + 15% mehr Inhalt)",edeka
3792,Elkadent Mundwasser Kräuter,"2,99 €","2,99 €",Preis pro Paar,(Packung 1 Paar),edeka
3793,bebe Young Care Reinigungstücher erfrischend für normale Haut,"1,55 €","1,24 €",Preis pro 100 ml,(Flasche (Glas) 125 ML),edeka
3794,Palmolive for men  Rasierseife Classic,"2,25 €","0,09 €",Preis pro Stück,(Packung 25 Stück),edeka
3795,Poly Palette Intensiv-Creme-Coloration Nr. 850 Mokka-Braun,"2,49 €","6,23 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
3796,Gillette for women Venus Breeze Rasier + Rasiergel Kissen,"3,79 €","3,79 €",Preis pro Stück,(Packung 1 Stück),edeka
3797,Dove Therapy  Shampoo Anti-Schuppen,"10,95 €","10,95 €",Preis pro Stück,(Packung 1 Stück),edeka
3798,Maggi Magic Asia Gebratene Nudeln Huhn,"2,25 €","0,90 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),edeka
3799,Aoste Kordelsalami luftgetrocknet,"1,39 €","1,15 €",Preis pro 100 Gramm,(Packung 121 Gramm),edeka
3800,Aoste Stickado Minisalamis Walnuss,"6,49 €","1,62 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
3801,Herta Luftgetrocknete Mettwurst,"1,99 €","2,84 €",Preis pro 100 Gramm,(Packung 70 Gramm),edeka
3802,Herta Delikatess Leberwurst cremig und fein,"5,49 €","1,10 €",Preis pro 100 Gramm,(Packung 500 Gramm),edeka
3803,Herta Westfälische Jagdwurst,"2,99 €","0,60 €",Preis pro 100 Gramm,(Packung 500 Gramm),edeka
3804,Herta Bratwurst mit würzigem Käse,"2,19 €","8,76 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
3805,Herta Texas Griller Krakauer,"3,79 €","0,95 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
3806,Herta Griller Rostbratwurst Cowboy,"3,49 €","0,87 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
3807,Herta Finesse Schinkenwurst hauchzarte,"2,19 €","10,95 €",Preis pro 1 KG,(Packung 200 Gramm),edeka
3808,Herta Finesse hauchzarte Geflügel-Mortadella fein & würzig,"1,19 €","1,49 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
3809,Herta Saftige Geflügel-Fleischwurst,"1,19 €","1,49 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
3810,Herta Knacki Geflügel 6 Stück,"1,29 €","0,86 €",Preis pro 100 Gramm,(Becher 150 Gramm),edeka
3811,Herta Rostbratwurst herzhaft & würzig,"1,79 €","8,95 €",Preis pro 1 KG,(Packung 200 Gramm),edeka
3812,Herta Knacki Original 10 Stück,"3,49 €","8,73 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
3813,Herta Wacholderschinken Westfälische Art,"2,79 €","0,80 €",Preis pro 100 Gramm,(Packung 350 Gramm),edeka
3814,Herta Finesse Mediterranea Prosciutto Cotto,"1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3815,Herta Finesse saftiger Schinken pikant gegrillt,"1,49 €","1,86 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
3816,Herta Finesse Herbstgenuss mit Sonnengereiften Paprika,"1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
3817,"Herta Saftiger Genuss Putenbrust Natur, 5 Scheiben","1,99 €","1,59 €",Preis pro 100 Gramm,(Packung 125 Gramm),edeka
3818,Herta Finesse Hickory-Schinken mit feinem Hickory-Raucharoma,"1,79 €","1,79 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3819,AOSTE Luftig Fein Putenbrustfilet,"2,19 €","1,46 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
3820,Herta Pausenbrot mit Kochschinken,"2,19 €","2,74 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
3821,Herta Cevapcici 10 Stück,"1,29 €","1,03 €",Preis pro 100 Gramm,(Packung 125 Gramm),edeka
3822,"Herta Unsere Beste Frikadelle mit Senf, 1 Stück","3,29 €","1,10 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
3823,Herta Pausenbrot mit Hähnchenbrust,"0,99 €","9,90 €",Preis pro 1 KG,(Packung 100 Gramm),edeka
3824,"Bresso mit Joghurt Feine Kräuter, 18% Fett","1,29 €","1,29 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
3825,Bresso Weichkäse Natur,"0,79 €","0,79 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
3826,Bresso Frischkäse Grüne Pfeffer,"1,99 €","1,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
3827,Bresso Frischkäse mit frischem Knoblauch,"1,69 €","1,13 €",Preis pro 100 Gramm,(Becher 150 Gramm),edeka
