,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
485,Maggi fix & frisch Ofen-Spirelli alla mamma,0.75,100 Gramm,Beutel 45 Gramm,edeka,"Saucen, Suppen & Gewürze",1.67
486,Barilla Sauce Arrabbiata,1.99,100 ml,Glas 400 ML,edeka,"Saucen, Suppen & Gewürze",0.49800000000000005
487,Knorr Tomaten Suppe mit Fleischklößchen,1.99,100 ml,Beutel 570 ML,edeka,"Saucen, Suppen & Gewürze",0.34900000000000003
488,Rinatura Bio Tomatenmark,1.69,100 Gramm,Glas 200 Gramm,edeka,"Saucen, Suppen & Gewürze",0.85
489,Ibero Piri-Piri,1.99,100 Gramm,Glas 92 Gramm,edeka,"Saucen, Suppen & Gewürze",2.16
490,Maggi fix & frisch Spaghetti Bolognese,0.49,100 Gramm,Beutel 46 Gramm,edeka,"Saucen, Suppen & Gewürze",1.07
491,Thomy Les Sauces Hollandaise legere 8% Fett,0.99,100 ml,Getränkekarton 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
492,Lien Ying Thai Curry-Paste rot,2.99,100 Gramm,Glas 125 Gramm,edeka,"Saucen, Suppen & Gewürze",2.39
493,Kühne Sauce für Kartoffelsalat klassisch,1.49,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.6
494,bio Zentrale Soja Sauce Shoju,1.99,100 ml,Flasche Glas 140 Gramm,edeka,"Saucen, Suppen & Gewürze",0.0
495,Le Garcon Rinderfond,1.08,100 ml,Glas 400 ML,edeka,"Saucen, Suppen & Gewürze",0.27
496,Schwartau Dessert Sauce Schokolade,1.39,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.11
497,Thomy Remoulade,1.49,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.6
498,Thomy Les Sauces Käse Sahne-Sauce,1.29,100 ml,Getränkekarton 250 ML,edeka,"Saucen, Suppen & Gewürze",0.52
499,Uncle Bens Sauce Thailändisch Cremiges Curry,1.79,100 Gramm,Glas 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.44800000000000006
500,Gut & Günstig Nudelsauce Arrabbiata,0.79,100 Gramm,Glas 420 Gramm,edeka,"Saucen, Suppen & Gewürze",0.19
501,Oro Di Parma Tomatenmark Classic 3-fach konzentriert,1.19,100 Gramm,Tube 200 Gramm,edeka,"Saucen, Suppen & Gewürze",0.6
502,Maggi Delikatess Jägersoße 2 x 27 g,0.99,100 Gramm,Packung 54 Gramm,edeka,"Saucen, Suppen & Gewürze",1.83
503,"Zimmermann Leberspätzle-Suppe typisch bayrisch, konzentriert",1.19,100 Gramm,Dose 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.298
504,Block-House Sauce Steak Sauce,2.69,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",1.08
505,Maggi Meisterklasse Spargel-Cremesuppe,0.59,100 Gramm,Beutel 46 Gramm,edeka,"Saucen, Suppen & Gewürze",1.28
506,Bulls Eye Dark Beer BBQ Sauce,1.69,100 ml,Flasche Glas 235 ML,edeka,"Saucen, Suppen & Gewürze",0.72
507,Kühne würzen + genießen Steak Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
508,Kühne würzen + genießen Curry Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
509,Ravensberger Dessert-Soße Vanille Geschmack,1.29,100 ml,Packung 500 ML,edeka,"Saucen, Suppen & Gewürze",0.26
510,"Dr. Oetker Dessert Soße Schokolade, ohne Kochen",0.69,100 Gramm,Packung 53 Gramm,edeka,"Saucen, Suppen & Gewürze",1.3
511,Schwartau Dessert Sauce Caramel,1.39,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.11
512,Schwartau Dessert Sauce Bourbon Vanille,1.39,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.11
513,Maggi Würzmischung 2 Gemüse und helle Soßen,1.19,100 Gramm,Glas 78 Gramm,edeka,"Saucen, Suppen & Gewürze",1.53
514,Thomy Meerrettich,1.69,100 Gramm,Tube 190 Gramm,edeka,"Saucen, Suppen & Gewürze",0.89
515,Kühne würzen + genießen Tzatziki Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
516,Thomy Senf Scharfer,0.79,100 ml,Tube 100 ML,edeka,"Saucen, Suppen & Gewürze",0.79
517,Bertolli Pasta Sauce Basilikum,2.19,100 Gramm,Glas 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.548
518,Maggi fix & frisch Spaghetti Tomate-Mozzarella,0.75,100 Gramm,Beutel 45 Gramm,edeka,"Saucen, Suppen & Gewürze",1.67
519,Maggi Fondor Nachfüllbeutel,0.99,100 Gramm,Nachfüllbeutel 100 Gramm,edeka,"Saucen, Suppen & Gewürze",0.99
520,Maggi Bratensaft,2.79,100 Gramm,Dose 242 Gramm,edeka,"Saucen, Suppen & Gewürze",1.153
521,Maggi fix & frisch Spaghetti Napoli,0.75,100 Gramm,Beutel 44 Gramm,edeka,"Saucen, Suppen & Gewürze",1.7
522,Maggi fix & frisch Chili con Carne,0.75,100 Gramm,Beutel 38 Gramm,edeka,"Saucen, Suppen & Gewürze",1.97
523,Maggi Delikatess Soße zu Schweinebraten,0.99,100 Gramm,"Packung 69 Gramm, 3 x 23g",edeka,"Saucen, Suppen & Gewürze",1.435
524,L s Best Grillsauce Ingwer,2.49,100 ml,Flasche Kunststoff 300 ML,edeka,"Saucen, Suppen & Gewürze",0.83
525,Bertolli Primavera Pasta Sauce gegrilltes Gemüse,2.39,100 Gramm,Glas 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.5980000000000001
526,Thomy Les Sauces Schnitzel Sahne-Sauce,1.29,100 ml,Getränkekarton 250 ML,edeka,"Saucen, Suppen & Gewürze",0.52
527,Thomy Les Sauces Hollandaise für Gemüse,1.29,100 ml,Packung 250 ML,edeka,"Saucen, Suppen & Gewürze",0.52
528,Birkel Nudel up Bolognese Klassisch,2.29,100 ml,Glas 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.0
529,Maggi Delikatess Soße zu Geflügel 2 x 25 g,0.79,100 Gramm,Packung 50 Gramm,edeka,"Saucen, Suppen & Gewürze",1.58
530,Kattus Ajvar pikant,2.89,100 Gramm,Glas 330 Gramm,edeka,"Saucen, Suppen & Gewürze",0.88
531,Maggi Meisterklasse Tomaten-Mozzarella Suppe 2 Teller,0.59,100 Gramm,Beutel 60 Gramm,edeka,"Saucen, Suppen & Gewürze",0.98
532,Oro Di Parma Tomatenmark mit Würzgemüse,1.19,100 Gramm,Tube 200 Gramm,edeka,"Saucen, Suppen & Gewürze",0.6
533,Oro di Parma Tomatenmark mit frischem Knoblauch,1.19,100 Gramm,Tube 200 Gramm,edeka,"Saucen, Suppen & Gewürze",0.6
534,Bürger Hochzeitssuppe,1.99,100 Gramm,Packung 250 Gramm,edeka,"Saucen, Suppen & Gewürze",0.8
535,Oro di Parma Pizzasauce Oregano,0.79,100 ml,Dose 425 ML,edeka,"Saucen, Suppen & Gewürze",0.186
536,Real Thai Sweet Chili Sauce,2.99,100 ml,Flasche Glas 190 ML,edeka,"Saucen, Suppen & Gewürze",1.57
537,Zum Dorfkrug Vanillesauce,0.99,100 ml,Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",0.79
538,Kochs Sauce für Graved Lachs,1.49,100 ml,Glas 140 ML,edeka,"Saucen, Suppen & Gewürze",1.06
539,Barteroder Hühnersuppe,2.49,100 ml,Dose 530 ML,edeka,"Saucen, Suppen & Gewürze",0.47000000000000003
540,Knorr Fix Spaghetti Bolognese,0.49,100 Gramm,Beutel 46 Gramm,edeka,"Saucen, Suppen & Gewürze",1.07
541,Picanto Soja Sauce,1.89,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.76
542,Muh Dessert-Sauce Vanille,0.89,100 ml,Getränkekarton 500 ML,edeka,"Saucen, Suppen & Gewürze",0.18
543,Bamboo Garden Asia Pfanne Ananas Curry,2.99,100 Gramm,Glas 310 Gramm,edeka,"Saucen, Suppen & Gewürze",0.96
544,"Rama Cremefine Saucen Pilze & Weißer Balsamico, 15 % Fett",1.59,100 ml,Flasche Kunststoff 250 ML,edeka,"Saucen, Suppen & Gewürze",0.64
545,shoi Kokosnussmilch,0.99,100 ml,Dose 400 ML,edeka,"Saucen, Suppen & Gewürze",0.248
546,Schwartau Dessert Sauce Erdbeer,1.39,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.11
547,Schwartau Dessert Sauce Himbeer,1.39,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.11
548,"Rama Cremefine Saucen Tomate & Ricotta, 15 % Fett",1.69,100 ml,Flasche Kunststoff 250 ML,edeka,"Saucen, Suppen & Gewürze",0.68
549,"Dr. Oetker Dip legere Paprika-Chili, 12% Fett",1.39,100 Gramm,Becher 150 Gramm,edeka,"Saucen, Suppen & Gewürze",0.93
550,Zentis  Dessertsauce Sauerkirsche,0.79,100 ml,Flasche Glas 200 ML,edeka,"Saucen, Suppen & Gewürze",0.4
551,Zentis  Dessertsauce Waldfrüchte,0.79,100 ml,Flasche Glas 200 ML,edeka,"Saucen, Suppen & Gewürze",0.4
552,Knorr Salat Krönung Buttermilch-Dressing Frühlingskräuter,0.99,100 ml,Becher 150 ML,edeka,"Saucen, Suppen & Gewürze",0.66
553,Knorr Curry Ketchup,1.99,100 ml,Flasche Kunststoff 500 ML,edeka,"Saucen, Suppen & Gewürze",0.398
554,Thomy Gourmet Sahne Meerrettich,1.49,100 Gramm,Glas 190 Gramm,edeka,"Saucen, Suppen & Gewürze",0.78
555,Thomy Joghurt Salat-Creme,0.99,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.396
556,Thomy Gourmet Remoulade,1.49,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.6
557,Maggi Internationale Würzsauce Texicana Salsa,1.79,100 ml,Flasche Glas 500 ML,edeka,"Saucen, Suppen & Gewürze",0.36
558,Schwartau Dessert Sauce Schoko-Banane,1.29,100 ml,Flasche Glas 125 ML,edeka,"Saucen, Suppen & Gewürze",1.03
559,Kühne Salatfix Thousand Islands,2.99,100 ml,Flasche Glas 1000 ML,edeka,"Saucen, Suppen & Gewürze",0.3
560,Kühne Salatfix American,2.99,100 ml,Flasche Glas 500 ML,edeka,"Saucen, Suppen & Gewürze",0.6
561,Kühne Salatfix Creme Fraiche,2.99,100 ml,Flasche Glas 1000 ML,edeka,"Saucen, Suppen & Gewürze",0.3
562,Kühne Salatfix Creme Fraiche,1.79,100 ml,Flasche Glas 500 ML,edeka,"Saucen, Suppen & Gewürze",0.36
563,"Knorr Salat Krönung Dill-Kräuter, ergibt 90 ml",0.99,Preis pro Stück,Beutel 5 Stück,edeka,"Saucen, Suppen & Gewürze",0.2
564,Kraft Steak & Grillketchup Chili,1.59,100 ml,Flasche Kunststoff 500 ML,edeka,"Saucen, Suppen & Gewürze",0.318
565,Mondamin Klassische Mehlschwitze dunkel für dunkle Soßen,0.99,100 Gramm,Packung 250 Gramm,edeka,"Saucen, Suppen & Gewürze",0.396
566,Mondamin Fix Soßenbinder dunkel,0.99,100 Gramm,Packung 250 Gramm,edeka,"Saucen, Suppen & Gewürze",0.4
567,Schwartau Eis Wunder,1.29,100 ml,Flasche Kunststoff 125 ML,edeka,"Saucen, Suppen & Gewürze",1.03
568,Kühne Röstzwiebeln,1.09,100 Gramm,Becher 100 Gramm,edeka,"Saucen, Suppen & Gewürze",1.09
569,Knorr Bio Gemüse Bouillon Würfel 6 Würfel ergeben 3 Liter,1.29,Preis pro Paar,Packung 6 Paar,edeka,"Saucen, Suppen & Gewürze",0.22
570,Knorr Fleisch Suppe 8-er 8 Würfel ergeben 4 Liter,0.99,Preis pro Stück,Packung 8 Stück,edeka,"Saucen, Suppen & Gewürze",0.12
571,Maggi Fondor Streuer,1.39,100 Gramm,Streuer 100 Gramm,edeka,"Saucen, Suppen & Gewürze",1.39
572,Maggi Kräuter Fondor,1.59,100 Gramm,Streuer 85 Gramm,edeka,"Saucen, Suppen & Gewürze",1.87
573,Knorr Suppenliebe Hochzeits Suppe 4 Teller,0.75,100 Gramm,Beutel 68 Gramm,edeka,"Saucen, Suppen & Gewürze",1.1
574,Knorr Fix Schnitzeltopf Räuber Art,0.55,100 Gramm,Beutel 48 Gramm,edeka,"Saucen, Suppen & Gewürze",1.15
575,Knorr Waldpilz Suppe mit Champignons und Pfifferlingen,1.99,100 ml,Beutel 540 ML,edeka,"Saucen, Suppen & Gewürze",0.369
576,Knorr Tomatencremesuppe mit Mascarpone,1.99,100 Gramm,Beutel 570 Gramm,edeka,"Saucen, Suppen & Gewürze",0.35
577,Knorr Klare Suppe Würfel 16 Würfel ergeben 8 Liter,1.69,Preis pro Stück,Packung 16 Stück,edeka,"Saucen, Suppen & Gewürze",0.11
578,Knorr Fix & leicht Mediterranes Ofengemüse mit Hackfleisch,0.55,100 Gramm,Beutel 64 Gramm,edeka,"Saucen, Suppen & Gewürze",0.86
579,Knorr Fix & leicht Puten Champignon Pfanne,0.55,100 Gramm,Beutel 78 Gramm,edeka,"Saucen, Suppen & Gewürze",0.71
580,Knorr Fix Schwedische Hackbällchen Köttbullar,0.55,100 Gramm,Beutel 52 Gramm,edeka,"Saucen, Suppen & Gewürze",1.06
581,Knorr Fix Jäger-Schnitzel,0.55,100 Gramm,Beutel 50 Gramm,edeka,"Saucen, Suppen & Gewürze",1.1
582,Knorr Fix Hähnchenfilet Romana,0.55,100 Gramm,Beutel 52 Gramm,edeka,"Saucen, Suppen & Gewürze",1.06
583,Knorr Fix Hackfleisch Jäger Art,0.55,100 Gramm,Beutel 36 Gramm,edeka,"Saucen, Suppen & Gewürze",1.53
584,Knorr Fix Schweinebraten,0.55,100 Gramm,Beutel 50 Gramm,edeka,"Saucen, Suppen & Gewürze",1.1
585,Knorr Fix Lachs-Sahne Gratin,0.55,100 Gramm,Beutel 36 Gramm,edeka,"Saucen, Suppen & Gewürze",1.53
586,Knorr Fix Griechischer Hackbraten,0.55,100 Gramm,Beutel 85 Gramm,edeka,"Saucen, Suppen & Gewürze",0.65
587,Knorr Fix Kräuter-Rahm Schnitzel,0.55,100 Gramm,Beutel 52 Gramm,edeka,"Saucen, Suppen & Gewürze",1.06
588,Knorr Fix Kartoffel Gratin,0.55,100 Gramm,Beutel 39 Gramm,edeka,"Saucen, Suppen & Gewürze",1.41
589,Knorr Fix Zucchini-Pfanne Toscana,0.55,100 Gramm,Beutel 44 Gramm,edeka,"Saucen, Suppen & Gewürze",1.25
590,Knorr Fix Waldpilz-Rahm Geschnetzeltes,0.55,100 Gramm,Beutel 46 Gramm,edeka,"Saucen, Suppen & Gewürze",1.2
591,Knorr Fix Ofen-Geschnetzeltes mit Tomaten,0.55,100 Gramm,Beutel 74 Gramm,edeka,"Saucen, Suppen & Gewürze",0.74
592,Knorr Bio Fix Geschnetzeltes Züricher Art,0.99,100 Gramm,Beutel 48 Gramm,edeka,"Saucen, Suppen & Gewürze",2.06
593,Knorr Bio Fix Gemüse-Auflauf,0.99,100 Gramm,Beutel 56 Gramm,edeka,"Saucen, Suppen & Gewürze",1.77
594,Knorr Fix knusprige Hähnchen-Schenkel,0.55,100 Gramm,Beutel 28 Gramm,edeka,"Saucen, Suppen & Gewürze",1.96
595,Knorr Bio Hühner Kraftbouillon Würfel 8 Würfel ergeben 3 Liter,1.59,Preis pro Stück,Packung 8 Stück,edeka,"Saucen, Suppen & Gewürze",0.2
596,"Dr. Oetker Dessert Soße Vanille Geschmack, zum Kochen 3-er",0.89,100 Gramm,Packung 53 Gramm,edeka,"Saucen, Suppen & Gewürze",1.68
597,Sonnen Bassermann Pfifferling Cremesuppe,1.39,100 ml,Dose 400 ML,edeka,"Saucen, Suppen & Gewürze",0.348
598,Zentis  Dessertsauce Erdbeere,0.89,100 ml,Flasche Glas 200 ML,edeka,"Saucen, Suppen & Gewürze",0.45
599,Zentis  Dessertsauce Sahne mit Vanille-Geschmack,0.89,100 ml,Flasche Glas 200 ML,edeka,"Saucen, Suppen & Gewürze",0.45
600,Buss  Tomatencreme-Suppe,0.69,100 ml,Dose 400 ML,edeka,"Saucen, Suppen & Gewürze",0.173
601,Buss  Bihun-Suppe Indonesische Art,0.69,100 ml,Dose 400 ML,edeka,"Saucen, Suppen & Gewürze",0.173
602,Maggi Bratenfond Classic,1.99,100 Gramm,Glas 126 Gramm,edeka,"Saucen, Suppen & Gewürze",1.58
603,"Maggi Klare Suppe mit Suppengrün Dose, für 16 Liter",2.99,100 Gramm,Dose 288 Gramm,edeka,"Saucen, Suppen & Gewürze",1.038
604,Maggi Klare Hühner-Bouillon Dose für 11 Liter,2.99,100 Gramm,Dose 308 Gramm,edeka,"Saucen, Suppen & Gewürze",0.97
605,Maggi Guten Appetit Hochzeits Suppe 4 Teller,0.65,100 Gramm,Beutel 62 Gramm,edeka,"Saucen, Suppen & Gewürze",1.05
606,Maggi Meisterklasse Cremesuppe Spargelduett,0.79,100 Gramm,Beutel 48 Gramm,edeka,"Saucen, Suppen & Gewürze",1.65
607,Maggi fix & frisch Reisgericht Djuvec-Art,0.65,100 Gramm,Beutel 39 Gramm,edeka,"Saucen, Suppen & Gewürze",1.67
608,"Maggi Guten Appetit Hühnersuppe mit Tierfiguren, 4 Teller",0.65,100 Gramm,Beutel 112 Gramm,edeka,"Saucen, Suppen & Gewürze",0.58
609,Maggi Guten Appetit Ochsenschwanz Suppe 4 Teller,0.65,100 Gramm,Beutel 80 Gramm,edeka,"Saucen, Suppen & Gewürze",0.8130000000000001
610,Maggi Klare Hühner Bouillon für 4 Liter,1.69,100 Gramm,Glas 130 Gramm,edeka,"Saucen, Suppen & Gewürze",1.3
611,Maggi Meisterklasse Hühnersuppe mit Nudeln,0.79,100 Gramm,Beutel 44 Gramm,edeka,"Saucen, Suppen & Gewürze",1.8
612,Maggi Klare Gemüsebrühe für 18 Liter,3.79,100 Gramm,Dose 292 Gramm,edeka,"Saucen, Suppen & Gewürze",1.3
613,Maggi Meisterklasse Jägersauce fettarm,0.79,100 Gramm,Beutel 26 Gramm,edeka,"Saucen, Suppen & Gewürze",3.04
614,"Maggi Heisser Becher Tomatencreme mit Croutons, 2 x 19 g",0.59,100 Gramm,Beutel 38 Gramm,edeka,"Saucen, Suppen & Gewürze",1.55
615,Maggi Heisser Becher Huhn mit Nudeln,0.55,100 Gramm,Beutel 20 Gramm,edeka,"Saucen, Suppen & Gewürze",2.75
616,Maggi Meisterklasse Frühlingssuppe mit Fleischklößchen,0.79,100 Gramm,Beutel 56 Gramm,edeka,"Saucen, Suppen & Gewürze",1.41
617,Maggi Delikatess Soße zu Braten Dreierpack 3 x 23g,0.99,100 Gramm,Packung 69 Gramm,edeka,"Saucen, Suppen & Gewürze",1.435
618,Maggi fix & frisch Spaghetti alla Carbonara,0.65,100 Gramm,Beutel 40 Gramm,edeka,"Saucen, Suppen & Gewürze",1.63
619,Maggi fix & frisch Tomaten-Zucchini Gratin,0.65,100 Gramm,Beutel 47 Gramm,edeka,"Saucen, Suppen & Gewürze",1.38
620,Maggi fix & frisch Sauerbraten,0.65,100 Gramm,Beutel 46 Gramm,edeka,"Saucen, Suppen & Gewürze",1.41
621,Maggi fix & frisch Hackbraten,0.65,100 Gramm,Beutel 92 Gramm,edeka,"Saucen, Suppen & Gewürze",0.71
622,Maggi fix & frisch Schweinebraten,0.59,100 Gramm,Beutel 36 Gramm,edeka,"Saucen, Suppen & Gewürze",1.64
623,Maggi Helle Soße Dreierpack 3 x 26,0.99,100 Gramm,Packung 78 Gramm,edeka,"Saucen, Suppen & Gewürze",1.269
624,Maggi Meisterklasse Zwiebelsuppe Feinschmecker Art,0.79,100 Gramm,Beutel 50 Gramm,edeka,"Saucen, Suppen & Gewürze",1.58
625,"Erasco Heisse Tasse Natürlich Tomate-Mozzarella mit Knusper-Croutons, 3 Beutel",0.85,100 Gramm,Box 85 Gramm,edeka,"Saucen, Suppen & Gewürze",1.0
626,Erasco Klare Markklößchen Suppe mit feinem Schnittlauch,1.39,100 ml,Dose 390 ML,edeka,"Saucen, Suppen & Gewürze",0.356
627,Erasco Tomaten Cremesuppe mit sonnengereiften Tomaten & frischer Sahne,1.39,100 ml,Dose 390 ML,edeka,"Saucen, Suppen & Gewürze",0.356
628,Erasco Ungarische Gulaschsuppe mit frischen Zwiebeln & Paprika,1.39,100 Gramm,Dose 400 Gramm,edeka,"Saucen, Suppen & Gewürze",0.348
629,Erasco Pfifferling Rahmsuppe mit Rauchspeck & frischer Sahne,1.49,100 ml,Dose 390 ML,edeka,"Saucen, Suppen & Gewürze",0.382
630,Knorr Fix Hackbraten,0.55,100 Gramm,Beutel 100 Gramm,edeka,"Saucen, Suppen & Gewürze",0.55
631,Knorr Fix knuspriges Wiener-Schnitzel,0.55,100 Gramm,Beutel 100 Gramm,edeka,"Saucen, Suppen & Gewürze",0.55
632,Knorr Kräuterlinge zum Streuen Italienische Kräuter,1.49,100 Gramm,Streuer 60 Gramm,edeka,"Saucen, Suppen & Gewürze",2.48
633,Knorr Fix Ratatouille Paprikagemüse französische Art,0.55,100 Gramm,Beutel 40 Gramm,edeka,"Saucen, Suppen & Gewürze",1.38
634,Knorr Kräuterlinge zum Streuen Kräuter der Provence,1.49,100 Gramm,Streuer 60 Gramm,edeka,"Saucen, Suppen & Gewürze",2.48
635,"Knorr Feinschmecker Pfifferlingcreme Suppe mit Frühlingskräutern, Ergibt 0.5 L = 2 Teller",0.99,100 Gramm,Beutel 67 Gramm,edeka,"Saucen, Suppen & Gewürze",1.48
636,Knorr Fix Nudel-Schinken Gratin,0.55,100 Gramm,Beutel 31 Gramm,edeka,"Saucen, Suppen & Gewürze",1.77
637,Knorr Tomato al Gusto Kräuter,1.09,100 Gramm,Packung 370 Gramm,edeka,"Saucen, Suppen & Gewürze",0.29
638,Knorr Fix Spaghetti alla Carbonara,0.55,100 Gramm,Beutel 41 Gramm,edeka,"Saucen, Suppen & Gewürze",1.34
639,Maggi Meisterklasse Zitronen-Hollandaise fettarm,0.79,100 Gramm,Beutel 32 Gramm,edeka,"Saucen, Suppen & Gewürze",2.47
640,Maggi Meisterklasse Tomatensuppe Toscana grande,0.79,100 Gramm,Beutel 60 Gramm,edeka,"Saucen, Suppen & Gewürze",1.32
641,Maggi Meisterklasse Curry-Sauce fettarm,0.79,100 Gramm,Beutel 34 Gramm,edeka,"Saucen, Suppen & Gewürze",2.32
642,Maggi fix & frisch Ofen-Geschnetzeltes,0.75,100 Gramm,Beutel 32 Gramm,edeka,"Saucen, Suppen & Gewürze",2.34
643,Maggi fix & frisch Hähnchen Fiesta Mexicana,0.75,100 Gramm,Beutel 37 Gramm,edeka,"Saucen, Suppen & Gewürze",2.03
644,Erasco Serbische Bohnensuppe,2.19,100 ml,Dose 850 ML,edeka,"Saucen, Suppen & Gewürze",0.258
645,Kattus Paprika Creme,2.89,100 ml,Glas 370 ML,edeka,"Saucen, Suppen & Gewürze",0.78
646,Knorr Salat Krönung Croutinos mit Speck und Apfel,0.79,100 Gramm,Beutel 25 Gramm,edeka,"Saucen, Suppen & Gewürze",3.16
647,Knorr Salat Krönung Croutinos mit Zwiebeln,0.79,100 Gramm,Beutel 25 Gramm,edeka,"Saucen, Suppen & Gewürze",3.16
648,Thomy Senf Süßer,0.79,100 ml,Tube 100 ML,edeka,"Saucen, Suppen & Gewürze",0.79
649,Thomy Gourmet Sahne Meerrettich sahnig scharf,1.29,100 Gramm,Tube 85 Gramm,edeka,"Saucen, Suppen & Gewürze",1.52
650,Thomy Sandwich Creme,1.49,100 ml,Flasche Kunststoff 250 ML,edeka,"Saucen, Suppen & Gewürze",0.6
651,Maggi Internationale Würzsauce Chakalaka,1.79,100 ml,Flasche Glas 500 ML,edeka,"Saucen, Suppen & Gewürze",0.36
652,Thomy Senf Süßer,1.09,100 ml,Glas 250 ML,edeka,"Saucen, Suppen & Gewürze",0.44
653,Maggi Marinado Curry,1.19,100 Gramm,Beutel 75 Gramm,edeka,"Saucen, Suppen & Gewürze",1.59
654,Maggi Marinado Kräuter der Provence,1.19,100 Gramm,Beutel 75 Gramm,edeka,"Saucen, Suppen & Gewürze",1.59
655,"Maggi Natur Pur Bio Salatsauce Paprika Kräuter, 3 x 15 g",0.99,100 Gramm,Beutel 45 Gramm,edeka,"Saucen, Suppen & Gewürze",2.2
656,"Maggi Natur Pur Bio Salatsauce Küchenkräuter, 3 x 15 g",0.99,100 Gramm,Beutel 45 Gramm,edeka,"Saucen, Suppen & Gewürze",2.2
657,Maggi Würz Würfel Knoblauch,0.99,100 Gramm,Packung 33 Gramm,edeka,"Saucen, Suppen & Gewürze",3.0
658,Maggi Würzmischung 4 knackige Salate,1.59,100 Gramm,Glas 60 Gramm,edeka,"Saucen, Suppen & Gewürze",2.65
659,Thomy Les Sauces Kräuter-Hollandaise legere 9% Fett,0.99,100 ml,Getränkekarton 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
660,Thomy Les Sauces Bearnaise legere 8% Fett,0.99,100 ml,Getränkekarton 250 ML,edeka,"Saucen, Suppen & Gewürze",0.4
661,Maggi Bratensaft 4 x 18 g,1.39,100 Gramm,Packung 72 Gramm,edeka,"Saucen, Suppen & Gewürze",1.9309999999999998
662,Maggi Soße zu Braten für 3 Liter,2.99,100 Gramm,Dose 240 Gramm,edeka,"Saucen, Suppen & Gewürze",1.246
663,"Maggi Meisterklasse Blumenkohl-Broccoli Suppe mit Schinken, 2 Teller",0.79,100 Gramm,Beutel 62 Gramm,edeka,"Saucen, Suppen & Gewürze",1.27
664,Maggi Meisterklasse Champignon-Cremesuppe,0.79,100 Gramm,Beutel 54 Gramm,edeka,"Saucen, Suppen & Gewürze",1.46
665,Maggi Meisterklasse Flädlesuppe,0.79,100 Gramm,Beutel 45 Gramm,edeka,"Saucen, Suppen & Gewürze",1.76
666,Maggi Meisterklasse Sauce a l Orange,0.79,100 Gramm,Beutel 33 Gramm,edeka,"Saucen, Suppen & Gewürze",2.39
667,Maggi fix & frisch Kartoffel Gratin,0.75,100 Gramm,Beutel 48 Gramm,edeka,"Saucen, Suppen & Gewürze",1.56
668,Maggi fix & frisch Gulasch,0.75,100 Gramm,Beutel 43 Gramm,edeka,"Saucen, Suppen & Gewürze",1.74
669,Maggi fix & frisch Jäger-Topf Hubertus,0.75,100 Gramm,Beutel 30 Gramm,edeka,"Saucen, Suppen & Gewürze",2.5
670,Maggi fix & frisch China-Pfanne Chop Suey,0.75,100 Gramm,Beutel 38 Gramm,edeka,"Saucen, Suppen & Gewürze",1.97
671,Maggi Meisterklasse Frühlingskräuter-Sauce fettarm,0.79,100 Gramm,Packung 27 Gramm,edeka,"Saucen, Suppen & Gewürze",2.93
672,Maggi Meisterklasse Edelpilz-Sauce fettarm,0.79,100 Gramm,Packung 35 Gramm,edeka,"Saucen, Suppen & Gewürze",2.26
673,Maggi Guten Appetit Zwiebelsuppe 4 Teller,0.65,100 Gramm,Beutel 56 Gramm,edeka,"Saucen, Suppen & Gewürze",1.16
674,Maggi Meisterklasse Champignon-Sauce fettarm,0.79,100 Gramm,Packung 32 Gramm,edeka,"Saucen, Suppen & Gewürze",2.47
675,Maggi fix & frisch Ofen-Kartoffeln mit Hackfleisch,0.75,100 Gramm,Beutel 38 Gramm,edeka,"Saucen, Suppen & Gewürze",1.97
676,Maggi Schnelle Pfanne India,1.19,100 Gramm,Packung 66 Gramm,edeka,"Saucen, Suppen & Gewürze",1.8
