,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
287,1907,Hohes C Multivitamin 100% Saft,1.39,100 ml,Getränkekarton 1.5 L,lidl,0.09300000000000001,2348,1.44,100 ml,Pet-Flasche 1 L,kaufland,0.14400000000000002
288,1909,Leibniz Zoo,0.88,100 Gramm,"Bonuspack 150 Gramm, + 20 %",lidl,0.59,1852,1.15,100 Gramm,"Bonuspack 150 Gramm, + 20 %",kaufland,0.77
289,1911,"Weihenstephan Rahmjoghurt cremig-mild Erdbeere, 10 % Fett",0.35,100 Gramm,Becher 150 Gramm,lidl,0.23,78,0.65,100 Gramm,Becher 150 Gramm,kaufland,0.43
290,1913,Brandt Der Markenzwieback,0.93,100 Gramm,Packung 225 Gramm,lidl,0.41,2372,0.86,100 Gramm,Packung 225 Gramm,kaufland,0.38
291,1914,"Müller Wackel Pudding Waldmeistergeschmack,  4 x 125 g",0.77,100 Gramm,Packung 500 Gramm,lidl,0.154,2373,0.89,100 Gramm,Packung 500 Gramm,kaufland,0.17800000000000002
292,1915,President Meersalzbutter mit Meersalzkörner,1.79,100 Gramm,Becher 250 Gramm,lidl,0.72,915,2.89,100 Gramm,Becher 250 Gramm,kaufland,1.16
293,1916,"Rügenwalder Schinkenspicker Mühlenteller, geschnitten",1.25,100 Gramm,Vakuum 100 Gramm,lidl,1.25,1876,1.49,100 Gramm,Vakuum 100 Gramm,kaufland,1.49
294,1917,Leibniz Minis Choco,0.99,100 Gramm,"Packung 150 Gramm, + 25 Gramm Bonus",lidl,0.66,1886,1.15,100 Gramm,"Packung 150 Gramm, + 25 Gramm Bonus",kaufland,0.77
295,1918,"Müller Frucht Buttermilch Erdbeere, 0.6% Fett",0.59,100 Gramm,Becher 500 Gramm,lidl,0.11800000000000001,102,0.99,100 Gramm,Flasche 500 Gramm,kaufland,0.198
296,1923,Burgis Bayerischer Knödelteig fix und fertig,0.59,100 Gramm,Packung 750 Gramm,lidl,0.079,2486,0.59,100 Gramm,Packung 750 Gramm,kaufland,0.079
297,1929,Hohes C Orange mit Fruchtfleisch 100% Saft,0.88,100 ml,Pet-Flasche 1 L,lidl,0.08800000000000001,999,1.49,100 ml,Pet-Flasche 1 L,kaufland,0.149
298,1931,Ferrero Kinder Choco Fresh 5 x 21 g,0.99,100 ml,Dose 500 ML,lidl,0.198,96,1.59,100 Gramm,"Packung 105 Gramm, 5 Stück",kaufland,1.51
299,1933,Thoks Zwiebel Kuchen,0.79,100 Gramm,Packung 205 Gramm,lidl,0.39,2569,2.79,100 Gramm,Packung 310 Gramm,kaufland,0.9
300,1940,Bertolli Brotaufstrich mit mildem Olivenöl,0.59,100 Gramm,Becher 200 Gramm,lidl,0.3,1549,1.99,100 Gramm,Packung 500  Gramm,kaufland,0.4
301,1941,"Müller Milchreis Kirsche, 3% Fett",0.69,100 Gramm,Becher 200  Gramm,lidl,0.35,1552,0.59,100 Gramm,Becher 200 Gramm,kaufland,0.3
302,1943,Schwartau Extra Erdbeere,1.99,100 Gramm,Glas 340 Gramm,lidl,0.59,128,2.19,100 Gramm,Glas 340 Gramm,kaufland,0.64
303,1954,Bananen ca. 6 Stück,0.69,100 Gramm, 1 KG,lidl,0.06899999999999999,131,0.99,100 Gramm, 1 KG,kaufland,0.099
304,1956,Milka Haselnuss Schokolade,2.29,100 Gramm,Packung 320 Gramm,lidl,0.72,3108,1.09,100 Gramm,Tafel 100 Gramm,kaufland,1.09
305,1957,"Hochland Sandwich Scheiben Butterkäse, 50% Fett",1.79,100 Gramm,Packung 200 Gramm,lidl,0.9,2743,1.99,100 Gramm,Packung 175 Gramm,kaufland,1.14
306,1976,Trauben hell kernlos,2.99,100 Gramm,Folie 1 KG,lidl,0.29900000000000004,3170,1.99,100 Gramm,Schale 500 Gramm,kaufland,0.39799999999999996
307,1977,Brokkoli frisch,1.29,100 Gramm,Folie 500 Gramm,lidl,0.258,136,1.19,100 Gramm,Folie 500 Gramm,kaufland,0.23800000000000002
308,1996,Schwarz Cranz Grobe Leberwurst nach Pommersche Art,0.49,100 Gramm,Tafel 100 Gramm,lidl,0.49,3847,1.19,100 Gramm,Packung 100 Gramm,kaufland,1.19
