,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
458,Cucina Steinofen Pizza gekühlt Romagna,2.29,100 Gramm,Packung 225 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
459,Almare Gourmet Garnelen in Chiliöl,2.29,100 Gramm,Packung 225 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
460,Almare Gourmet Garnelen in Aoli mit Kräutern,2.29,100 Gramm,Packung 225 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
461,Wonnemeyer Feinkost Fisch Antipasti Meeresfrüchte in Rapsöl,2.79,100 Gramm,Schale 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.12
462,Wonnemayer Feinkost Eintöpfe in der Rolle Linsen Eintopf,2.79,100 Gramm,Folie 900 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.31
463,Wonnemayer Feinkost Eintöpfe in der Rolle Möhren Eintopf,2.79,100 Gramm,Folie 900 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.31
464,Wonnemayer Feinkost Salat Pasta Pause Thai Nudelsalat,1.49,100 Gramm,Becher 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.596
465,Aldi Süd Speisekartoffeln,0.85,100 Gramm,Netz 1.5 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,56.666999999999994
466,Alpenmark 12 Frischkäse Sticks,1.89,100 Gramm,Packung 300 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.63
467,Laschinger Stremellachs Naturbelassen,1.99,100 Gramm,Packung 125 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.59
468,Le Gusto Soja Schnitzel paniert,1.79,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
469,"Alpenmark Brat und Grill Käsetaler mit mildem Gouda,  4 x 70 g",1.79,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.64
470,"Alpenmark Brat und Grill Käsetaler mit herzhaftem Emmentaler, 4 x 70 g",1.79,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.64
471,Alpenmark Käse für den Ofen mild,1.59,100 Gramm,Packung 180 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.88
472,Wonnemayer Premium Meerrettich Fleischsalat,0.99,100 Gramm,Becher 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.5
473,Wonnemayer Thunfischsalat Brotaufstrich,0.89,100 Gramm,Becher 150 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
474,Wonnemayer Geflügelsalat Brotaufstrich,0.89,100 Gramm,Becher 150 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
475,"Alpenmark Brat- und Grilltaler mit herzhaftem Emmentaler, 4 x 70 g",1.99,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.71
476,Alpenmark Brat- und Grilltaler mit mildem Gouda Gouda 4 x 70g,1.99,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.71
477,Wonnemeyer Salatcup Käse & Schinken mit Joghurt Dressing,1.79,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.64
478,Wonnemeyer Salatcup Caesar mit Caesar Dressing,1.79,100 Gramm,Packung 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.64
479,Wonnemeyer Frische Suppen Gulaschsuppe,1.79,100 ml,Becher 425 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.421
480,Wonnemeyer Frische Suppen Tomaten Cremesuppe,1.79,100 ml,Becher 425 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.421
481,Wonnemeyer Frische Suppen Helle Hühnersuppe,1.79,100 ml,Becher 425 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.421
482,Almare Flusskrebs-Salat,1.89,100 Gramm,Packung 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.95
483,Alpenmark Back Frischkäse Sticks,0.79,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.79
484,Basilikum im Topf,0.79,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.79
485,Schnittlauch im Topf,3.99,100 Gramm,Packung 150 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,2.66
486,Mein Veggie Tag Vegetarische Schnitzel Brokkoli Käse,0.99,100 Gramm,"Folie 500 Gramm, Spanien Kl. 1",aldi-sued,Frische Lebensmittel aus der Kühlung,0.198
487,Bio Bananen,1.19,100 Gramm,Folie 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.119
488,Birnen frisch,1.7,100 Gramm,Folie 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.16999999999999998
489,Bio Zitronen,0.49,100 Gramm,Netz 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.098
490,Erdbeeren frisch,1.11,100 Gramm,Schale 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.22200000000000003
491,Pfirsich,0.85,100 Gramm,Packung 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.08499999999999999
492,Honigmelone gelb,0.89,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.89
493,Chicoree frisch,0.69,100 Gramm, 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.13799999999999998
494,Zitronen frisch,0.29,100 Gramm, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.0
495,Rucola frisch,0.69,100 Gramm,Schale 150 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.46
496,Top Lax / Aldi Süd Skandinavischer Räucherlachs,2.69,100 Gramm,Packung 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.35
497,Zwetschgen frisch,0.75,100 Gramm, 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.075
498,Bunte Blattsalate Deutschland Kl. 1,0.29,Preis pro Stück,Folie 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.29
499,Esskastanien,0.99,100 Gramm,Netz 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.198
500,Dattel Cherrytomaten,0.66,100 Gramm,Schale 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.26
501,Rhabarber frisch,1.45,100 Gramm, 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.145
502,Blattsalat Duo Salanova Klasse 1,1.18,Preis pro Stück,Folie 2 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
503,Eisbergsalat,0.35,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.35
504,Kokosnuss frisch,0.59,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
505,Heidelbeeren frisch,0.83,100 Gramm,Packung 125 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.66
506,Physalis,0.59,100 Gramm,Schale 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
507,Bio Karotten,0.99,100 Gramm, 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.099
508,Galia Melonen Kl. 1,0.89,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.89
509,Weißkohl frisch,0.39,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.39
510,Petersilie kraus,1.59,100 Gramm,Packung 185 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.86
511,Salatherzen frisch Mini Romana,1.25,100 Gramm,Packung 400 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.313
512,Fabrys Premium Sandwich Pute Ei,0.59,100 Gramm, 2.5 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.024
513,Cucina Tortelloni mit Fleischfüllung,0.89,100 ml,Flasche Kunststoff 500  ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.178
514,Aldi Süd Speisekartoffeln vorwiegend festkochend Kl. 1,0.99,100 Gramm,Beutel 400 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.248
515,rio d oro Granatapfelsaft Direktsaft,1.99,100 ml,Flasche Kunststoff 0.5 L,aldi-sued,Frische Lebensmittel aus der Kühlung,0.398
516,Sweet Valley Fruchtcocktail klassisch 4 x 120g,1.69,100 Gramm,Packung 480 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.352
517,Sweet Valley Fruchtcocktail sommerlich 4x120g,1.69,100 Gramm,Packung 480 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.352
518,Cucina Antipasti Artischocken-Herzen,1.29,100 Gramm,Glas 280 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.46
519,rio d oro Mandarinensaft Direktsaft,1.69,100 ml,Flasche Kunststoff 1 L,aldi-sued,Frische Lebensmittel aus der Kühlung,0.16899999999999998
520,Almare Forellen ganz,4.49,100 Gramm,Packung 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.9
521,Wonnemeyer Fresh Cut Salat Feldsalat Mix,0.89,100 Gramm,Beutel 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.89
522,Wonnemayer Feinkost Salat Thunfischsalat,0.89,100 Gramm,Becher 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.45
523,Almare Heringssalat,1.15,100 Gramm,Becher 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.46
524,Almare Herings Stipp,1.15,100 Gramm,Becher 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.46
525,Kiwi Gold,0.22,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.22
526,Aldi Süd bio Feinkostsalat Eiersalat,1.19,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.68
527,Aldi Süd bio Feinkostsalat,1.19,100 Gramm,Packung 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.476
528,Wonnemayer Feinkost Bunter Weißkrautsalat mit Paprika und Kidneybohnen,1.69,100 Gramm,Schale 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.16899999999999998
529,Wonnemayer Feinkost Salat Broccolisalat,0.89,100 Gramm,Schale 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.36
530,Landvogt Baguette mit Kräuterbutter,0.39,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.22
531,Landvogt Baguette mit Knoblauchbutter,0.39,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.22
532,BIAC probiotisches Dessert Apfel Kiwi,0.45,100 Gramm,Becher 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.23
533,BIAC probiotisches Dessert Erdbeere,0.45,100 Gramm,Becher 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.23
534,BIAC probiotisches Dessert Pfirsich-Maracuja,0.45,100 Gramm,Becher 200 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.23
535,"Cucina Bruschetta Pomodori, 9 x 38 g",1.99,100 Gramm,Packung 342 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.58
536,"Cucina Bruschetta Salami,  9 x 38 g",1.99,100 Gramm,Packung 342 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.58
537,"Cucina Bruschetta Grillata,  9 x 38 g",1.99,100 Gramm,Packung 342 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.58
538,Cucina Bruschetta Brot Natur,1.49,100 Gramm,Packung 240 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.62
539,Cucina Bruschetta Brot mit Tomate,1.49,100 Gramm,Packung 240 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.62
540,Cucina Bruschetta Brot mit Oregano,1.49,100 Gramm,Packung 240 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.62
541,Cucina Cannelloni,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.4
542,Wonnemayer Feinkost Salat Weißkrautsalat,1.69,100 Gramm,Schale 1000 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.16899999999999998
543,BIAC probiotisches Dessert Heidelbeere,0.45,100 Gramm,,aldi-sued,Frische Lebensmittel aus der Kühlung,0.23
544,Houdek Pfannen Frikadellen,2.49,100 Gramm,Packung 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.49800000000000005
545,Be light Mini Frikadellen,1.99,100 Gramm,Packung 450 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.442
546,Alp Noix Französische Walnüsse,2.49,100 Gramm,Beutel 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.49800000000000005
547,Gubafish Forelle ganz,4.99,100 Gramm,Packung 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.0
548,Vegetarisch Lecker Soja Schnitzel paniert,1.79,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
549,Genuss der Saison Griebenschmalz Röstzwiebel,1.39,100 Gramm,Glas 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.39
550,Genuss der Saison Griebenschmalz Apfel,1.39,100 Gramm,Glas 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.39
551,Genuss der Saison Griebenschmalz Kräuter,1.39,100 Gramm,Glas 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.39
552,Genuss der Saison Griebenschmalz Klassik,1.39,100 Gramm,,aldi-sued,Frische Lebensmittel aus der Kühlung,1.39
553,Cucina Tortelloni Spinat Feta,1.25,100 Gramm,Packung 400 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.313
554,Almare Graved Lachs Pfeffer,2.99,100 Gramm,Packung 170 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.76
555,Almare Graved Lachs Pesto,2.99,100 Gramm,Packung 170 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.76
556,Almare Pangasiusfilet,2.59,100 Gramm,Packung 270 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.96
557,Almare Thunfischfilet,4.99,100 Gramm,Packung 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,2.0
558,Almare Sockeye Wildlachs Filet,4.99,100 Gramm,Packung 250 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,2.0
559,Wonnemayer Feinkost Blattsalat Rohkost Mix,0.89,100 Gramm,Beutel 150 Gramm ,aldi-sued,Frische Lebensmittel aus der Kühlung,0.59
560,Nektarinen,0.65,100 Gramm, 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.065
561,Almare Lachsforelle geräuchert in Scheiben,2.79,100 Gramm,Packung 100 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,2.79
562,rio d oro Smoothie Ananas-Banane-Kokos,0.89,100 ml,Flasche Kunststoff 250 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.36
563,Vegetarisch Lecker Soja Veggie Knusperstäbchen paniert,1.79,100 Gramm,Packung 175 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.02
564,Asia Black-Fungus-Pilze getrocknet,1.79,100 Gramm,Glas 75 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,2.39
565,Asia Austernseitlinge getrocknet,1.79,100 Gramm,Glas 50 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,3.58
566,Asia Pilzmischung getrocknet,1.79,100 Gramm,Glas 50 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,3.58
567,Asia Shii-Take-Pilze getrocknet,1.79,100 Gramm,Glas 50 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,3.58
568,Asia Pilz-Gemüsemischung getrocknet,1.79,100 Gramm,Glas 50 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,3.58
569,Cucina Bruschetta Aufstrich mit gegrillten Paprika,1.29,100 Gramm,Glas 170 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.76
570,Cucina Bruschetta Aufstrich mit getrockneten Tomaten,1.29,100 Gramm,Glas 170 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.76
571,Cucina Tagliatelle Tricolore,0.99,100 Gramm,Beutel 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.198
572,"L. aktiflor Getrocknete Pflaume, 4 x 125 g. 3,5% Fett",0.99,100 Gramm,Packung 500 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.2
573,One World Bio Bananen,1.69,100 Gramm,Lose 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.16899999999999998
574,Genuss der Saison Elsässer Flammkuchen mit Zwiebeln und Speck,1.99,100 Gramm,Packung 375 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.53
575,Wonnemayer Feldsalat Mix,0.79,100 Gramm,Beutel 150 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.53
576,Almare Stremel Lachs Naturbelassen,1.99,100 Gramm,Packung 125 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.59
577,Almare Stremel Lachs Pfeffer,1.99,100 Gramm,Packung 125 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,1.59
578,Frihol Champignon HKL 1 Niederlande,1.49,100 ml,Packung 400 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.37
579,Wonnemeyer Feinkost Peperoni Mix mit  Frischkäsezubereitung,1.49,100 ml,Packung 400 ML,aldi-sued,Frische Lebensmittel aus der Kühlung,0.37
580,rio d oro  Obst & Gemüse Snack Erdbeere Apfel Karotte,0.69,100 Gramm, 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.06899999999999999
581,rio d oro Aldi Süd Obst & Gemüse Snack Pfirsich Apfel Karotte,0.99,Preis pro Stück, 1 Stück,aldi-sued,Frische Lebensmittel aus der Kühlung,0.99
582,Äpfel frisch,0.69,100 Gramm,Netz 1 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.06899999999999999
583,Ananas,0.89,100 Gramm,Schale 550 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.162
584,Blutorangen frisch,1.29,100 Gramm,Beutel 2.5 KG,aldi-sued,Frische Lebensmittel aus der Kühlung,0.052000000000000005
585,Bio Birnen frisch,0.89,100 Gramm,Becher 400 Gramm,aldi-sued,Frische Lebensmittel aus der Kühlung,0.22
586,Gut & Günstig Party Garnelen,2.29,100 Gramm,Packung 100 Gramm,edeka,Frische Lebensmittel aus der Kühlung,2.29
587,Gut & Günstig frischer Blätterteig backfertig,0.69,100 Gramm,Packung 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.28
588,Meica Curry King,1.99,100 Gramm,Packung 220 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.9
589,Gut & Günstig Edle Matjesfilets,1.29,100 Gramm,Packung 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.52
590,Danone Actimel Classic,1.69,100 Gramm,"Packung 400 Gramm, 4 x 100 g",edeka,Frische Lebensmittel aus der Kühlung,0.42300000000000004
591,Edeka Premium Orange Direktsaft mit Fruchtfleisch,1.59,100 ml,Pet-Flasche 1 L,edeka,Frische Lebensmittel aus der Kühlung,0.159
592,Gut & Günstig Gnocchi,1.25,100 Gramm,Packung 600 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.20800000000000002
593,Gut & Günstig Tagliatelle frisch,1.25,100 Gramm,Packung 600 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.20800000000000002
594,Gut & Günstig Delikatess Herings Salat,0.75,100 Gramm,Becher 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.3
595,Nadler Heringssalat mit Roter Bete,1.29,100 Gramm,Packung 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.65
596,"Schlemmerküche Thunfischsalat Mexicana, mit roten Bohnen und Mais",1.39,100 Gramm,Dose 160 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.87
597,Gut & Günstig Lasagne Bolognese,2.89,100 Gramm,Packung 1 KG,edeka,Frische Lebensmittel aus der Kühlung,0.28900000000000003
598,Edeka Premium Blutorange Direktsaft mit Fruchtfleisch,1.99,100 ml,Pet-Flasche 1 L,edeka,Frische Lebensmittel aus der Kühlung,0.199
599,Homann Salat Buffet Russisch Ei in Aspik auf Fleischsalat,1.39,100 Gramm,Becher 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.7
600,Gut & Günstig Feine Sahne Heringsfilets,1.19,100 Gramm,Becher 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.298
601,Gut & Günstig Farmersalat,0.99,100 Gramm,Becher 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.248
602,EDEKA Espana Calamares im Backteig,0.69,100 Gramm,Flasche Kunststoff 500 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.13799999999999998
603,"Gut & Günstig Probiotischer Joghurt Drink Zitrone Limette, 0,1 % Fett",1.99,100 Gramm,"Packung 460 Gramm, 4 x 115 Gramm",edeka,Frische Lebensmittel aus der Kühlung,0.43
604,Danone Activia Classic Natur,0.99,100 Gramm,Packung 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.4
605,Palmin Kokosfett,0.89,100 ml,Flasche Kunststoff 200 ML,edeka,Frische Lebensmittel aus der Kühlung,0.45
606,Rio Grande Smoothie Mango-Apfel,1.99,100 Gramm,Becher 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.8
607,Gut & Günstig Schweden Happen in süß-saurer Marinade,1.89,100 Gramm,Packung 300 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.63
608,gut & günstig Back Camembert,2.29,100 Gramm,Packung 180 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.27
609,Edeka Bio SoYes vegane Mini Frikadellen,1.79,100 Gramm,Packung 300 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.597
610,Gut & Günstig Mini Frikadellen,1.99,100 Gramm,Packung 500 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.398
611,Gut & Günstig Frikadellen,2.29,100 ml,Flasche Glas 250 ML,edeka,Frische Lebensmittel aus der Kühlung,0.92
612,true fruits Smoothies Orange,0.99,100 Gramm,Schale 150 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.66
613,Weight Watchers Fleischsalat mit Geflügelfleischwurst,1.99,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.49800000000000005
614,Tante Fanny Frischer Blech Pizzateig mit Olivenöl und Hefe,1.25,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.313
615,Gut & Günstig Frische Käse Tortelloni,1.25,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.313
616,EDEKA Nordsee Krabben fangfrisch gekocht,2.29,100 Gramm,Packung 100 Gramm,edeka,Frische Lebensmittel aus der Kühlung,2.29
617,Merl Veggie Fresh Typ Schinkensalat,2.29,100 Gramm,Becher 180 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.27
618,Nadler Dillhappen mit Sahne und Gurken,2.79,100 Gramm,Becher 300 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.93
619,Nadler Sahne Heringsfilets mit Äpfeln,2.49,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.623
620,"Danone Activia Classic Erdbeer, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.433
621,"Danone Activia Ballaststoffen Cerealien, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.433
622,"Danone Activia Classic Kirsche, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.433
623,Salakis Ofengenuss Schafskäse für 2 Personen 48% Fett,3.99,100 Gramm,Packung 270 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.48
624,Homann Salat Buffett Champignonsalat mit Sahne und Kräutern,1.99,100 Gramm,Becher 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.0
625,Salakis Back Schafskäse Natur,2.79,100 Gramm,Packung 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.4
626,"Gut & Günstig Kartoffelsalat mit Sahne, Ei, Senfgurken",1.49,100 Gramm,Becher 1 KG,edeka,Frische Lebensmittel aus der Kühlung,0.149
627,Gut & Günstig Heringssalat rot,0.75,100 Gramm,Schale 250 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.3
628,Henglein Knöpfle Eierspätzle,1.49,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.373
629,Edeka Bio  frische Bio Eier,2.29,Preis pro Stück,Packung 6 Stück,edeka,Frische Lebensmittel aus der Kühlung,0.38
630,Gut & Günstig Alaska Seelachs Schnitzel,0.99,100 Gramm,Glas 125 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.79
631,gut & günstig Alaska Seelachs Scheiben Lachsersatz in Öl,0.99,100 Gramm,Packung 100 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.99
632,Redlefsen Curry Bratwurst + Sauce gegrillte Rostbratwurst geschnitten,1.28,100 Gramm,Folie 220 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.58
633,"Schlemmerküche Thunfischsalat Western, mit Mais, Karotten & Erbsen",1.29,100 Gramm,Dose 160 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.81
634,Edeka Schlemmer Küche Salatmischung Gourmet,1.59,100 Gramm,Beutel 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.8
635,gut & günstig Louisiana Flusskrebse,2.19,100 Gramm,Packung 100 Gramm,edeka,Frische Lebensmittel aus der Kühlung,2.19
636,Edeka Smoothie Kirsch Banane,0.99,100 ml,Flasche Kunststoff 250 ML,edeka,Frische Lebensmittel aus der Kühlung,0.4
637,EDEKA Salatschale Griechische Art,1.99,100 Gramm,Packung 280 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.71
638,EDEKA Gemüseküche Rohkostmix,1.49,100 Gramm,Packung 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.75
639,EDEKA Salatschale Hackbällchen,1.99,100 Gramm,Packung 280 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.71
640,EDEKA Bio + Vegan Vegane Salami,1.99,100 Gramm,Packung 80 Gramm,edeka,Frische Lebensmittel aus der Kühlung,2.49
641,Gut & Günstig Shrimps in Dillsauce,1.79,100 Gramm,Becher 200 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.9
642,Granatapfel frisch,0.49,Preis pro Stück,Granatapfel aus Griechenland 1 Stück,edeka,Frische Lebensmittel aus der Kühlung,0.49
643,Rosenkohl,1.98,100 Gramm,Netz 500 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.396
644,Gut & Günstig Lasagne Bolognese,1.79,100 Gramm,Packung 400 Gramm,edeka,Frische Lebensmittel aus der Kühlung,0.44800000000000006
645,Gut & Günstig Orange direkt gepresst Direktsaft,2.29,100 Gramm,Dose 125 Gramm,edeka,Frische Lebensmittel aus der Kühlung,1.83
