,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
75,1046,Duplo,1.99,100 Gramm,"Packung 180 Gramm, 10 x 18g",aldi-nord,1.11,2875,3.49,100 Gramm,"Packung 327 Gramm, 18 x 18g",rewe,1.07
76,1210,Haribo Phantasia,1.19,100 Gramm,Maxipack 360 Gramm,aldi-nord,0.33,1232,0.95,100 Gramm,Beutel 200  Gramm,rewe,0.48
77,1241,Krustenbrot,1.15,100 Gramm, 1000 Gramm,aldi-nord,0.115,531,1.15,100 Gramm, 1000 Gramm,rewe,0.115
78,1250,Harry-Brot Roggenkrüstchen 8 Stück,0.85,Preis pro Stück,Packung 8  Stück,aldi-nord,0.11,1346,1.69,Preis pro Stück,Packung 8  Stück,rewe,0.21
79,1256,"Ami Hafermast Gänsebrust mit Knochen A, bratfertig gefroren",6.74,100 Gramm,Folie 900 Gramm,aldi-nord,0.7490000000000001,4506,5.99,100 Gramm,Folie 1100 Gramm,rewe,0.545
80,1263,Haribo Color-Rado,1.19,100 Gramm,Maxi Pack 360 Gramm,aldi-nord,0.33,1231,0.95,100 Gramm,Beutel 200 Gramm,rewe,0.48
81,1286,Buttercroissant,0.39,Preis pro Stück, 1 Stück,aldi-nord,0.39,6188,0.39,Preis pro Stück,1 Stück lose,rewe,0.39
82,1333,Ben & Jerrys Ice Cream Cookie Dough,4.99,100 ml,Becher 500 ML,aldi-nord,0.998,3818,4.99,100 ml,Becher 500 ML,rewe,0.998
83,1334,Ernst Wagners Original Pizza Pizza Margherita,2.99,100 Gramm,Packung 350 Gramm,aldi-nord,0.85,1874,3.49,100 Gramm,Packung 350 Gramm,rewe,1.0
84,1335,Rotkäppchen Sekt Rose trocken,3.99,100 ml,Flasche Glas 0.75 L,aldi-nord,0.532,3828,25.14,100 ml,"Karton 4.5 L, 6 x 750 ml",rewe,0.5589999999999999
85,1336,Ferrero Küsschen weiß,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-nord,1.68,4289,2.65,100 Gramm,"Packung 178 Gramm, 20 Stück",rewe,1.49
86,1375,Doppelbrötchen,0.25,Preis pro Stück, 1 Stück,aldi-nord,0.25,2811,0.29,100 Gramm, 1 Stück,rewe,0.0
87,1422,Kirschen frisch,1.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.39799999999999996,2480,4.9,100 Gramm,Packung 1 KG,rewe,0.4900000000000001
88,1483,Trauben hell kernlos,1.19,100 Gramm,Schale 500 Gramm,aldi-nord,0.23800000000000002,2134,0.99,100 Gramm,Schale 500 Gramm,rewe,0.198
89,1485,Halloren Von Herzen Sahne-Cacao,1.99,100 Gramm,Packung 160 Gramm,aldi-nord,1.24,2174,3.49,100 Gramm,Dose 200 Gramm,rewe,1.75
90,1488,Mango frisch,1.89,100 Gramm,Packung 400 Gramm,aldi-nord,0.473,1918,0.99,Preis pro Stück, 1 Stück,rewe,0.99
91,1490,Speisekartoffeln Deutschland vorwiegend festkochend,1.19,100 ml,,aldi-nord,0.0,2309,1.79,100 Gramm,"Sack 10 KG, Deutschland",rewe,0.018000000000000002
92,1491,Tafeltrauben hell,1.59,100 Gramm,Beutel 750 Gramm,aldi-nord,0.212,1274,1.99,100 Gramm,Packung 500 Gramm,rewe,0.39799999999999996
93,1724,Sternburg Export 20-er,4.29,100 ml,Flasche Glas 0.7 L,aldi-nord,0.613,3420,3.99,100 ml,"Kasten 11 x 0,5 L",rewe,0.073
