,Name,Price,Price per,Unit,Packet Size,Supermarket
1890,Monarc Kleinerlei Leckere Gebäckzungen,"0,99 €","0,50 €",Preis pro 100 Gramm,(Folie 200 Gramm),aldi-sued
1891,Kuchen Kaiser / Aldi Süd Rehrücken Rührkuchen,"0,99 €","0,50 €",Preis pro 100 Gramm,(Folie 200 Gramm),aldi-sued
1892,Kuchen Kaiser / Aldi Süd Nussrücken Rührkuchen,"1,99 €","4,98 €",Preis pro 1 KG,(Folie 400 Gramm),aldi-sued
1893,Primana Jägertopf,"1,99 €","4,98 €",Preis pro 1 KG,(Folie 400 Gramm),aldi-sued
1894,Primana Burgundertopf,"1,99 €","2,49 €",Preis pro 1 KG,(Dose 800 Gramm),aldi-sued
1895,Müller Fleisch Schweine Geschnetzeltes natur,"1,99 €","2,49 €",Preis pro 1 KG,(Dose 800 Gramm),aldi-sued
1896,Alpenmark Obazter mit buntem Pfeffer,"2,79 €","5,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1897,Wonnemeyer Feinkost  Süße Dessert Gerichte Panna Cotta mit Erdbeeren in Sauce,"2,99 €","37,38 €",Preis pro 100 ml,(Packung 8 ML),aldi-sued
1898,Moser Roth Haselnuss & Crocant 5 feine Tafeln,"0,99 €","0,50 €",Preis pro 100 Gramm,(Tafel 200 Gramm),aldi-sued
1899,Choceur Kokos Schokolade,"0,99 €","0,50 €",Preis pro 100 Gramm,(Tafel 200 Gramm),aldi-sued
1900,La Cour Schweizer Schokolade Vollmilch Kakao,"1,29 €","0,65 €",Preis pro 100 Gramm,(Tafel 200 Gramm),aldi-sued
1901,La Cour Schweizer Schokolade Weisse Mandel,"1,29 €","0,65 €",Preis pro 100 Gramm,(Tafel 200 Gramm),aldi-sued
1902,Choco Bistro Haselnuss Schnitte,"1,29 €","0,54 €",Preis pro 100 Gramm,(Packung 240 Gramm),aldi-sued
1903,Cucina Pasta Nobile Salmone,"2,99 €","37,38 €",Preis pro 100 ml,(Packung 8 ML),aldi-sued
1904,Lacura Beauty Lippenstift verschiedene Farben,"1,99 €","16,58 €",Preis pro 100 ml,(Packung 12 ML),aldi-sued
1905,Lacura Beauty Nagellack verschiedene Farben,"1,99 €","16,58 €",Preis pro 100 ml,(Packung 12 ML),aldi-sued
1906,Confiserie Premium Trüffelpralinen,"2,59 €","1,30 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1907,Riggano Pizza Mediterranea mit Hähnchenbrust und Paprikastreifen,"12,99 €","17,32 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1908,Geti Wilba Wildschweinbraten,"12,99 €","17,32 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1909,Geti Wilba Rehschulter Rollbraten,"7,99 €","15,98 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1910,Geti Wilba Wildschweingulasch,"14,99 €","14,99 €",Preis pro 1 KG,(Packung 1000 Gramm),aldi-sued
1911,Geti Wilba gespickter Hasenrücken,"2,99 €","1,20 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),aldi-sued
1912,KÜR Styling Spray Volumen,"1,99 €","1,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1913,Schmälzle Buffet Metzgeraufschnitt Classic,"1,39 €","1,11 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1914,Choceur Feine Schokoladen Blättchen Pfefferminz,"1,39 €","1,11 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1915,Choceur Feine Schokoladen Blättchen Karamell,"1,39 €","1,11 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1916,Choco Bistro Kaffeegebäck Spezialitäten mit Schokostückchen,"3,29 €","6,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1917,Choco Bistro Kaffeegebäck Spezialitäten mit Kokos,"1,29 €","0,76 €",Preis pro 100 Gramm,(Packung 170 Gramm),aldi-sued
1918,Choco Bistro Kaffeegebäck Spezialitäten mit Karamel,"1,29 €","0,76 €",Preis pro 100 Gramm,(Packung 170 Gramm),aldi-sued
1919,Desira Fruttagurt Himbeere,"1,29 €","0,72 €",Preis pro 100 Gramm,(Packung 180 Gramm),aldi-sued
1920,Desira Fruttagurt Stracciatella,"0,25 €","0,17 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1921,Lacura Beauty Make Up verschiedene Farben,"0,25 €","1,67 €",Preis pro 1 KG,(Becher 150 Gramm),aldi-sued
1922,Ombia Med Fußbalsam 10% Urea,"2,99 €","9,97 €",Preis pro 100 ml,(Packung 30 ML),aldi-sued
1923,Choceur Cho Kiss Vollmilch Luftschokolade,"2,99 €","1,99 €",Preis pro 100 ml,(Tube 150 ML),aldi-sued
1924,Kür / Aldi Süd Wetlook Gel,"1,59 €","0,69 €",Preis pro 100 Gramm,(Beutel 230 Gramm),aldi-sued
1925,Müller Fleisch Wintersteaks Bayerische Bratensauce,"0,89 €","0,59 €",Preis pro 100 ml,(Tube 150 ML),aldi-sued
1926,Müller Fleisch Wintersteaks Senf- Zwiebelsauce,"2,59 €","6,48 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1927,Böklunder Aldi Süd Rindersaftschinken Steakpfeffer,"2,59 €","6,48 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1928,Böklunder Aldi Süd Rindersaftschinken Paprika Chili,"1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
1929,Alpenmark Schweizer Käse Fondue Klassisch mit Weißwein und Kirschwasser,"3,29 €","6,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1930,Ombia Med Deo Spray Sensitiv,"0,99 €","0,76 €",Preis pro 100 Gramm,(Packung 130 Gramm),aldi-sued
1931,KÜR Haar Shampoo Profi Line,"1,49 €","1,49 €",Preis pro 100 ml,(Sprühflasche 100 ML),aldi-sued
1932,Gourmet Latte Macchiato Dessert 4 Stück,"6,99 €","1,75 €",Preis pro 100 Gramm,(Packung 400 Gramm),aldi-sued
1933,"Gourmet Riesengarnelen mit Schale, roh mariniert","6,99 €","1,75 €",Preis pro 100 Gramm,(Packung 400 Gramm),aldi-sued
1934,Gourmet Sahne Joghurt mit Kirschen extra cremig,"0,39 €","0,26 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1935,Gourmet Sahne Joghurt mit Erdbeeren extra cremig,"0,39 €","0,26 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1936,Gourmet Sahne Joghurt Stracciatella extra cremig,"0,39 €","0,26 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1937,Choceur  Winter Mandel 11 Riegel,"1,79 €","0,64 €",Preis pro 100 Gramm,(Packung 280 Gramm),aldi-sued
1938,Choceur  Winter Kipferl 11 Riegel,"1,79 €","0,64 €",Preis pro 100 Gramm,(Packung 280 Gramm),aldi-sued
1939,Gourmet Dessert Kreation Vanille Krokant Mousse 4 Stück,"0,59 €","0,47 €",Preis pro 100 Gramm,(Folie 125 Gramm),aldi-sued
1940,Choceur Choco Dragees,"0,59 €","0,47 €",Preis pro 100 Gramm,(Folie 125 Gramm),aldi-sued
1941,"Herzhafte Alpenküche Mini Schweinshaxen 3-5 Stück, einzeln entnehmbar","0,99 €","0,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1942,Herzhafte Alpenküche Alpenkantwurst Klassik,"4,99 €","6,65 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1943,Herzhafte Alpenküche Schweizer Milchschokolade 30% Kakao,"3,99 €","0,80 €",Preis pro 100 Gramm,(Packung 500 Gramm),aldi-sued
1944,Herzhafte Alpenküche Tiroler Karreespeck,"1,99 €","0,66 €",Preis pro 100 Gramm,(Tafel 300 Gramm),aldi-sued
1945,Duor Raclette Käsemix in Scheiben Knoblauch,"6,50 €","1,30 €",Preis pro 100 Gramm,(Packung 500 Gramm),aldi-sued
1946,Duor Raclette Käsemix in Scheiben Paprika,"2,19 €","1,10 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1947,Duor Raclette Käsemix in Scheiben Pfeffer,"2,19 €","1,10 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1948,"Geka Hähnchenschenkel Paprika frisch, gewürzt","2,19 €","1,10 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1949,Mühlen Gold Dreisaatbrot,"1,89 €","2,70 €",Preis pro 1 KG,(Packung 700 Gramm),aldi-sued
1950,Mühlen Gold Unser Kerniges,"0,49 €","0,98 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1951,Wonnemeyer Frische Suppen Gulaschsuppe,"0,49 €","0,98 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1952,Wonnemeyer Frische Suppen Tomaten Cremesuppe,"1,79 €","4,21 €",Preis pro 1 Liter,(Becher 425 ML),aldi-sued
1953,Wonnemeyer Frische Suppen Helle Hühnersuppe,"1,79 €","4,21 €",Preis pro 1 Liter,(Becher 425 ML),aldi-sued
1954,Schmälzle Aufschnittplatte,"1,79 €","4,21 €",Preis pro 1 Liter,(Becher 425 ML),aldi-sued
1955,Böklunder Aldi Süd Vorderschinkenfleisch Champignon,"1,59 €","3,98 €",Preis pro 1 Liter,(Dose 400 ML),aldi-sued
1956,Böklunder Aldi Süd Vorderschinkenfleisch Klassik,"2,49 €","6,23 €",Preis pro 1 KG,(Glas 400 Gramm),aldi-sued
1957,US Rumpsteak,"2,49 €","6,23 €",Preis pro 1 KG,(Glas 400 Gramm),aldi-sued
1958,US Rib Eye Steak,"29,99 €","29,99 €",Preis pro 1 KG,(Folie 1000 Gramm),aldi-sued
1959,Geka Hähnchen Innenfilet Gartenkräuter mit heller Geflügelrahm Sauce,"29,99 €","29,99 €",Preis pro 1 KG,(Folie 1000 Gramm),aldi-sued
1960,Stockmeyer Steinpilz Kochschinken,"2,99 €","5,98 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1961,bio Champignons in Scheiben medium,"1,39 €","1,39 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
1962,bio Champignons ganze Köpfe,"1,49 €","0,47 €",Preis pro 100 ml,(Glas 314 ML),aldi-sued
1963,Cachet Katzennahrung High Premium delikate Kalbspate,"1,49 €","4,75 €",Preis pro 1 Liter,(Glas 314 ML),aldi-sued
1964,American US Rib Eye Steak zum Braten oder für den Grill,"0,45 €","0,53 €",Preis pro 100 Gramm,(Schale 85 Gramm),aldi-sued
1965,American US Rumpsteak zum Braten oder für den Grill,"29,99 €","29,99 €",Preis pro 1 KG,(Packung 1000 Gramm),aldi-sued
1966,Cucina Pasta Nobile Gorgonzola,"29,99 €","29,99 €",Preis pro 1 KG,(Packung 1000 Gramm),aldi-sued
1967,bio Gulaschsuppe mit feinem Rindfleisch,"1,59 €","3,98 €",Preis pro 1 Liter,(Dose 400 ML),aldi-sued
1968,bio Gemüse Eintopf,"1,59 €","3,98 €",Preis pro 1 Liter,(Dose 400 ML),aldi-sued
1969,bio Saletti Mini Salami 5 x 25 g,"0,59 €","3,93 €",Preis pro 1 KG,(Becher 150 Gramm),aldi-sued
1970,"bio Müsli Riegel Apfel, 8 Riegel einzeln verpackt","1,99 €","1,59 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1971,"bio Müsli Riegel Erdbeere, 8 Riegel einzeln verpackt","1,79 €","0,90 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1972,bio Gemüsebrühe ergibt 7 Liter,"1,79 €","0,90 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1973,bio Hühnerbrühe ergibt 7 Liter,"1,29 €","0,92 €",Preis pro 100 Gramm,(Glas 140 Gramm),aldi-sued
1974,bio Klare Brühe mit Rindfleisch ergibt 7 Liter,"1,29 €","0,92 €",Preis pro 100 Gramm,(Glas 140 Gramm),aldi-sued
1975,Almare Flusskrebs-Salat,"2,79 €","0,62 €",Preis pro 100 Gramm,(Packung 450 Gramm),aldi-sued
1976,American Mini Donuts mit Kristallzucker 9 Stück,"2,79 €","0,62 €",Preis pro 100 Gramm,(Packung 450 Gramm),aldi-sued
1977,Primana Spaghetti Nester mit Garnelen in Kräuter Knoblauchsauce,"2,79 €","0,62 €",Preis pro 100 Gramm,(Packung 450 Gramm),aldi-sued
1978,Primana Spaghetti Nester mit Garnelen in Weißweinsauce,"7,63 €","14,99 €",Preis pro 1 KG,(Packung 509 Gramm),aldi-sued
1979,Müller Fleisch Rib Eye Steak mariniert Kräuter,"7,70 €","14,98 €",Preis pro 1 KG,(Packung 514 Gramm),aldi-sued
1980,Müller Fleisch Rib Eye Steak mariniert Pfeffer Paprika,"3,32 €","0,68 €",Preis pro 100 Gramm,(Packung 489 Gramm),aldi-sued
1981,Aldi Süd Marinierte Hähnchensteaks Curry,"1,99 €","4,98 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1982,Aldi Süd bio VanilleJoghurt & SchokoKnuspermüsli,"2,99 €","0,19 €",Preis pro Stück,(Packung 16 Gramm),aldi-sued
1983,"Moser-Roth Edel Vollmilch-Schokolade Noisette, mit fein gemahlenen Haselnüssen","0,59 €","0,20 €",Preis pro 100 Stück,(Schale 300 Stück),aldi-sued
1984,"Romeo CLASSIC Hunde-Vollnahrung Wild, Nudeln, Karotte","0,59 €","0,20 €",Preis pro 100 Stück,(Schale 300 Stück),aldi-sued
1985,"Romeo SELECT in Sauce mit Pute, Rind & Gemüse","0,59 €","0,20 €",Preis pro 100 Stück,(Schale 300 Stück),aldi-sued
1986,"Romeo SELECT Feine Pastete mit Pute, Pasta & Gemüse","1,49 €","0,15 €",Preis pro 100 Gramm,(Becher 1000 Gramm),aldi-sued
1987,Desira Creme Joghurt Vanille,"2,99 €","3,99 €",Preis pro 1 Liter,(Packung 750 ML),aldi-sued
1988,Herzhafte Alpenküche Kräuternockerl in Fleischbouillon,"1,89 €","2,52 €",Preis pro 1 KG,(Beutel 750 Gramm),aldi-sued
1989,Herzhafte Alpenküche Leberspätzlesuppe pikant fein,"69,99 €","69,99 €",Preis pro Stück,(Packung 1 Stück),aldi-sued
1990,Gourmet Champagner Sorbet,"69,99 €","69,99 €",Preis pro Stück,(Packung 1 Stück),aldi-sued
1991,Expressi Lungo Kapseln Amalfi,"0,69 €","0,55 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1992,Expressi Spezialitäten Kapseln Latte Macchiato Espresso,"2,99 €","0,19 €",Preis pro Stück,(Packung 16 Stück),aldi-sued
1993,Expressi Spezialitäten Kapseln Chai Latte,"2,99 €","0,19 €",Preis pro Stück,(Packung 16 Stück),aldi-sued
1994,BBQ Zeit zum Grillen Alu Grillfolie,"2,99 €","0,19 €",Preis pro Stück,(Packung 16 Stück),aldi-sued
1995,Aldi Süd Universal Wasserfilter Patronen,"2,79 €","0,80 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
1996,Traditionelle Genüsse Tellersülze,"2,79 €","0,80 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
1997,Vegetarisch Lecker Veggie Würstchen,"1,19 €","1,08 €",Preis pro 100 Gramm,(Dose 110 Gramm),aldi-sued
1998,Müller Fleisch Rinder Beinscheiben mit Knochen,"2,39 €","0,68 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
1999,Müller Fleisch Rinder Suppenfleisch ohne Knochen,"2,39 €","0,68 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
2000,Prevora Rinder Steaks mariniert,"2,39 €","0,68 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
2001,Vegetarisch Lecker Bio Veggie Aufstrich Naturell,"1,49 €","0,99 €",Preis pro 1 Liter,(Getränkekarton 1.5 L),aldi-sued
2002,SHISU Sushi Box frisch Shokuji,"4,79 €","4,79 €",Preis pro 1 KG,(Beutel 1000 Gramm),aldi-sued
2003,Riggano Holzofen Pizza Originale Italiana Milanese,"2,69 €","1,42 €",Preis pro 100 Gramm,(Packung 190 Gramm),aldi-sued
2004,Gartenkrone Blattspinat,"1,99 €","0,53 €",Preis pro 100 Gramm,(Packung 375 Gramm),aldi-sued
2005,Aldi Süd Hafermastgans,"1,49 €","1,49 €",Preis pro 1 KG,(Beutel 1000 Gramm),aldi-sued
2006,Alpenmark Back Frischkäse Sticks,"14,67 €","3,19 €",Preis pro 1 KG,(Folie 4.6 KG),aldi-sued
2007,Almare Thunfischfilets,"1,89 €","0,95 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
2008,Expressi Kaffee Sirup Vanille Geschmack,"3,59 €","1,44 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
2009,Westcliff Loser Tee in der Dose Chun Mee Grüner Tee,"20,86 €","4,99 €",Preis pro 1 KG,(Packung 4.18 KG),aldi-sued
2010,Westcliff Loser Tee in der Dose Shen Nung,"26,35 €","5,49 €",Preis pro 1 KG,(Folie 4800 Gramm),aldi-sued
2011,Meine Metzgerei / Aldi Süd Frische Festtags Pute,"26,35 €","5,49 €",Preis pro 1 KG,(Folie 4800 Gramm),aldi-sued
2012,Meine Metzgerei Frische Gans,"2,99 €","5,64 €",Preis pro 1 KG,(Packung 530 Gramm),aldi-sued
2013,Allfein Hähnchen Chicken & Dip Sweet Chili Sauce,"7,49 €","10,70 €",Preis pro 1 Liter,(Flasche (Glas) 700 ML),aldi-sued
2014,"Wodka Gorbatschow 37,5% Vol.","7,79 €","15,58 €",Preis pro 1 Liter,"(Flasche (Glas) 0.5 L, Sondergröße)",aldi-sued
2015,Gerolsteiner Sprudel Medium,"0,79 €","0,79 €",Preis pro Stück,( 1 Stück),aldi-sued
2016,Silverstone Aldi Süd Echter Übersee Rum 54% Vol.,"0,79 €","0,53 €",Preis pro 1 Liter,"(Pet-Flasche 1,5 L 	)",aldi-sued
2017,Old Keeper Aldi Süd Scotch Whisky 40% Vol. Special Reserve,"6,99 €","9,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2018,Basilikum im Topf,"6,99 €","9,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2019,Schnittlauch im Topf,"0,79 €","0,79 €",Preis pro Stück,( 1 Stück),aldi-sued
2020,Aldi Süd bio Knusperbrot mit Roggen,"0,49 €","0,25 €",Preis pro 100 ml,(Packung 200 ML),aldi-sued
2021,bella Milkinello Waffeln 10 x 65 g,"3,99 €","2,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
2022,Storck Merci Petits Chocolate Collection,"0,59 €","0,06 €",Preis pro Stück,(Packung 10 Stück),aldi-sued
2023,Ferrero Giotto Haselnuss Gebäckspezialität,"1,69 €","0,85 €",Preis pro 100 Gramm,(Beutel 200 Gramm),aldi-sued
2024,Kokett Toilettenpapier 3 - lagig,"1,85 €","1,20 €",Preis pro 100 Gramm,"(Packung 154.8 Gramm, 4 x 38,7, 36 Stück)",aldi-sued
2025,Sankt Pirmin Multinorm Gelenk-Kapseln,"2,65 €","1,33 €",Preis pro 1000 Blatt,(Packung 2000 Blatt),aldi-sued
2026,Klümper Landschinken luftgetrockneter,"3,99 €","6,65 €",Preis pro 100 Stück,(Packung 60 Stück),aldi-sued
2027,Frost & Frisch Pazifik Shrimps,"2,09 €","1,05 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
2028,Südzucker Arometti Vanille Geschmack,"2,79 €","11,16 €",Preis pro 1 KG,(Packung 250 Gramm),aldi-sued
2029,Südzucker Arometti Amaretto Geschmack,"1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
2030,"Golden Seafood / Aldi Nord Scampi Spieße Riesengarnelen, 5 Spieße","1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
2031,VibaSept Hygiene Tuch,"3,99 €","9,07 €",Preis pro 1 KG,(Packung 440 Gramm),aldi-sued
2032,"Heidemark 1/2 Putenbrustfilet vorgegart, ofenfertig","1,99 €","9,95 €",Preis pro 100 Stück,(Packung 20 Stück),aldi-sued
2033,Nietfeld Aldi Süd Chickn Nuggets Snack & More,"3,99 €","2,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
2034,Allfein Chicken Nuggets,"0,85 €","0,85 €",Preis pro 1 KG,(Packung 1 KG),aldi-sued
2035,Pfanner Der Gelbe Tee,"2,19 €","4,38 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
2036,"Aperol italienischer Aperitiv Bitter Spirituose, 15 % Vol.","0,99 €","0,50 €",Preis pro 1 Liter,(Getränkekarton 2 L),aldi-sued
2037,Yeni Raki,"8,79 €","12,56 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2038,kaba Der Plantagentrank,"10,49 €","14,99 €",Preis pro 1 Liter,(Flasche (Glas) 700 ML),aldi-sued
2039,Glocken-Beune Aldi Süd Delikatess Bauchspeck am Stück,"1,35 €","2,70 €",Preis pro 1 KG,(Nachfüllbeutel 500 Gramm),aldi-sued
2040,Silverstone Aldi Süd Echter Übersee Rum 40% Vol.,"3,99 €","0,40 €",Preis pro 100 Gramm,(Packung 1000 Gramm),aldi-sued
2041,Paprika Mix frisch,"5,49 €","7,84 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2042,Glocken-Beune Bacon,"0,99 €","1,98 €",Preis pro 1 KG,"(Folie 500 Gramm, Spanien Kl. 1)",aldi-sued
2043,Bio Bananen,"0,99 €","0,99 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
2044,Birnen frisch,"1,19 €","1,19 €",Preis pro 1 KG,(Folie 1 KG),aldi-sued
2045,Bio Zitronen,"1,70 €","1,70 €",Preis pro 1 KG,(Folie 1 KG),aldi-sued
2046,Grand Marnier / Aldi Süd Orangenlikör,"0,49 €","0,98 €",Preis pro 1 KG,(Netz 500 Gramm),aldi-sued
2047,Erdbeeren frisch,"9,99 €","14,27 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2048,Pfirsich,"1,11 €","2,22 €",Preis pro 1 KG,(Schale 500 Gramm),aldi-sued
2049,Frankenberg / Aldi Süd Rösti Schiffchen Rührei und Schinken,"0,29 €","0,29 €",Preis pro Stück,(Folie 1 Stück),aldi-sued
2050,Frankenberg / Aldi Süd Rösti Schiffchen Tzatziki mit feinen Kräutern,"1,79 €","8,95 €",Preis pro 1 KG,(Packung 200 Gramm),aldi-sued
2051,Emsland Hähnchen ganz,"1,79 €","8,95 €",Preis pro 1 KG,(Packung 200 Gramm),aldi-sued
2052,Honigmelone gelb,"3,29 €","2,35 €",Preis pro 1 KG,(Packung 1400 Gramm),aldi-sued
2053,Chicoree frisch,"0,89 €","0,89 €",Preis pro Stück,( 1 Stück),aldi-sued
2054,Zitronen frisch,"0,69 €","1,38 €",Preis pro 1 KG,( 500 Gramm),aldi-sued
2055,Rucola frisch,"0,29 €","0,00 €",Preis pro 1 KG,( 1 Stück),aldi-sued
2056,Wellinghouse London Dry Gin,"0,69 €","0,46 €",Preis pro 100 Gramm,(Schale 150 Gramm),aldi-sued
2057,Top Lax / Aldi Süd Skandinavischer Räucherlachs,"9,99 €","14,27 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2058,Südzucker Puder Zucker hauchzart locker streufein,"2,69 €","1,35 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
2059,Citrovin bio Zitrone für Fischgerichte und Marinaden,"0,39 €","0,16 €",Preis pro 100 Gramm,(Streuer 250 Gramm),aldi-sued
2060,Ferrero Kinder Überraschungs Ei 3-er 3 x 20 g,"0,49 €","0,25 €",Preis pro 100 ml,(Packung 200 ML),aldi-sued
2061,Nietfeld Aldi Süd Turkey Stripes Snack & More,"1,47 €","2,45 €",Preis pro 100 Gramm,(Packung 60 Gramm),aldi-sued
2062,Zwetschgen frisch,"1,99 €","1,11 €",Preis pro 100 Gramm,(Packung 180 Gramm),aldi-sued
2063,Bunte Blattsalate Deutschland Kl. 1,"0,75 €","0,75 €",Preis pro 1 KG,( 1 KG),aldi-sued
2064,Czerwi Aldi Süd Wodka Blutorange,"0,39 €","0,39 €",Preis pro Stück,( 1 Stück),aldi-sued
2065,Esskastanien,"3,29 €","4,70 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
2066,Emsland Hähnchen Ofenschale,"0,99 €","1,98 €",Preis pro 1 KG,(Netz 500 Gramm),aldi-sued
2067,Dattel Cherrytomaten,"2,79 €","5,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
2068,Rhabarber frisch,"0,66 €","0,26 €",Preis pro 100 Gramm,(Schale 250 Gramm),aldi-sued
2069,Blattsalat Duo Salanova Klasse 1,"1,45 €","1,45 €",Preis pro 1 KG,( 1 KG),aldi-sued
2070,Eisbergsalat,"1,18 €","0,59 €",Preis pro Stück,(Folie 2 Stück),aldi-sued
2071,Kokosnuss frisch,"0,35 €","0,35 €",Preis pro Stück,( 1 Stück),aldi-sued
2072,Heidelbeeren frisch,"0,59 €","0,59 €",Preis pro Stück,( 1 Stück),aldi-sued
2073,Pritex Pheromonfalle gegen Kleidermotten,"0,83 €","0,66 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
2074,Physalis,"2,99 €","1,50 €",Preis pro Stück,(Packung 2 Stück),aldi-sued
2075,"Kuchenmeister Get It Kuchensnack Marmor Marmor Kuchenscheiben, 4 x 35 g","0,59 €","0,59 €",Preis pro 100 Gramm,(Schale 100 Gramm),aldi-sued
2076,Bio Karotten,"0,99 €","7,07 €",Preis pro 1 KG,(Packung 140 Gramm),aldi-sued
2077,Galia Melonen Kl. 1,"0,99 €","0,99 €",Preis pro 1 KG,( 1 KG),aldi-sued
2078,Weißkohl frisch,"0,89 €","0,89 €",Preis pro Stück,( 1 Stück),aldi-sued
2079,Ponnath Wollwurst,"5,99 €","7,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),aldi-sued
2080,Czerwi Party Flirt Box Pflaumenlikör 12 x 20 ml,"1,99 €","4,98 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
2081,Czerwi Party Flirt Box Feigelikör 12 x 20 ml,"2,99 €","12,46 €",Preis pro 1 Liter,(Packung 240 ML),aldi-sued
2082,Czerwi Party Flirt Box Sahnelikör 12 x 20 ml,"2,99 €","12,46 €",Preis pro 1 Liter,(Packung 240 ML),aldi-sued
2083,Petersilie kraus,"0,89 €","0,89 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
2084,Salatherzen frisch Mini Romana,"1,59 €","0,86 €",Preis pro 100 Gramm,(Packung 185 Gramm),aldi-sued
2085,Bastei Aldi Süd Orange Kiss,"2,79 €","2,33 €",Preis pro 1 KG,(Folie 1200 Gramm),aldi-sued
2086,Emsland Hähnchen Pfannen Steaks,"5,99 €","7,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),aldi-sued
2087,Funny Frisch Chipsfrisch Sour Cream & Wild Onion,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
2088,Pril Spülmittel Kraftgel,"0,99 €","0,57 €",Preis pro 100 Gramm,(Beutel 175  Gramm),aldi-sued
2089,Pril Spülmittel Sensitive,"1,35 €","2,70 €",Preis pro 1 Liter,(Flasche 500ml),aldi-sued
2090,Aldi Süd Bio Lassi Mango,"1,35 €","2,70 €",Preis pro 1 Liter,(Flasche 500 ML),aldi-sued
2091,Ibis Bio SMORBROD Mehrkorn - 6 Stück,"0,79 €","0,32 €",Preis pro 100 Gramm,(Becher 250 Gramm),aldi-sued
