,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
228,1433,Schwip Schwap Cola + Orange mit Zucker,0.85,100 ml,Pet-Flasche 1.5 L,edeka,0.057,878,0.89,100 ml,Pet-Flasche 1.5 L,lidl,0.059000000000000004
229,1434,Becel Classic 60% Fett,1.49,100 Gramm,"Becher 250 Gramm, Classic",edeka,0.596,800,1.49,100 Gramm,"Becher 250 Gramm, Classic",lidl,0.596
230,1436,Hohes C Milde Orange 100% Saft,1.11,100 ml,Pet-Flasche 1 L,edeka,0.11100000000000003,832,2.19,100 ml,Getränkekarton 1.5 L,lidl,0.146
231,1437,Iglo Chicken Nuggets,2.59,100 Gramm,"Packung 250 Gramm, 12 Stück",edeka,1.036,1381,1.99,100 Gramm,"Packung 250 Gramm, 12 Stück",lidl,0.7959999999999999
232,1441,Snickers Schokoriegel mit Erdnüsse und Karamel,2.89,100 Gramm,"Packung 500 Gramm, 10 Stück",edeka,0.58,896,1.49,100 Gramm,"Packung 250 Gramm, 5 x 50g",lidl,0.6
233,1443,Mars Riegel,1.99,100 Gramm,"Packung 270 Gramm, 5 x 54 g",edeka,0.74,1584,1.99,100 Gramm,"Packung 270 Gramm, 6 x 45 g",lidl,0.74
234,1445,"Danone Fruchtzwerge Banane, Erdbeere, Aprikose",1.49,100 Gramm,"Packung 300 Gramm, 6 x 50g",edeka,0.5,822,1.49,100 Gramm,"Packung 300 Gramm, 6 x 50g",lidl,0.5
235,1450,Leibniz Butterkeks,0.88,100 Gramm,Packung 200 Gramm,edeka,0.44,1480,0.99,100 Gramm,Packung 200 Gramm,lidl,0.5
236,1451,"Weihenstephan Haltbare Alpenmilch fettarm, 1,5% Fett",0.79,100 ml,Getränkekarton 1 L,edeka,0.079,2672,0.79,100 ml,Getränkekarton 1 L,lidl,0.079
237,1452,Ehrmann Almighurt Erdbeer,0.29,100 Gramm,Becher 150 Gramm,edeka,0.19,1497,0.55,100 Gramm,Becher 150 Gramm,lidl,0.37
238,1477,Zewa Softis  super-soft Taschentücher 30 x 10 Tücher,2.49,Preis pro Stück,Packung 30 Stück,edeka,0.08,812,2.29,Preis pro Stück,Packung 30 Stück,lidl,0.08
