,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
454,"Zimmermann Leberknödel Original Bayrische,  6 x 67 g",2.49,100 Gramm,Packung 400 Gramm,edeka,Konserven,0.62
455,Erasco Chili con Carne mit Bohnen und Paprika,2.59,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.324
456,Edeka Antipasti Grüne Peperoni gefüllt mit Frischkäse,2.49,100 Gramm,Packung 150 Gramm,edeka,Konserven,1.66
457,Gut & Günstig Champignons 1. Wahl - ganze Köpfe,0.99,100 ml,Dose 400 ML,edeka,Konserven,0.248
458,Gut & Günstig italienische passierte Tomaten,0.35,100 Gramm,Packung 500 Gramm,edeka,Konserven,0.06999999999999999
459,gut & günstig mildes Weinsauerkraut,0.39,100 Gramm,Beutel 520 Gramm,edeka,Konserven,0.075
460,Oro Di Parma Tomaten stückig mit Kräutern,1.09,100 ml,Dose 425 ML,edeka,Konserven,0.256
461,Hawesta zarte Bratheringe nach Hausfrauenart in würziger Marinade,1.59,100 Gramm,Dose 180 Gramm,edeka,Konserven,0.883
462,Homann Brathering mit Meersalz,2.19,100 Gramm,Glas 150 Gramm,edeka,Konserven,1.46
463,Gut & Günstig Ananas Stücke leicht gezuckert,1.19,100 Gramm,Glas 660 Gramm,edeka,Konserven,0.18
464,Gut & Günstig Rote Bete in Scheiben,1.09,100 ml,Dose 425 ML,edeka,Konserven,0.256
465,Unsere Heimat Schinkenwurst,1.09,100 ml,Dose 425 ML,edeka,Konserven,0.256
466,Unsere Heimat Lyoner,1.19,100 ml,Dose 850 ML,edeka,Konserven,0.13999999999999999
467,Edeka Gemüse Küche Junge Erbsen mit Pariser Karotten sehr fein,1.79,100 Gramm,Packung 960 Gramm,edeka,Konserven,0.186
468,Oro Di Parma Tomaten stückig scharf,1.33,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.16599999999999998
469,"Oro Di Parma Tomaten passiert, mit Kräutern",1.19,100 ml,Glas 212 ML,edeka,Konserven,0.56
470,"Hengstenberg Rotkohl traditionell, 6 Portionen",1.78,100 Gramm,Dose 160.00 Gramm,edeka,Konserven,1.11
471,"Odenwald Schattenmorellen entsteint, gezuckert",1.99,100 ml,Glas 720 ML,edeka,Konserven,0.27599999999999997
472,Kühne Paprika in Streifen,1.49,100 ml,Glas 370 ML,edeka,Konserven,0.403
473,Knorr Tomato al Gusto Passierte Tomaten 100% Tomate,0.89,100 Gramm,Packung 500 Gramm,edeka,Konserven,0.178
474,Erasco 1 Portion Kartoffel-Topf mit leckeren Würstchen,1.29,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.323
475,Erasco Weite Welt Chinesischer Gemüsetopf mit Glasnudeln,1.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.236
476,Saupiquet Thunfisch Brotaufstrich Pate Zitrone und Basilikum,1.69,100 Gramm,Dose 115  Gramm,edeka,Konserven,1.47
477,Saupiquet Thunfisch in Olivenöl,1.89,100 Gramm,Dose 185  Gramm,edeka,Konserven,1.02
478,Saupiquet Thunfisch Brotaufstrich Mediterrane  Kräuter,1.99,100 Gramm,Glas 125 Gramm,edeka,Konserven,1.59
479,Saupiquet Thunfisch Gourmet Filets Naturale ohne Öl,3.99,100 Gramm,Glas 180 Gramm,edeka,Konserven,2.22
480,Saupiquet Thunfisch für Pasta Tomate,1.89,100 Gramm,Dose 160  Gramm,edeka,Konserven,1.18
481,Meica Ragout Fin Kalb- und Geflügelfleisch,2.49,100 Gramm,Dose 400  Gramm,edeka,Konserven,0.623
482,Zimmermann Biolance Bio Schinkenwurst,2.49,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.25
483,Hawesta extra zarte Heringsfilets in Senf-Creme,1.29,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.65
484,Hawesta zarte Makrelenfilets in Tomaten-Sauce,1.79,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.9
485,Dietz Wurstkonserven Feine Sorte Spanferkelsülze,1.99,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.0
486,Dietz Wurstkonserven Hausmacher Art Hackbraten,1.99,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.0
487,Rügen Fisch Bratmakrele in würziger Marinade,1.49,100 Gramm,Dose 500 Gramm,edeka,Konserven,0.3
488,Maggi Penne Tomate-Mozzarella,1.39,100 Gramm,Dose 810  Gramm,edeka,Konserven,0.172
489,Dietz Wurst Schwäbische Kutteln,2.49,100 Gramm,Dose 300 Gramm,edeka,Konserven,0.8300000000000001
490,Erasco 1 Portion Gemüse-Eintopf mit viel frischem Gemüse,1.29,100 Gramm,Dose 400  Gramm,edeka,Konserven,0.323
491,Erasco Hühner-Reistopf mit frischen Möhren,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
492,Erasco Gemüsegarten 7-Gemüse-Nudeltopf reich an wertvollem Gemüse,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
493,Erasco Graupen-Topf mit frischen Möhren,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
494,Erasco 2 Kohlrouladen in herzhafter Sauce,2.59,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.324
495,Erasco Hackbällchen schwedische Art Köttbullar in cremiger Sauce,2.59,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.324
496,Erasco Rindfleisch-Nudeltopf mit zarten Erbsen,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
497,Erasco Erbsen-Eintopf Hubertus mit frischen Möhren & frischen Kartoffeln,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
498,Erasco Frischgemüse-Topf mit Fleischklößchen,1.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.236
499,Erasco Erbsen Eintopf mit Würstchen,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
500,Erasco Kartoffeltopf mit Waldpilzen,2.19,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.274
501,Erasco Zwiebel-Sahne-Hähnchen-Topf mit Nudeln,2.99,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.374
502,Erasco Geschnetzeltes Zürcher Art mit Spätzle,2.99,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.374
503,Kühne Grünkohl nach Oldenburger Art,1.79,100 Gramm,Glas 720 ML,edeka,Konserven,0.0
504,Bonduelle Erbsen mit Möhrchen Sehr Fein,0.65,100 ml,Dose 212 ML,edeka,Konserven,0.307
505,Bonduelle Goldmais Florida Mix,0.89,100 ml,Dose 425 ML,edeka,Konserven,0.209
506,Ibero Rote Kidney-Bohnen naturell,1.99,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.24900000000000003
507,Kühne Karotten Salat,1.29,100 ml,Glas 370  ML,edeka,Konserven,0.35
508,Kühne Sellerie Salat leicht,1.39,100 ml,Glas 370 ML,edeka,Konserven,0.38
509,Kühne Rote Bete in Scheiben,1.19,100 ml,Glas 370 ML,edeka,Konserven,0.322
510,Kühne Apfelrotkohl Der Klassiker,1.09,100 ml,Glas 720 ML,edeka,Konserven,0.151
511,Dittmann Spanische Artischockenherzen,2.39,100 Gramm,Dose 425 ML,edeka,Konserven,0.0
512,Kühne Schlemmertöpfchen Feine Gürkchen,2.49,100 ml,Glas 580 ML,edeka,Konserven,0.429
513,Schwartau Spezialitäten Wild Preiselbeeren,2.29,100 Gramm,Dose Weißblech 330 Gramm,edeka,Konserven,0.69
514,Maggi Ein Teller Nudeltopf mit Fleischklößchen,1.09,100 Gramm,Dose 325 Gramm,edeka,Konserven,0.335
515,Libbys Fruchtcocktail Natursüß,0.99,100 ml,Dose 236 ML,edeka,Konserven,0.41900000000000004
516,Libbys Ananas Dessert Stücke,0.99,100 ml,Dose 236 ML,edeka,Konserven,0.41900000000000004
517,Libbys Fruchtcocktail,1.99,100 ml,Dose 850 ML,edeka,Konserven,0.23399999999999999
518,Libbys Pfirsiche Halbe Frucht,1.59,100 Gramm,Dose 825 Gramm,edeka,Konserven,0.193
519,Libbys Aprikosen Halbe Frucht,1.59,100 ml,Dose 425 ML,edeka,Konserven,0.374
520,"Libbys Ananas in Scheiben, 8 Stück",1.69,100 ml,Dose 850 ML,edeka,Konserven,0.199
521,Libbys Tortenpfirsiche in Schnitten,1.99,100 ml,Dose 850 ML,edeka,Konserven,0.23399999999999999
522,Libbys Natursüß Williams Christ Birnen Halbe Frucht,1.29,100 ml,Dose 425 ML,edeka,Konserven,0.304
523,Libbys Natursüß Aprikosen Halbe Frucht,1.59,100 ml,Dose 425 ML,edeka,Konserven,0.374
524,Libbys Stangenspargel,3.99,100 ml,Glas 580 ML,edeka,Konserven,0.69
525,Delta Weisse Bohnen mit Suppengrün,0.68,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.08499999999999999
526,Halberstäder Schmalzfleisch,0.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.099
527,Gut & Günstig Tomaten geschält in Tomatensaft,0.79,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.198
528,Edeka Bancetto Tomaten in Stücken,0.89,100 Gramm,Glas 670 Gramm,edeka,Konserven,0.133
529,Gut & Günstig Cornichons würzig pikant,3.29,100 Gramm,Glas 340 Gramm,edeka,Konserven,0.97
530,Rügen Fisch Heringsfilets in Paprika-Creme,0.89,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.45
531,Gut & günstig 5 Fruchtcocktail,1.59,100 Gramm,Packung 480 Gramm,edeka,Konserven,0.331
532,Gut & günstig Fruchtmix exotisch gezuckert,1.59,100 Gramm,Packung 480 Gramm,edeka,Konserven,0.331
533,Edeka Gemüse Küche Stangenspargel,1.99,100 Gramm,Glas 530 Gramm,edeka,Konserven,0.375
534,Rio Grande Mandarin Orangen leicht gezuckert,0.79,100 Gramm,Dose 312 Gramm,edeka,Konserven,0.25
535,Edeka Gemüse Küche Stangenspargel geschält weiß,1.79,100 Gramm,Glas 330 Gramm,edeka,Konserven,0.54
536,"Rio Grande Aprikosen Halbe Frucht, gezuckert",1.09,100 Gramm,Dose 420 Gramm,edeka,Konserven,0.26
537,Gut & Günstig Junge Erbsen sehr fein,0.49,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.123
538,EDEKA Aprikosen halbe Frucht in Birnensaft,0.94,100 Gramm,Dose 410 Gramm,edeka,Konserven,0.229
539,gut & günstig Sauerkirschen entsteint,1.29,100 Gramm,Glas 680 Gramm,edeka,Konserven,0.19
540,Rio Grande Waldheidelbeeren gezuckert,1.99,100 Gramm,Glas 300 Gramm,edeka,Konserven,0.66
541,Gut & Günstig Heringsfilets in Senfcreme,0.77,100 Gramm,Dose 810 Gramm,edeka,Konserven,0.095
542,Mehlig & Heller Omas Roter,2.55,100 Gramm,Glas 300 Gramm,edeka,Konserven,0.85
543,Specht Weinsauerkraut mit Weißwein verfeinert,2.49,100 Gramm,Glas 190 Gramm,edeka,Konserven,1.31
544,Rügen Fisch Makrelenfilet in pikanter Tomatensauce,1.29,100 Gramm,Dose 185 Gramm,edeka,Konserven,0.7
545,"Die Thüringer Eisbeinfleisch zerkleinert im Aspik, gewürzt",2.49,100 Gramm,Glas 250 Gramm,edeka,Konserven,0.9960000000000001
546,Lien Ying Thai Chili-Knoblauch,2.49,Preis pro Stück,Glas 6 Stück,edeka,Konserven,0.42
547,"Saupiquet Thunfisch-Stücke naturale, ohne Öl",1.99,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.0
548,Böklunder Wiener-Würstchen 6 Stück,1.15,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.58
549,Meica Truemans Würstchen Chicken,1.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,1.35
550,Appel Lachs-Lunch Mexican Chili,1.69,100 Gramm,Dose 110 Gramm,edeka,Konserven,1.54
551,Appel Wellness Heringfilets Balance,1.19,100 ml,Dose 580  ML,edeka,Konserven,0.205
552,Bonne Maman Kompott Aprikosen,2.99,100 Gramm,Glas 600  Gramm,edeka,Konserven,0.5
553,Bonne Maman Kompott Rhabarber,2.99,100 Gramm,Glas 600  Gramm,edeka,Konserven,0.5
554,Gold Berry Ananasstücke,0.59,100 ml,Dose 580  ML,edeka,Konserven,0.10200000000000001
555,Stollenwerk Bohnen Junge große Bohnen,0.99,100 ml,Glas 720 ML,edeka,Konserven,0.13799999999999998
556,Ibero Schwarze Oliven entsteint,0.99,100 Gramm,Glas 150 Gramm,edeka,Konserven,0.66
557,Ibero Grüne Oliven mit Paprikapaste / Mandeln,2.19,100 Gramm,Glas 150 Gramm,edeka,Konserven,1.46
558,Ibero Grüne Oliven mit Paprikapaste,3.99,100 Gramm,Glas 950 Gramm,edeka,Konserven,0.42
559,Ibero Schwarze Oliven entsteint geschwärzt,2.49,100 Gramm,Glas 330 Gramm,edeka,Konserven,0.75
560,Ibero Schwarze Gewürzoliven entsteint,2.49,100 Gramm,Glas 170 Gramm,edeka,Konserven,1.46
561,Kattus Weisse Riesenbohnen in Tomatensauce,2.39,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.5980000000000001
562,Kattus Kichererbsen,1.49,100 ml,Dose 425 ML,edeka,Konserven,0.351
563,"Libbys Natursüß Ananas in Scheiben, 10 Stück",1.29,100 ml,Dose 580 ML,edeka,Konserven,0.22200000000000003
564,Meine Hanse Rostocker Makrelenschmaus,2.59,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.3
565,"John West Thunfischfilets Natur ohne Öl, einzeln gefangen mit Angelrute",1.99,100 Gramm,,edeka,Konserven,1.24
566,Saupiquet Makrelen gegrillt mit nativem Olivenöl,2.79,100 Gramm,Packung 120 Gramm,edeka,Konserven,2.33
567,Bertolli Antipasti Pomodori Secci,2.69,100 Gramm,Glas 280 Gramm,edeka,Konserven,0.96
568,Al Amier Kichererbsen gegart Humos tabi,1.79,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.44800000000000006
569,Bertolli Antipasti Olive Verdi - ohne Stein,2.29,100 Gramm,Glas 280 Gramm,edeka,Konserven,0.82
570,Lutz Jagdwurst nach norddeutsche Art,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
571,Lutz Frühstücksfleisch,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
572,Lutz Wurstkonserven Delikatess-Leberwurst,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
573,Lutz Wurstkonserven Lyoner,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
574,Lutz Bierwurst,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
575,Specht Münchner Gurken süß-würzig,0.99,100 ml,Glas 720 ML,edeka,Konserven,0.13799999999999998
576,Specht Gewürz Gurken knackig mit feiner Dillnote,0.99,100 ml,Glas 720 ML,edeka,Konserven,0.13799999999999998
577,Tai Shan Baby Äpfel Baby Apples,2.49,100 Gramm,Dose 300 Gramm,edeka,Konserven,0.8300000000000001
578,Meica Wiesn Wirt Haxn Schmaus,0.98,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.123
579,Ivanka Delikatessen Kichererbsen,0.98,100 Gramm,Glas 660 Gramm,edeka,Konserven,0.148
580,Seidel Wirsing,1.78,100 Gramm,Dose 160 Gramm,edeka,Konserven,1.11
581,Rehm Echte Schurwalder Wurstkonserven Bierwurst Norddt. Art,0.69,100 Gramm,Dose 125 Gramm,edeka,Konserven,0.55
582,Dietz Wurstkonserven Hausmacher Art Rotwurst,1.79,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.9
583,La Comtess Gegrillte Thunfisch Filets in Cajun Gewürzsauce,2.99,100 Gramm,Packung 120 Gramm,edeka,Konserven,2.49
584,La Comtess Forellenfilets in Olivenöl,3.69,100 Gramm,Dose 105 Gramm,edeka,Konserven,3.51
585,Rügen Fisch Welsfilet in Tomate-Basilikum-Sauce,1.79,100 Gramm,Dose 125  Gramm,edeka,Konserven,1.43
586,Rügen Fisch Feinschmeckerplatte mit Gemüsebeilage in delikater Sauce,0.89,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.45
587,Appel Makrelenfilets in Tomaten-Creme,1.79,100 Gramm,Dose 200  Gramm,edeka,Konserven,0.9
588,Appel zarte Heringsfilets in Paprika-Creme,1.19,100 Gramm,Dose 200 Gramm,edeka,Konserven,0.6
589,Krini Grüne Oliven mit Stein,1.79,100 Gramm,Glas 314 Gramm,edeka,Konserven,0.57
590,Krini Bio Grüne Oliven mit Knoblauch gefüllt,2.29,100 Gramm,Glas 190 Gramm,edeka,Konserven,1.21
591,Le Clou Kidney Bohnen rot,2.29,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.286
592,Baktat gefüllte Auberginen mit Reis,2.29,100 Gramm,Dose 350 Gramm,edeka,Konserven,0.65
593,Dittmann Peperoncini extra mild,1.99,100 Gramm,Glas 610 Gramm,edeka,Konserven,0.32599999999999996
594,Fischer Cornichons köstlich-pikant,0.85,100 Gramm,Glas 720 Gramm,edeka,Konserven,0.118
595,Spreewaldhof Senfgurken traditionell gewürzt,1.49,100 ml,Glas 720  ML,edeka,Konserven,0.207
596,Libbys Natursüß Mandarin-Orangen,1.29,100 ml,Dose 314 ML,edeka,Konserven,0.41
597,"Libbys Ananas in Scheiben, 4 Stück",0.99,100 ml,Dose 236 ML,edeka,Konserven,0.41900000000000004
598,Mikado Cocktail Champignons ganze Köpfe,0.84,100 Gramm,Glas 285 Gramm,edeka,Konserven,0.29
599,Mikado Maiskölbchen,0.84,100 Gramm,Glas 330 Gramm,edeka,Konserven,0.25
600,Scala Apfelmus,0.68,100 Gramm,Glas 710 Gramm,edeka,Konserven,0.096
601,Dovgan Schweinefleisch in würzigem Aufguß,1.99,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.5
602,Agrico Polish Ham,1.99,100 Gramm,Dose 300 Gramm,edeka,Konserven,0.66
603,Larsen Filets vom Wildlachs Gartenkräuter,2.49,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.25
604,Dreistern Zwiebelfleisch in Aspik,1.99,100 Gramm,Glas 300 Gramm,edeka,Konserven,0.66
605,Meine Hanse Lübecker Heringscocktail,2.59,100 Gramm,Dose 200 Gramm,edeka,Konserven,1.3
606,Nordsee Thunfisch Creme,1.99,100 Gramm,Becher 150 Gramm,edeka,Konserven,1.33
607,Kühne Rotkohl Fix und Fertig 3 Minuten fix & fertig,1.49,100 Gramm,Beutel 400 Gramm,edeka,Konserven,0.373
608,Gut & Günstig Thunfisch in Sonnenblumenöl,1.19,100 Gramm,Dose 185 Gramm,edeka,Konserven,0.64
609,Gut & Günstig Pfirsich Halbe Frucht,0.99,100 ml,Dose 850 ML,edeka,Konserven,0.11599999999999999
610,Gut & Günstig Spaghetti in Tomatensauce,0.95,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.119
611,EDEKA Williams Christ Birnen halbe Frucht in Traubensüsse,1.19,100 Gramm,Dose 195 Gramm,edeka,Konserven,0.61
612,Gut & Günstig Thunfisch natur ohne Öl naturell,1.89,100 Gramm,Glas 500 Gramm,edeka,Konserven,0.378
613,Gut & Günstig Bismarck-Hering in würziger Marinade,0.79,100 ml,Dose 425 ML,edeka,Konserven,0.186
614,Edeka Italia Tomaten in Stücken Classic,0.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.099
615,Gut & Günstig Linseneintopf,0.85,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.10600000000000001
616,Gut & Günstig Hühner Nudeltopf,1.39,100 Gramm,Dose 185 Gramm,edeka,Konserven,0.75
617,"Edeka Schlemmer Küche Thunfisch-Filets geschnitten, in Öl",0.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.11100000000000002
618,Gut & Günstig Feuertopf Bohneneintopf mit Fleischwurst,0.79,100 Gramm,Dose 300 Gramm,edeka,Konserven,0.26
619,EDEKA Gemüsemais supersweet,1.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.22400000000000003
620,EDEKA Premium Hühner Nudeltopf,1.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.22400000000000003
621,EDEKA Premium Hühner Reistopf,1.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.22400000000000003
622,EDEKA Premium Rindfleischnudeltopf,1.99,100 ml,Glas 370 ML,edeka,Konserven,0.54
623,EDEKA Grüner Spargel,1.19,100 ml,Dose 425 ML,edeka,Konserven,0.27999999999999997
624,EDEKA Mischpilze hell,1.29,100 ml,Glas 314 ML,edeka,Konserven,0.41
625,EDEKA Spargelköpfe,1.49,100 ml,Glas 212 ML,edeka,Konserven,0.7
626,"EDEKA Spargelspitzen rein weiß, geschält",0.99,100 ml,Glas 150 Gramm,edeka,Konserven,0.0
627,EDEKA Grüne Feigen,1.39,100 ml,Dose 425 ML,edeka,Konserven,0.327
628,EDEKA Pflaumen,1.49,100 ml,Glas 720 ML,edeka,Konserven,0.207
629,EDEKA Williams Christ Birnen halbe Frucht gezuckert,1.79,100 Gramm,Dose 850 Gramm,edeka,Konserven,0.211
630,EDEKA Bambussprossen,0.89,100 ml,Glas 370 ML,edeka,Konserven,0.24
631,Gut & Günstig Kiwi,1.69,100 ml,Glas 580 ML,edeka,Konserven,0.356
632,Nadler Bratheringe,2.49,100 Gramm,Glas 250 Gramm,edeka,Konserven,0.9960000000000001
633,Edeka Italia Mediterrane Passata Rustica Basilikum,1.19,100 Gramm,Glas 500 Gramm,edeka,Konserven,0.238
634,EDEKA Pfifferlinge ausgesucht klein,2.49,100 ml,Glas 212 ML,edeka,Konserven,1.17
635,Gut & Günstig Italienischer Tomaten Nudeltopf,0.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.11100000000000002
636,Gut & Günstig Italienische Schältomaten inTomatensaft,0.35,100 ml,Dose 425 ML,edeka,Konserven,0.08199999999999999
637,EDEKA Premium Linsen Eintopf,1.79,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.22400000000000003
638,"EDEKA Große Bohnen weiße Kerne, extra fein",1.29,100 ml,Glas 720 ML,edeka,Konserven,0.179
639,EDEKA Junge Bohnen,1.59,100 ml,Glas 580 ML,edeka,Konserven,0.274
640,Gut & Günstig Kartoffel Topf mit Würstchen,0.95,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.119
641,Lysell Zwiebelfisch,2.49,100 Gramm,Dose 125 Gramm,edeka,Konserven,1.99
642,Edeka Bio 6 Wiener Würstchen,3.79,100 Gramm,Glas 550 Gramm,edeka,Konserven,0.689
643,EDEKA Champignons 1 Wahl ganze Köpfe,0.49,100 ml,Dose 425 ML,edeka,Konserven,0.11499999999999999
644,EDEKA Champignons 1 Wahl ganze Köpfe,0.49,100 Gramm,Dose 340 Gramm,edeka,Konserven,0.14
645,Sonnen Bassermann  Schnittbohnen Topf,1.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.236
646,Sonnen-Bassermann  Bohneneintopf Serbische Art,1.89,100 Gramm,Dose 800  Gramm,edeka,Konserven,0.236
647,"Meica Bockhorster extra knackig, 6 Stück",2.79,100 Gramm,Glas 540 Gramm,edeka,Konserven,0.517
648,La Comtesse Octopus in Wasser,2.19,100 Gramm,Dose 110 Gramm,edeka,Konserven,1.99
649,Leverno Amarena-Kirschen entsteint,3.29,100 Gramm,Glas 240 Gramm,edeka,Konserven,1.371
650,Ibero Kichererbsen naturell in Lake,1.59,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.398
651,Lysell Matjes-Mahlzeit Mit  Senf-Dressing,2.79,100 Gramm,Dose 252.5 Gramm,edeka,Konserven,1.1
652,Gut & Günstig Ananas Scheiben,0.99,100 Gramm,Dose 820 Gramm,edeka,Konserven,0.121
653,Gut & Günstig Kidney Bohnen,0.35,100 ml,Dose 425 ML,edeka,Konserven,0.08199999999999999
654,Gut & Günstig Thunfischstücke mit Gemüse,0.99,100 Gramm,Dose 185 Gramm,edeka,Konserven,0.54
655,Gut & Günstig Erbseneintopf,0.65,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.081
656,Thüringer Landgarten Sauerkraut,0.49,100 Gramm,Beutel 520 Gramm,edeka,Konserven,0.094
657,Edeka Antipasti Grüne Oliven gefüllt mit Frischkäse,2.49,100 Gramm,Packung 150 Gramm,edeka,Konserven,1.66
658,Edeka Antipasti Grüne und schwarze Oliven mit Frischkäse,2.49,100 Gramm,Packung 150 Gramm,edeka,Konserven,1.66
659,EDEKA Thunfisch Filets In Sonnenblumenöl,1.49,100 Gramm,Dose 185 Gramm,edeka,Konserven,0.81
660,Gut & Günstig Geflügel Würstchen,1.89,100 Gramm,Glas 380 Gramm,edeka,Konserven,0.5
661,Gut & Günstig Grüner Bohneneintopf mit durchwachsenen Speck und Rindfleisch,0.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.11100000000000002
662,EDEKA Bio Apfelmark,1.49,100 Gramm,Glas 700 Gramm,edeka,Konserven,0.21
663,Gut & Günstig Junge Brechbohnen,0.69,100 Gramm,Dose 455 Gramm,edeka,Konserven,0.152
664,Gut & Günstig Rote Bete Kugeln,0.59,100 Gramm,Glas 220 Gramm,edeka,Konserven,0.27
665,"Edeka SchlemmerKüche Thunfisch-Filets geschnitten, ohne Öl",0.55,100 ml,Dose 314 ML,edeka,Konserven,0.18
666,Gut & Günstig Brechbohnen,0.79,100 Gramm,Glas 280 Gramm,edeka,Konserven,0.28
667,Gut & Günstig Mandarinen Orangen leicht gezuckert,1.19,100 Gramm,Dose 820 Gramm,edeka,Konserven,0.145
668,Gut & Günstig Champignons 1. Wahl - geschnitten,1.29,100 Gramm,Glas 200 Gramm,edeka,Konserven,0.65
669,"Delta Pfirsiche in Schnitten, leicht gezuckert",0.99,100 Gramm,Glas 160 Gramm,edeka,Konserven,0.62
670,"Eifeler Spitzenqualität Zwiebelwurst, gekocht",0.75,100 Gramm,Glas 160 Gramm,edeka,Konserven,0.47
671,Eifeler Blutwurst Hausmacher Art,0.79,100 Gramm,Glas 160 Gramm,edeka,Konserven,0.49
672,"Eifeler Zwiebelwurst Hausmacher Art, gekocht",0.79,100 Gramm,Glas 160 Gramm,edeka,Konserven,0.49
673,"Eifeler Bauernschmaus Zwiebelwurst, gekocht",0.79,100 Gramm,Glas 160 Gramm,edeka,Konserven,0.49
674,Eifeler Truthahnfleisch im eigenen Saft,1.89,100 Gramm,Dose 300 Gramm,edeka,Konserven,0.63
675,Erasco 1 Portion Zwiebel-Sahne-Hähnchen-Topf mit Nudeln,1.89,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.47300000000000003
676,Erasco Gemüse & Sauce Mexikanisches Gemüse in Tomaten-Chili-Sauce,1.89,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.236
677,Erasco Gemüse & Sauce Mexikanisches Gemüse in Tomaten-Chili-Sauce,1.29,100 Gramm,Dose 380 Gramm,edeka,Konserven,0.339
678,Erasco Erbsen-Terrine mit Würstchen XXL Pack mit frischen Möhren,3.49,100 Gramm,Dose 1550 Gramm,edeka,Konserven,0.225
679,Erasco Hühner-Nudel-Terrine XXL Pack mit frischen Möhren und Gartenkräutern,3.59,100 Gramm,Dose 1550 Gramm,edeka,Konserven,0.23199999999999998
680,Erasco 1 Portion Erbsen-Eintopf mit frischen Kartoffeln und Möhren,1.29,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.323
681,Erasco 1 Portion Rindfleisch-Nudeltopf mit frischen Möhren,1.29,100 Gramm,Dose 400 Gramm,edeka,Konserven,0.323
682,Erasco Unsere Klassiker Kartoffel Eintopf mit frischen Gemüse und Rauchspeck,1.33,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.16599999999999998
683,Erasco Unsere Klassiker Reis-Hack-Bällchentopf mit Reis und Gemüse,1.33,100 Gramm,Dose 800 Gramm,edeka,Konserven,0.16599999999999998
