,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
829,"Gut & Günstig Mini-Steinofen-Pizza Käse-Salami, 12 x 30 g",1.18,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.262
830,Edeka Schwarzwurzeln,0.68,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.227
831,Edeka Broccoli,1.65,100 Gramm,Beutel 1000 Gramm,edeka,Tiefkühlkost,0.16499999999999998
832,Gut & günstig Rosenkohl,1.49,100 Gramm,Beutel 1000 Gramm,edeka,Tiefkühlkost,0.149
833,Gut & günstig Rahm Blumenkohl,2.99,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.6
834,Iglo Mehlspeistraum Riesen-Germknödel 3 Stück,2.59,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.518
835,"Gut & Günstig Hähnchen Schnitzel paniert, gefroren",2.99,100 Gramm,Packung 1000 Gramm,edeka,Tiefkühlkost,0.29900000000000004
836,gut & günstig Landkaffee Zupfkuchen,1.49,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.5
837,gut & günstig Meeres Schatz,2.88,100 Gramm,Packung 65 Gramm,edeka,Tiefkühlkost,4.43
838,Gut & Günstig Canneloni Ricotta Spinat,1.25,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.313
839,"gut & günstig Pizza Baguettes Champignon, 6 x 125 g",1.79,100 Gramm,Packung 750 Gramm,edeka,Tiefkühlkost,0.24
840,"Gut & Günstig Mini Steinofen Pizza Salami Picco Salami, 12 x 30 g",1.99,100 Gramm,Packung 360 Gramm,edeka,Tiefkühlkost,0.55
841,EDEKA Heidelbeeren tiefgefroren,2.39,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.8
842,EDEKA Irish Angus Burger aus irischem Rindfleisch,2.79,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.93
843,Edeka Purer Eisgenuss Mango Alphonso,1.99,100 ml,Becher 500 ML,edeka,Tiefkühlkost,0.398
844,EDEKA Knusper Ente nach klassischer Rezeptur,3.59,100 Gramm,Packung 320 Gramm,edeka,Tiefkühlkost,1.12
845,Gut & Günstig Nasi Goreng,1.69,100 Gramm,Beutel 750 Gramm,edeka,Tiefkühlkost,0.225
846,gut & günstig Mozzarella Sticks 9 -10 Stück,1.89,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.76
847,Gut & Günstig Alaska-Seelachsfilets paniert,2.79,100 Gramm,Beutel 800 Gramm,edeka,Tiefkühlkost,0.34900000000000003
848,gut & günstig Backofen Rösti Ecken,1.19,100 Gramm,Packung 750 Gramm,edeka,Tiefkühlkost,0.159
849,Häagen Dazs Strawberries & Cream,5.49,100 ml,Becher 500 ML,edeka,Tiefkühlkost,1.098
850,Costa Scampi-Pizza,3.49,100 Gramm,Packung 370 Gramm,edeka,Tiefkühlkost,0.94
851,Agrarfrost Back-Kroketten lang,0.99,100 Gramm,Beutel 750 Gramm,edeka,Tiefkühlkost,0.132
852,Edeka Landgemüse,2.59,100 Gramm,Packung 660 Gramm,edeka,Tiefkühlkost,0.39
853,EDEKA Ice Cream American Style Strawberry Cheesecake,7.52,100 Gramm,Packung 1400 Gramm,edeka,Tiefkühlkost,0.537
854,Gut & Günstig Steinofen Pizza Double Salami,7.52,100 Gramm,Packung 800 Gramm,edeka,Tiefkühlkost,0.9400000000000001
855,Coppenrath & Wiese Festtagstorte Schwarzwälder Kirsch,1.39,100 ml,Packung 1 L,edeka,Tiefkühlkost,0.13899999999999998
856,Coppenrath & Wiese Bunte Sahne Zauber,1.39,100 ml,Packung 1 L,edeka,Tiefkühlkost,0.13899999999999998
857,Gut & Günstig Pizza Tomate-Mozzarella,2.99,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.5980000000000001
858,EDEKA Alaska Seelachsfilet Müllerin Art,2.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.748
859,gut & günstig Pazifische Schollenfilets natur,1.99,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.8
860,gut & günstig Potato Wedges,1.39,100 Gramm,Beutel 750 Gramm,edeka,Tiefkühlkost,0.185
861,"gut & günstig Knusper Jumper Stracciatella & Keks, 6 x 85 ml",1.69,100 ml,Packung 510 ML,edeka,Tiefkühlkost,0.331
862,Häagen Dazs Strawberry Cheesecake,5.49,100 ml,Becher 500  ML,edeka,Tiefkühlkost,1.098
863,Iglo Schlemmer Filet Sylter Art,4.29,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,1.72
864,Costa Schollenfilets Sylter Art,3.99,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,1.33
865,Iglo Naturfilets mit Marinade Kräuter-Knoblauch-Marinade,2.99,100 Gramm,Packung 700 Gramm,edeka,Tiefkühlkost,0.42699999999999994
866,apetito Schlemmerpfanne Poularden Käse Pfanne,2.49,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.62
867,Dr. Oetker Die Ofenfrische Pizza Pepperoni-Salami,0.89,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.198
868,Elbtal Leipziger Allerlei,4.99,100 Gramm,Packung 900 Gramm,edeka,Tiefkühlkost,0.554
869,Frosta Steakhouse Pfanne,2.39,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.5980000000000001
870,Wagner Big Pizza Peperoni Diavolo,3.49,100 ml,Packung 1000 ML,edeka,Tiefkühlkost,0.34900000000000003
871,Langnese Cremissimo Bourbon Vanille,3.79,100 Gramm,Beutel 1000 Gramm,edeka,Tiefkühlkost,0.379
872,Edeka Purer Eisgenuss Belgische Schokolade mit Schokoladen Trüffeln,1.99,100 Gramm,Becher 500 ml,edeka,Tiefkühlkost,0.4
873,Edeka Purer Eisgenuss Kalifornische Mandel mit Mandelcreme,3.79,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.758
874,EDEKA Mini Cordon Bleu 8 - 10 Stück,1.35,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.3
875,Gut & Günstig Fleischklößchen Zigeuner Art,1.39,100 ml,Packung 1 L,edeka,Tiefkühlkost,0.13899999999999998
876,Gut & Günstig Premium Eiskrem Vanille,5.49,100 Gramm,Packung 1000 Gramm,edeka,Tiefkühlkost,0.549
877,Gut & Günstig Hamburger,4.48,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.8960000000000001
878,EDEKA Hähnchenbrust Filetspieße 4 Spieße a 125 g,2.39,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.5980000000000001
879,EDEKA Boeuf Stroganoff,2.39,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.5980000000000001
880,EDEKA Schweizer Sahnegeschnetzeltes,1.99,100 Gramm,Packung 200 Gramm,edeka,Tiefkühlkost,1.0
881,EDEKA Erdbeer Tarteletts mit Bourbon Vanillecreme,1.99,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.8
882,gut & günstig Pazifische Schollenfilets in Knusperpanade,1.99,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.442
883,Edeka Zuckerschoten,0.99,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.22000000000000003
884,Gut & Günstig Blätterteig backfertig,1.39,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.309
885,Gut & Günstig Hühner Frikassee,3.29,100 Gramm,Beutel 500 Gramm,edeka,Tiefkühlkost,0.658
886,EDEKA Frutti di Mare,3.29,100 Gramm,Packung 275 Gramm,edeka,Tiefkühlkost,1.1960000000000002
887,EDEKA Bratkartoffeln,0.79,100 Gramm,Beutel 450 Gramm,edeka,Tiefkühlkost,0.176
888,EDEKA Atlantische Kabeljaufilets,2.99,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,1.1960000000000002
889,Gut & günstig Grünkohl,0.69,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.153
890,Gut & Günstig fix & lecker Kaisergemüse,0.99,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.32999999999999996
891,Vivera Vegan Fischstäbchen,2.99,100 Gramm,Packung 210 Gramm,edeka,Tiefkühlkost,1.424
892,Langnese Magnum Classic,2.99,100 ml,"Packung 440 ML, 4 Stück",edeka,Tiefkühlkost,0.68
893,McCain 1-2-3 Golden Longs extra kross,3.49,100 Gramm,Beutel 1000 Gramm,edeka,Tiefkühlkost,0.34900000000000003
894,Frosta Nasi Goreng,2.79,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.558
895,Quisit Cevapcici aus Rindfleisch,4.99,100 Gramm,Packung 1000 Gramm,edeka,Tiefkühlkost,0.499
896,Ernst Wagners Original Pizza Diavola,2.59,100 Gramm,Packung 350 Gramm,edeka,Tiefkühlkost,0.74
897,McCain 1-2-3 Frites Original,0.99,100 Gramm,Beutel 750  Gramm,edeka,Tiefkühlkost,0.132
898,Iglo Rahmspinat portionierbar,0.99,100 Gramm,Packung 750 Gramm,edeka,Tiefkühlkost,0.132
899,Iglo Apfel-Rotkohl traditionelle Art,1.78,100 Gramm,Packung 750 Gramm,edeka,Tiefkühlkost,0.23700000000000002
900,Coppenrath & Wiese Festtagstorte Nuss Sahne,8.99,100 Gramm,Packung 1300  Gramm,edeka,Tiefkühlkost,0.692
901,Iglo Goldknusper-Filets Rahmspinat,3.19,100 Gramm,"Packung 300 Gramm, 3 Stück",edeka,Tiefkühlkost,1.0630000000000002
902,Edeka Wirsing mild gewürzt,0.68,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.16999999999999998
903,Edeka Feinschmecker Wildlachs,2.68,100 Gramm,Packung 350 Gramm,edeka,Tiefkühlkost,0.77
904,Gut & Günstig Blue Space,1.39,Preis pro Stück,Packung 3 Stück,edeka,Tiefkühlkost,0.46
905,Gut & Günstig Kreative Küche gemischtes Hackfleisch,1.79,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.716
906,Gut & Günstig Chili con Carne mit Reis,1.69,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.42300000000000004
907,Dr. Oetker Culinaria Greek Style,2.69,100 Gramm,Packung 355 Gramm,edeka,Tiefkühlkost,0.76
908,Edeka Zimt-Sterne,1.75,100 Gramm,Packung 175 Gramm,edeka,Tiefkühlkost,1.0
909,Edeka Landgut Hühnerklein,0.79,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.158
910,Edeka Landgut Hähnchenmägen,1.39,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.27799999999999997
911,"Gut & Günstig Hähnchenbrust Grill Spieße in Aluschale, gefroren",3.19,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.64
912,"Edeka Selection Burgunderschnecken nach Elsässer Art, 12 Stück",2.99,100 Gramm,Packung 65 Gramm,edeka,Tiefkühlkost,4.6
913,EDEKA Hähnchen Firenze,1.88,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.47000000000000003
914,Gut & Günstig Pflaumen Streuselkuchen,2.49,100 Gramm,Packung 600 Gramm,edeka,Tiefkühlkost,0.41500000000000004
915,"EDEKA Muffins Blueberry mit fruchtiger Blaubeerfüllung, 2 Stück",1.78,100 Gramm,Packung 200 Gramm,edeka,Tiefkühlkost,0.89
916,EDEKA Steinpilze,3.28,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,1.09
917,Gut & günstig Rahm Rosenkohl,1.49,100 Gramm,Beutel 1000 Gramm,edeka,Tiefkühlkost,0.149
918,EDEKA Kap Seehecht Filets in Sweet Chili Marinade,0.68,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.151
919,EDEKA Zwiebelwürfel,2.89,100 Gramm,Packung 200 Gramm,edeka,Tiefkühlkost,1.45
920,Alpenhain Leckerbissen Back Mozzarella Sticks,2.39,100 ml,"Packung 306 ML, 6 Stück x 51ml",edeka,Tiefkühlkost,0.78
921,Mars Ice Cream,4.99,100 ml,Becher 500 ML,edeka,Tiefkühlkost,0.998
922,Mövenpick Schätze der Welt Nougat aux Prunes,3.33,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,1.33
923,Costa Easy Prawns,1.99,100 Gramm,Folie 1000 Gramm,edeka,Tiefkühlkost,0.199
924,Wiesenhof Deutsches Hähnchen,2.49,100 Gramm,Packung 410 Gramm,edeka,Tiefkühlkost,0.61
925,Käfer Steinofenpizza Salami Piccante,1.69,100 ml,Packung 500 ML,edeka,Tiefkühlkost,0.33799999999999997
926,Langnese Viennetta Schokolade,1.99,100 Gramm,Packung 480 Gramm,edeka,Tiefkühlkost,0.41500000000000004
927,Iglo Rahm-Blumenkohl,5.99,100 Gramm,Packung 1100 Gramm,edeka,Tiefkühlkost,0.545
928,Coppenrath & Wiese Meister Torte Donauwellen,3.19,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,1.28
929,Iglo Filegro Rosmarin-Zitrone,3.49,100 ml,Packung 900  ML,edeka,Tiefkühlkost,0.388
930,Langnese Domino Waffeleis 6 Stück,2.99,100 ml,Packung 560 ML,edeka,Tiefkühlkost,0.534
931,Coppenrath & Wiese Meister Torte Mandel Bienenstich,7.99,100 Gramm,Packung 800 Gramm,edeka,Tiefkühlkost,0.999
932,"Nestle Schöller Kaktus 9-er Orange-Erdbeer-Zitrone, 9 x 45 ml",2.99,100 ml,Multipackung 405 ML,edeka,Tiefkühlkost,0.74
933,Iglo Chicken Nuggets,2.59,100 Gramm,"Packung 250 Gramm, 12 Stück",edeka,Tiefkühlkost,1.036
934,Gut & Günstig Land Kaffee Apfel Streuselkuchen gefroren,1.79,100 Gramm,Packung 335 Gramm,edeka,Tiefkühlkost,0.53
935,Gut & Günstig Steinofen Pizza Buritto Con Carne,2.99,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.787
936,Iglo Schlemmer-Filet Champignon,2.49,100 Gramm,"Packung 270 Gramm, 9 x 30g",edeka,Tiefkühlkost,0.92
937,Gut & Günstig Brokkoli Gratin,1.69,100 Gramm,Schale 400 Gramm,edeka,Tiefkühlkost,0.42300000000000004
938,Iglo vivaktiv Balkangemüse,1.99,100 Gramm,Packung 700 Gramm,edeka,Tiefkühlkost,0.284
939,Frostkrone Sunfood Champignons in Knusperpanade,1.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.49800000000000005
940,LaBEYRIE Garnelenkranz Cocktail & Sweet Chili Saucen,3.99,100 Gramm,Packung 130 Gramm,edeka,Tiefkühlkost,3.07
941,"Costa Pacific Prawns Garnelenschwänze verfeinert, Mediterrane Kräuter",10.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,2.75
942,Häagen Dazs Vanilla,5.99,100 ml,Becher 500  ML,edeka,Tiefkühlkost,1.198
943,"Wagner Original Piccolinis Schinken, 9 Stück",2.59,100 Gramm,Packung 270 Gramm,edeka,Tiefkühlkost,0.96
944,Schär Pizza Margharita glutenfrei,3.99,100 Gramm,Packung 280 Gramm,edeka,Tiefkühlkost,1.43
945,yogood Waldfrucht,2.99,100 ml,Packung 450 ML,edeka,Tiefkühlkost,0.6639999999999999
946,yogood Joghurt,2.99,100 ml,Packung 450 ML,edeka,Tiefkühlkost,0.6639999999999999
947,Iglo Schlemmer-Filet a la Bordelaise - Leicht und Lecker,2.99,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.787
948,Arbi Miesmuscheln geschaelte,2.99,100 Gramm,Packung 200 Gramm,edeka,Tiefkühlkost,1.4949999999999999
949,"Coppenrath & Wiese Cafeteria fein & sahnig Donauwelle, 6 Stück",2.99,100 Gramm,Packung 550 Gramm,edeka,Tiefkühlkost,0.544
950,Iglo Schlemmer-Filet Saison a la Hollandaise,2.49,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.655
951,Frosta Bratkartoffel Hähnchen Pfanne,2.79,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.558
952,Gut & Günstig Lasagne Bolognese,1.25,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.313
953,apetito China Chicken,2.39,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.5980000000000001
954,Iglo Gemüse Ideen Patna + Wildreis,2.49,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.49800000000000005
955,Frosta Hähnchen Curry,2.49,100 Gramm,Packung 180 Gramm,edeka,Tiefkühlkost,1.383
956,Coppenrath & Wiese Kleiner Augenblick Himbeer Mascarpone,5.49,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,1.373
957,Almondy Orginal Schwedische Torte Mandeltorte mit Daim,2.39,100 Gramm,Packung 420 Gramm,edeka,Tiefkühlkost,0.5690000000000001
958,Coppenrath & Wiese Unsere Goldstücke Bio Roggenbrötchen,9.99,100 Gramm,Packung 1200 Gramm,edeka,Tiefkühlkost,0.833
959,Coppenrath & Wiese Feinste Sahne Mousse au Chocolat Torte,2.99,100 Gramm,"Packung 560 Gramm, 3 Original Riesen",edeka,Tiefkühlkost,0.53
960,Toni Kaiser Germknödel,2.99,100 ml,Packung 10 Stück,edeka,Tiefkühlkost,0.0
961,"Langnese Magnum After Dinner, 10 Stück",3.49,100 ml,Packung 900 ML,edeka,Tiefkühlkost,0.388
962,Mövenpick Eiscreme Erdbeer-Sahne,3.49,100 ml,Packung 900  ML,edeka,Tiefkühlkost,0.388
963,Mövenpick Eiscreme Schwarzwälder Kirsch,1.49,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.497
964,Iglo Junge Erbsen Fein & knackig,0.99,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.22000000000000003
965,Iglo Junger Spinat Minis fein gehackt,0.99,100 Gramm,Packung 50 Gramm,edeka,Tiefkühlkost,1.98
966,Costa Atlantik Hummer gek. im Eisblock,11.99,100 Gramm,Packung 935  Gramm,edeka,Tiefkühlkost,1.282
967,Agrarfrost Pommes Frites Normalschnitt,3.59,100 Gramm,Beutel 2.5 KG,edeka,Tiefkühlkost,0.144
968,Agrarfrost Country-Steak-Frites Toskana,1.29,100 Gramm,Beutel 450 Gramm,edeka,Tiefkühlkost,0.28700000000000003
969,Frosta Gourmet Mahlzeiten Wildlachs-Filet Blattspinat,3.29,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.87
970,Costa Blätterteig-Häppchen Spinat-Lachs,2.99,100 Gramm,Packung 240 Gramm,edeka,Tiefkühlkost,1.25
971,Costa Blätterteig-Häppchen Garnelen,3.49,100 Gramm,Packung 240 Gramm,edeka,Tiefkühlkost,1.45
972,Iglo Suppengemüse mit würziger Gemüsebrühe,1.69,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.376
973,Iglo Rahmspinat Minis Pflückfrischer Spinat,1.39,100 Gramm,Packung 750 Gramm,edeka,Tiefkühlkost,0.185
974,Iglo Bio-Dampfgemüse mit Babykarotten,2.09,100 Gramm,Packung 300  Gramm,edeka,Tiefkühlkost,0.697
975,Iglo vivactiv Hähnchen-Gemüse-Pfanne mit Joghurt-Sauce,2.29,100 Gramm,Packung 430 Gramm,edeka,Tiefkühlkost,0.533
976,Iglo Asia Hähnchen süß-sauerer,2.29,100 Gramm,Packung 350 Gramm,edeka,Tiefkühlkost,0.654
977,Iglo Viva Italia Feine Ricotta-Spinat-Tortelloni in Käse-Sahne-Sauce,2.29,100 Gramm,Packung 440 Gramm,edeka,Tiefkühlkost,0.52
978,Iglo Gemüse Ideen Indisch Tandoori,1.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.49800000000000005
979,Iglo Rahm Blumenkohl Einzel-Portion,1.29,100 Gramm,Packung 200  Gramm,edeka,Tiefkühlkost,0.645
980,Iglo Schlemmer-Hähnchen Champignon,2.59,100 Gramm,Packung 320 Gramm,edeka,Tiefkühlkost,0.8089999999999999
981,Iglo Fisch-Ideen Schlemmer-Pfannne Helgoland,2.59,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.68
982,Iglo Rahm Rosenkohl mit frischer Sahne,1.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.49800000000000005
983,Iglo Blattspinat mit Philadelphia,1.99,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.663
984,Iglo Festtagsrotkohl mit Rotwein-Birne & Aceto Balsamico,1.79,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.398
985,Iglo Gemüse Ideen in Käse-Rucola-Sauce,1.99,100 Gramm,Packung 400  Gramm,edeka,Tiefkühlkost,0.49800000000000005
986,Knorr Asia Hähnchen in Kokos-Sauce,2.29,100 Gramm,Packung 350 Gramm,edeka,Tiefkühlkost,0.654
987,Iglo Fisch-Ideen Schlemmer-Pfanne Frühlingsgemüse,2.59,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.68
988,Dr. Oetker Bistro Baguette Tomate-Fromage,1.39,Preis pro 100 Stück,Packung 250 Stück,edeka,Tiefkühlkost,0.56
989,Dr. Oetker Bistro Baguette Thon,1.39,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.56
990,Dr. Oetker Bistro Baguette Jambon Fromage,1.39,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,0.56
991,"Dr. Oetker Ristorante Piccolissima  Pizza Pepperoni-Salame, 9 Mini-Pizzen",1.99,100 Gramm,Packung 255 Gramm,edeka,Tiefkühlkost,0.78
992,Dr. Oetker Ristorante Pizza Hawaii,1.99,100 Gramm,Packung 355 Gramm,edeka,Tiefkühlkost,0.56
993,Dr. Oetker Ristorante Pizza Mozzarella,1.99,100 Gramm,Packung 335 Gramm,edeka,Tiefkühlkost,0.59
994,Dr. Oetker Ristorante Pizza Pollo,1.99,100 Gramm,Packung 355 Gramm,edeka,Tiefkühlkost,0.56
995,Dr. Oetker Culinaria Chicken Barbeque,2.49,100 Gramm,Packung 370 Gramm,edeka,Tiefkühlkost,0.67
996,Coppenrath & Wiese Alt Böhmischer Apfel-Walnusskuchen,4.49,100 Gramm,Packung 1100 Gramm,edeka,Tiefkühlkost,0.40800000000000003
997,Coppenrath & Wiese Alt Böhmischer Pflaumenkuchen,4.49,100 Gramm,Packung 1250 Gramm,edeka,Tiefkühlkost,0.359
998,Coppenrath & Wiese Feinste Sahne Marzipan-Torte,8.99,100 Gramm,Packung 1250 Gramm,edeka,Tiefkühlkost,0.7190000000000001
999,Coppenrath & Wiese Frischkäse Torte mit Philadelphia,6.79,100 Gramm,Packung 1000 Gramm,edeka,Tiefkühlkost,0.679
1000,Coppenrath & Wiese Sahne Schnitte Cappuccino,2.49,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.623
1001,Coppenrath & Wiese Sahne-Schnitte Baileys,2.99,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.748
1002,Coppenrath & Wiese Cafeteria Mini-Amerikaner 8 Stück,2.29,100 Gramm,Packung 200 Gramm,edeka,Tiefkühlkost,1.145
1003,"Coppenrath & Wiese Cafeteria fein & sahnig Apfel-Sahne, 6 Stück",3.29,100 Gramm,Packung 550 Gramm,edeka,Tiefkühlkost,0.5980000000000001
1004,"Coppenrath & Wiese Cafeteria fein & sahnig Birne-Schoko-Sahne Mandarine-Sahne, 6 Stück",3.29,100 Gramm,Packung 500 Gramm,edeka,Tiefkühlkost,0.658
1005,Original Wagner Steinofen Pizza Thunfisch,2.39,100 Gramm,Packung 360 Gramm,edeka,Tiefkühlkost,0.6639999999999999
1006,Wagner Big Pizza BBQ Chicken,2.39,100 Gramm,Packung 420 Gramm,edeka,Tiefkühlkost,0.57
1007,"Original Wagner Steinofen 2 Pizzies Salami, 2 x 150 g",2.39,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.8
1008,Wiesenhof Hähnchen-Schenkel ungewürzt,3.49,100 Gramm,Beutel 1500 Gramm,edeka,Tiefkühlkost,0.233
1009,Häagen Dazs Belgian Chocolate,5.49,100 ml,Becher 500  ML,edeka,Tiefkühlkost,1.098
1010,Landliebe Eiscreme Sahne,2.49,100 ml,Becher 750  ML,edeka,Tiefkühlkost,0.33199999999999996
1011,Masterfoods Bounty Ice Cream 12 x 25 ml,2.39,100 ml,Packung 300 ML,edeka,Tiefkühlkost,0.8
1012,Natreen Sandwich Eis Erdbeer-Vanille-Schokolade,1.99,Preis pro Stück,Packung 6 Stück,edeka,Tiefkühlkost,0.33
1013,Twix Ice Cream,2.39,100 ml,Packung 255.6 ML,edeka,Tiefkühlkost,0.94
1014,Langnese Cremissimo Schwarzwälder Kirsch,2.99,100 ml,Packung 900 ML,edeka,Tiefkühlkost,0.33199999999999996
1015,"Langnese Magnum 4-er Yoghurt Fresh, 4 x 110 ml",2.59,100 ml,Packung 440  ML,edeka,Tiefkühlkost,0.59
1016,Langnese Cremissimo Leichter Genuss Erdbeer mit Joghurt,2.99,100 ml,Packung 850 ML,edeka,Tiefkühlkost,0.352
1017,Langnese Cremissimo Leichter Genuss Aprikose-Mango mit Joghurt,2.99,100 ml,Packung 850 ML,edeka,Tiefkühlkost,0.352
1018,Langnese Cremissimo Andalusische Träume,2.99,100 ml,Packung 900 ML,edeka,Tiefkühlkost,0.33199999999999996
1019,Langnese Milchzeit Coole Kuh 6 x 33 g,2.69,100 Gramm,Packung 198 Gramm,edeka,Tiefkühlkost,1.36
1020,Erasco Kalbsgeschnetzeltes,2.59,100 Gramm,Packung 460 Gramm,edeka,Tiefkühlkost,0.563
1021,Iglo Schlemmer-Filet Italiano,2.99,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.787
1022,"Pfanni Rösti die Knusprigen, 2 Portionen",1.49,100 Gramm,Packung 400 Gramm,edeka,Tiefkühlkost,0.373
1023,Langnese Cremissimo Amarena,3.49,100 ml,Packung 900 ML,edeka,Tiefkühlkost,0.388
1024,Gut & Günstig Premium Eiskrem Amarena-Kirsch,1.49,100 ml,Packung 1 L,edeka,Tiefkühlkost,0.149
1025,Dr. Oetker Pizza Tradizionale Margherita,2.59,100 Gramm,Packung 360 Gramm,edeka,Tiefkühlkost,0.72
1026,Dr. Oetker Pizza Tradizionale Verdure Grigliate,2.49,100 Gramm,Packung 420 Gramm,edeka,Tiefkühlkost,0.593
1027,Wagner Die Backfrische Pizza Speciale,2.22,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.58
1028,Wagner Big Pizza Texas,1.49,100 Gramm,Packung 450 Gramm,edeka,Tiefkühlkost,0.331
1029,Dr. Oetker Die Ofenfrische Pizza Salami,2.18,100 Gramm,Packung 320 Gramm,edeka,Tiefkühlkost,0.68
1030,Iglo Grünkohl grob gehackt,5.99,100 Gramm,Packung 250 Gramm,edeka,Tiefkühlkost,2.4
1031,Wagner Die Backfrische Pizza Margherita mit feinem Mozzarella,1.77,100 Gramm,Packung 380 Gramm,edeka,Tiefkühlkost,0.466
1032,Costa Lachsfilets Dill-Zitrone,5.49,100 ml,Becher 500 ML,edeka,Tiefkühlkost,1.098
1033,Iglo Schlemmer-Filet a la Bordelaise Knusprig Kross,1.99,100 Gramm,Packung 300 Gramm,edeka,Tiefkühlkost,0.663
1034,Häagen Dazs Cookies & Cream,2.49,100 Gramm,Packung 600 Gramm,edeka,Tiefkühlkost,0.41500000000000004
1035,Gut & Günstig Zitronen Sahnetorte,2.79,100 Gramm,Packung 768 Gramm,edeka,Tiefkühlkost,0.363
1036,Gut & Günstig Chicken Wings mit Dip Tex Mex,1.99,100 Gramm,Packung 375 Gramm,edeka,Tiefkühlkost,0.5309999999999999
