,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
36,471,Kinder Country,1.99,100 Gramm,"Packung 211.5 Gramm, 9 x 23,5",aldi-nord,0.94,1084,2.99,100 Gramm,Packung 420 Gramm,aldi-sued,0.7120000000000001
37,472,Kinder Pingui Schoko,1.99,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",aldi-nord,0.83,1178,1.89,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",aldi-sued,0.79
38,522,Choceur Schoko Knusper Riegel Vollmilch,1.15,100 Gramm,Packung 180 Gramm,aldi-nord,0.64,131,1.19,100 Gramm,Packung 180 Gramm,aldi-sued,0.66
39,547,Rotkäppchen Sekt Trocken,6.6,100 Gramm,Folie 264 Gramm,aldi-nord,2.5,576,3.99,100 ml,Flasche Glas 0.75 L,aldi-sued,0.532
40,551,Sprite,0.89,100 ml,"Pet-Flasche 1,5 L 	",aldi-nord,0.059000000000000004,1763,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
41,552,Fanta Orange,0.99,100 Gramm,Beutel 150 Gramm,aldi-nord,0.66,1761,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
42,553,Mezzo Mix Cola küsst Orange,1.99,100 Gramm,Folie 650 Gramm,aldi-nord,0.306,1762,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
43,612,Bachmeier Bayerische Brezen,1.19,100 Gramm,Karton 850 Gramm,aldi-nord,0.14,424,1.29,100 Gramm,Karton 850 Gramm,aldi-sued,0.152
44,613,Moser-Roth Hochfeine Pralines Marc de Champagne,1.79,100 Gramm,Packung 129 Gramm,aldi-nord,1.39,232,1.15,100 Gramm,Packung 200 Gramm,aldi-sued,0.58
45,616,Ami Hafermast polnische Gänsekeule,6.79,100 Gramm,Folie 850 Gramm,aldi-nord,0.799,1070,8.54,100 Gramm,Folie 950 Gramm,aldi-sued,0.899
46,617,Brokkoli frisch,0.59,100 Gramm,Folie 500 Gramm,aldi-nord,0.11800000000000001,110,0.99,100 Gramm,Folie 500 Gramm,aldi-sued,0.198
47,693,Cucina Mortadella Bologna,1.69,100 Gramm,Packung 150 Gramm,aldi-nord,1.13,377,0.99,100 Gramm,Packung 200 Gramm,aldi-sued,0.5
48,696,Schneekoppe Bio Dinkelmehl Vollkorn,1.75,100 Gramm,Packung 1 KG,aldi-nord,0.175,741,1.75,100 Gramm,Packung 1 KG,aldi-sued,0.175
49,697,Schneekoppe bio Kokosöl,2.69,100 ml,Glas 250 ML,aldi-nord,1.08,1068,2.69,100 ml,Glas 250 ML,aldi-sued,1.08
