,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
1315,5869,"Fruttis erfrischend-fruchtig Erdbeere, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,0.2,5473,1.09,100 Gramm,Packung 500 Gramm,kaufland,0.22
1316,5884,"Fruttis erfrischend-fruchtig Kirsche, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,0.2,5472,1.09,100 Gramm,Packung 500 Gramm,kaufland,0.22
1317,5885,"Campina Milchstrudel Schoko Vanille, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,0.2,5478,0.99,100 Gramm,Packung 500 Gramm,kaufland,0.2
1318,5886,cp Petri Feinkost Ofen-Petrella Frischkäse würzig Kräuter,2.29,100 Gramm,Packung 200  Gramm,edeka,1.15,5460,2.49,100 Gramm,Packung 200  Gramm,kaufland,1.25
1319,5890,Stührk  Forellen-Caviar aus Forellenrogen,3.29,100 Gramm,Glas 50 Gramm,edeka,6.58,5074,3.99,100 Gramm,Glas 50 Gramm,kaufland,7.98
1320,5899,Agrarfrost Knusper ABC für Backofen und Friteuse,1.29,100 Gramm,Beutel 450 Gramm,edeka,0.28700000000000003,4479,1.69,100 Gramm,Beutel 450 Gramm,kaufland,0.376
1321,5900,Quisit Spare Ribs,4.49,100 Gramm,Packung 500 Gramm,edeka,0.898,5374,1.99,100 Gramm,Dose 400 Gramm,kaufland,0.4980000000000001
1322,5922,Thomy Senf Grill & Steak,1.49,100 ml,Flasche Glas 250 ML,edeka,0.6,4680,1.39,100 ml,Flasche Glas 250 ML,kaufland,0.56
1323,5926,Original Tessiner Senfsauce Rote Feige süsslich scharf,4.99,100 ml,Glas 200 ML,edeka,2.5,2812,5.99,100 ml,Glas 200 ML,kaufland,3.0
1324,5942,Kikkoman Soja Sauce natürlich gebraut,2.99,100 ml,Flasche Glas 250 ML,edeka,1.2,747,3.99,100 ml,Flasche Glas 250 ML,kaufland,1.6
1325,5961,reis-fit Spitzen Langkorn,1.29,100 Gramm,Packung 250 Gramm,edeka,0.516,5684,1.29,100 Gramm,Packung 250 Gramm,kaufland,0.516
1326,5962,reis-fit 8 Minuten Spitzen-Langkorn-Reis 4 x 125 g - im Kochbeutel,1.69,100 Gramm,Packung 500 Gramm,edeka,0.338,5140,1.69,100 Gramm,Packung 500 Gramm,kaufland,0.338
1327,5963,Seitz Spaghetti mit Tomatenpesto,3.49,100 Gramm,Packung 330 Gramm,edeka,1.06,5382,2.99,100 Gramm,Packung 330 Gramm,kaufland,0.91
1328,5977,Bertolli Pasta Sauce Ricotta,1.99,100 Gramm,Glas 400 Gramm,edeka,0.4980000000000001,5699,2.69,100 Gramm,Glas 400 Gramm,kaufland,0.6729999999999999
1329,5986,Buitoni Sauce Carbonara,1.69,100 ml,Packung 350 ML,edeka,0.48,4197,1.79,100 ml,Packung 350 ML,kaufland,0.51
1330,6001,"Bebivita Menü Spaghetti Bolognese, ab 8. Monat",0.89,100 Gramm,Glas 220 Gramm,edeka,0.4,5147,1.05,100 Gramm,Glas 220 Gramm,kaufland,0.48
1331,6014,Rügen Fisch Welsfilet in Tomate-Basilikum-Sauce,1.79,100 Gramm,Dose 125  Gramm,edeka,1.43,4176,1.99,100 Gramm,Dose 125  Gramm,kaufland,1.59
1332,6015,Rügen Fisch Feinschmeckerplatte mit Gemüsebeilage in delikater Sauce,0.89,100 Gramm,Dose 200 Gramm,edeka,0.45,5132,0.95,100 Gramm,Dose 200 Gramm,kaufland,0.48
1333,6031,Kuchenmeister Linzer Torte,2.69,100 Gramm,Packung 370 Gramm,edeka,0.727,5201,3.29,100 Gramm,Packung 370 Gramm,kaufland,0.889
1334,6032,Ölz Stollen Klassikstollen,3.49,100 Gramm,Packung 500 Gramm,edeka,0.6980000000000001,5705,3.99,100 Gramm,Packung 500 Gramm,kaufland,0.7979999999999999
1335,6034,Dr. Kriegers Imkerhonig feincremig-streichzart,1.99,100 Gramm,Glas 500 Gramm,edeka,0.39799999999999996,1278,3.29,100 Gramm,Glas 500 Gramm,kaufland,0.6579999999999999
